date,country,YoY_pct_change_in_postings_trend_from_feb1
2020-08-16,DE,-21.838
2020-08-17,DE,-21.618
2020-08-18,DE,-21.212
2020-08-19,DE,-20.876
2020-08-20,DE,-20.946
2020-08-21,DE,-21.124
2020-08-22,DE,-21.543
2020-08-23,DE,-21.694
2020-08-24,DE,-21.86
2020-08-25,DE,-22.048
2020-08-26,DE,-22.366
2020-08-27,DE,-22.769
2020-08-28,DE,-23.185
2020-08-29,DE,-23.006
2020-08-30,DE,-23.156
2020-08-31,DE,-23.229
2020-09-01,DE,-23.48
2020-09-02,DE,-23.528
2020-09-03,DE,-23.578
2020-09-04,DE,-23.342
2020-09-05,DE,-23.585
2020-09-06,DE,-23.612
2020-09-07,DE,-23.518
2020-09-08,DE,-23.343
2020-09-09,DE,-23.343
2020-09-10,DE,-23.421
2020-09-11,DE,-23.251
2020-09-12,DE,-23.02
2020-09-13,DE,-22.994
2020-09-14,DE,-22.985
2020-09-15,DE,-23.121
2020-09-16,DE,-23.022
2020-09-17,DE,-22.671
2020-09-18,DE,-22.731
2020-09-19,DE,-22.826
2020-09-20,DE,-22.865
2020-09-21,DE,-23.107
2020-09-22,DE,-23.034
2020-09-23,DE,-22.956
2020-09-24,DE,-23.055
2020-09-25,DE,-22.864
2020-09-26,DE,-22.54
2020-09-27,DE,-22.246
2020-09-28,DE,-21.754
2020-09-29,DE,-21.4
2020-09-30,DE,-21.016
2020-10-01,DE,-20.638
2020-10-02,DE,-20.385
2020-10-03,DE,-20.173
2020-10-04,DE,-19.893
2020-10-05,DE,-19.807
2020-10-06,DE,-19.578
2020-10-07,DE,-19.411
2020-10-08,DE,-19.111
2020-10-09,DE,-19.202
2020-10-10,DE,-19.065
2020-10-11,DE,-18.883
2020-10-12,DE,-18.695
2020-10-13,DE,-19.107
2020-10-14,DE,-19.286
2020-10-15,DE,-19.335
2020-10-16,DE,-19.238
2020-10-17,DE,-19.343
2020-10-18,DE,-19.533
2020-10-19,DE,-19.697
2020-10-20,DE,-19.638
2020-10-21,DE,-19.409
2020-10-22,DE,-19.515
2020-10-23,DE,-19.416
2020-10-24,DE,-19.363
2020-10-25,DE,-19.219
2020-10-26,DE,-19.217
2020-10-27,DE,-18.799
2020-10-28,DE,-18.779
2020-10-29,DE,-18.642
2020-10-30,DE,-18.447
2020-10-31,DE,-18.243
2020-11-01,DE,-18.329
2020-11-02,DE,-17.919
2020-11-03,DE,-17.861
2020-11-04,DE,-17.723
2020-11-05,DE,-17.651
2020-11-06,DE,-17.654
2020-11-07,DE,-17.855
2020-11-08,DE,-17.788
2020-11-09,DE,-17.819
2020-11-10,DE,-17.802
2020-11-11,DE,-17.805
2020-11-12,DE,-17.701
2020-11-13,DE,-17.644
2020-11-14,DE,-17.431
2020-11-15,DE,-17.194
2020-11-16,DE,-17.082
2020-11-17,DE,-17.021
2020-11-18,DE,-16.978
2020-11-19,DE,-17.142
2020-11-20,DE,-17.515
2020-11-21,DE,-17.73
2020-11-22,DE,-17.792
2020-11-23,DE,-17.985
2020-11-24,DE,-18.383
2020-11-25,DE,-18.5
2020-11-26,DE,-18.421
2020-11-27,DE,-18.186
