date,jobcountry,pct_chng_feb_1,variable,display_name
2021-05-03,DE,-5.66,total postings,Media & Communications
2021-05-04,DE,-5.37,total postings,Media & Communications
2021-05-05,DE,-5.11,total postings,Media & Communications
2021-05-06,DE,-4.93,total postings,Media & Communications
2021-05-07,DE,-4.82,total postings,Media & Communications
2021-05-08,DE,-5.54,total postings,Media & Communications
2021-05-09,DE,-6.25,total postings,Media & Communications
2021-05-10,DE,-7,total postings,Media & Communications
2021-05-11,DE,-6.9,total postings,Media & Communications
2021-05-12,DE,-6.78,total postings,Media & Communications
2021-05-13,DE,-6.67,total postings,Media & Communications
2021-05-14,DE,-6.59,total postings,Media & Communications
2021-05-15,DE,-5.63,total postings,Media & Communications
2021-05-16,DE,-4.71,total postings,Media & Communications
2021-05-17,DE,-3.78,total postings,Media & Communications
2021-05-18,DE,-3.94,total postings,Media & Communications
2021-05-19,DE,-4.23,total postings,Media & Communications
2021-05-20,DE,-4.5,total postings,Media & Communications
2021-05-21,DE,-4.67,total postings,Media & Communications
2021-05-22,DE,-4.84,total postings,Media & Communications
2021-05-23,DE,-5,total postings,Media & Communications
2021-05-24,DE,-5.13,total postings,Media & Communications
2021-05-25,DE,-5.24,total postings,Media & Communications
2021-05-26,DE,-5.21,total postings,Media & Communications
2021-05-27,DE,-5.15,total postings,Media & Communications
2021-05-28,DE,-5.04,total postings,Media & Communications
2021-05-29,DE,-4.88,total postings,Media & Communications
2021-05-30,DE,-4.56,total postings,Media & Communications
2021-05-31,DE,-4.24,total postings,Media & Communications
2021-06-01,DE,-3.89,total postings,Media & Communications
2021-06-02,DE,-3.44,total postings,Media & Communications
2021-06-03,DE,-2.92,total postings,Media & Communications
2021-06-04,DE,-2.51,total postings,Media & Communications
2021-06-05,DE,-2.05,total postings,Media & Communications
2021-06-06,DE,-1.73,total postings,Media & Communications
2021-06-07,DE,-1.45,total postings,Media & Communications
2021-06-08,DE,-1.05,total postings,Media & Communications
2021-06-09,DE,-0.8,total postings,Media & Communications
2021-06-10,DE,-0.67,total postings,Media & Communications
2021-06-11,DE,-0.38,total postings,Media & Communications
2021-06-12,DE,-0.2,total postings,Media & Communications
2021-06-13,DE,0.03,total postings,Media & Communications
2021-06-14,DE,0.37,total postings,Media & Communications
2021-06-15,DE,0.71,total postings,Media & Communications
2021-06-16,DE,1.02,total postings,Media & Communications
2021-06-17,DE,1.38,total postings,Media & Communications
2021-06-18,DE,1.75,total postings,Media & Communications
2021-06-19,DE,2.1,total postings,Media & Communications
2021-06-20,DE,2.41,total postings,Media & Communications
2021-06-21,DE,2.72,total postings,Media & Communications
2021-06-22,DE,3.04,total postings,Media & Communications
2021-06-23,DE,3.46,total postings,Media & Communications
2021-06-24,DE,3.88,total postings,Media & Communications
2021-06-25,DE,4.23,total postings,Media & Communications
2021-06-26,DE,4.77,total postings,Media & Communications
2021-06-27,DE,5.37,total postings,Media & Communications
2021-06-28,DE,6.04,total postings,Media & Communications
2021-06-29,DE,6.71,total postings,Media & Communications
2021-06-30,DE,7.37,total postings,Media & Communications
2021-07-01,DE,8.03,total postings,Media & Communications
2021-07-02,DE,8.64,total postings,Media & Communications
2021-07-03,DE,9.29,total postings,Media & Communications
2021-07-04,DE,9.83,total postings,Media & Communications
2021-07-05,DE,10.2,total postings,Media & Communications
2021-07-06,DE,10.46,total postings,Media & Communications
2021-07-07,DE,10.73,total postings,Media & Communications
2021-07-08,DE,10.95,total postings,Media & Communications
2021-07-09,DE,11.21,total postings,Media & Communications
2021-07-10,DE,11.27,total postings,Media & Communications
2021-07-11,DE,11.33,total postings,Media & Communications
2021-07-12,DE,11.35,total postings,Media & Communications
2021-07-13,DE,11.53,total postings,Media & Communications
2021-07-14,DE,11.63,total postings,Media & Communications
2021-07-15,DE,11.84,total postings,Media & Communications
2021-07-16,DE,11.97,total postings,Media & Communications
2021-07-17,DE,12.28,total postings,Media & Communications
2021-07-18,DE,12.67,total postings,Media & Communications
2021-07-19,DE,13.17,total postings,Media & Communications
2021-07-20,DE,13.58,total postings,Media & Communications
2021-07-21,DE,14.03,total postings,Media & Communications
2021-07-22,DE,14.33,total postings,Media & Communications
2021-07-23,DE,14.58,total postings,Media & Communications
2021-07-24,DE,14.7,total postings,Media & Communications
2021-07-25,DE,14.78,total postings,Media & Communications
2021-07-26,DE,14.79,total postings,Media & Communications
2021-07-27,DE,14.82,total postings,Media & Communications
2021-07-28,DE,14.86,total postings,Media & Communications
2021-07-29,DE,14.92,total postings,Media & Communications
2021-07-30,DE,14.9,total postings,Media & Communications
2021-07-31,DE,14.93,total postings,Media & Communications
2021-08-01,DE,14.86,total postings,Media & Communications
2021-08-02,DE,14.87,total postings,Media & Communications
2021-08-03,DE,14.73,total postings,Media & Communications
2021-08-04,DE,14.51,total postings,Media & Communications
2021-08-05,DE,14.37,total postings,Media & Communications
2021-08-06,DE,14.43,total postings,Media & Communications
2021-08-07,DE,14.31,total postings,Media & Communications
2021-08-08,DE,14.28,total postings,Media & Communications
2021-08-09,DE,14.18,total postings,Media & Communications
2021-08-10,DE,14.25,total postings,Media & Communications
2021-08-11,DE,14.35,total postings,Media & Communications
2021-08-12,DE,14.39,total postings,Media & Communications
2021-08-13,DE,14.49,total postings,Media & Communications
2021-08-14,DE,14.77,total postings,Media & Communications
2021-08-15,DE,15.05,total postings,Media & Communications
2021-08-16,DE,15.38,total postings,Media & Communications
2021-08-17,DE,15.61,total postings,Media & Communications
2021-08-18,DE,15.93,total postings,Media & Communications
2021-08-19,DE,16.08,total postings,Media & Communications
2021-08-20,DE,16.17,total postings,Media & Communications
2021-08-21,DE,16.29,total postings,Media & Communications
2021-08-22,DE,16.33,total postings,Media & Communications
2021-08-23,DE,16.33,total postings,Media & Communications
2021-08-24,DE,16.41,total postings,Media & Communications
2021-08-25,DE,16.49,total postings,Media & Communications
2021-08-26,DE,16.76,total postings,Media & Communications
2021-08-27,DE,17,total postings,Media & Communications
2021-08-28,DE,17.19,total postings,Media & Communications
2021-08-29,DE,17.19,total postings,Media & Communications
2021-08-30,DE,17.24,total postings,Media & Communications
2021-08-31,DE,17.24,total postings,Media & Communications
2021-09-01,DE,17.24,total postings,Media & Communications
2021-09-02,DE,17.2,total postings,Media & Communications
2021-09-03,DE,17.04,total postings,Media & Communications
2021-09-04,DE,16.8,total postings,Media & Communications
2021-09-05,DE,16.86,total postings,Media & Communications
2021-09-06,DE,16.81,total postings,Media & Communications
2021-09-07,DE,16.76,total postings,Media & Communications
2021-09-08,DE,16.69,total postings,Media & Communications
2021-09-09,DE,16.64,total postings,Media & Communications
2021-09-10,DE,16.7,total postings,Media & Communications
2021-09-11,DE,16.79,total postings,Media & Communications
2021-09-12,DE,16.92,total postings,Media & Communications
2021-09-13,DE,17.21,total postings,Media & Communications
2021-09-14,DE,17.47,total postings,Media & Communications
2021-09-15,DE,17.68,total postings,Media & Communications
2021-09-16,DE,17.8,total postings,Media & Communications
2021-09-17,DE,17.95,total postings,Media & Communications
2021-09-18,DE,17.94,total postings,Media & Communications
2021-09-19,DE,17.87,total postings,Media & Communications
2021-09-20,DE,17.77,total postings,Media & Communications
2021-09-21,DE,17.74,total postings,Media & Communications
2021-09-22,DE,17.64,total postings,Media & Communications
2021-09-23,DE,17.71,total postings,Media & Communications
2021-09-24,DE,17.73,total postings,Media & Communications
2021-09-25,DE,17.89,total postings,Media & Communications
2021-09-26,DE,17.94,total postings,Media & Communications
2021-09-27,DE,17.97,total postings,Media & Communications
2021-09-28,DE,18.09,total postings,Media & Communications
2021-09-29,DE,18.35,total postings,Media & Communications
2021-09-30,DE,18.68,total postings,Media & Communications
2021-10-01,DE,18.98,total postings,Media & Communications
2021-10-02,DE,19.48,total postings,Media & Communications
2021-10-03,DE,20.11,total postings,Media & Communications
2021-10-04,DE,20.72,total postings,Media & Communications
2021-10-05,DE,21.23,total postings,Media & Communications
2021-10-06,DE,21.81,total postings,Media & Communications
2021-10-07,DE,22.57,total postings,Media & Communications
2021-10-08,DE,23.39,total postings,Media & Communications
2021-10-09,DE,24.17,total postings,Media & Communications
2021-10-10,DE,24.98,total postings,Media & Communications
2021-10-11,DE,25.74,total postings,Media & Communications
2021-10-12,DE,26.41,total postings,Media & Communications
2021-10-13,DE,26.95,total postings,Media & Communications
2021-10-14,DE,27.18,total postings,Media & Communications
2021-10-15,DE,27.46,total postings,Media & Communications
2021-10-16,DE,27.55,total postings,Media & Communications
2021-10-17,DE,27.57,total postings,Media & Communications
2021-10-18,DE,27.5,total postings,Media & Communications
2021-10-19,DE,27.72,total postings,Media & Communications
2021-10-20,DE,27.76,total postings,Media & Communications
2021-10-21,DE,27.98,total postings,Media & Communications
2021-10-22,DE,28.2,total postings,Media & Communications
2021-10-23,DE,28.35,total postings,Media & Communications
2021-10-24,DE,28.33,total postings,Media & Communications
2021-10-25,DE,28.36,total postings,Media & Communications
2021-10-26,DE,28.16,total postings,Media & Communications
2021-10-27,DE,28.13,total postings,Media & Communications
2021-10-28,DE,28.05,total postings,Media & Communications
2021-10-29,DE,27.93,total postings,Media & Communications
2021-10-30,DE,28.24,total postings,Media & Communications
2021-10-31,DE,28.59,total postings,Media & Communications
2021-11-01,DE,28.79,total postings,Media & Communications
2021-11-02,DE,29,total postings,Media & Communications
2021-11-03,DE,29.4,total postings,Media & Communications
2021-11-04,DE,29.79,total postings,Media & Communications
2021-11-05,DE,30.13,total postings,Media & Communications
2021-11-06,DE,30.14,total postings,Media & Communications
2021-11-07,DE,30.07,total postings,Media & Communications
2021-11-08,DE,30.22,total postings,Media & Communications
2021-11-09,DE,30.73,total postings,Media & Communications
2021-11-10,DE,31.18,total postings,Media & Communications
2021-11-11,DE,31.64,total postings,Media & Communications
2021-11-12,DE,32.14,total postings,Media & Communications
2021-11-13,DE,32.62,total postings,Media & Communications
2021-11-14,DE,33.28,total postings,Media & Communications
2021-11-15,DE,33.8,total postings,Media & Communications
2021-11-16,DE,33.87,total postings,Media & Communications
2021-11-17,DE,33.97,total postings,Media & Communications
2021-11-18,DE,33.8,total postings,Media & Communications
2021-11-19,DE,33.74,total postings,Media & Communications
2021-11-20,DE,33.69,total postings,Media & Communications
2021-11-21,DE,33.65,total postings,Media & Communications
2021-11-22,DE,33.73,total postings,Media & Communications
2021-11-23,DE,33.98,total postings,Media & Communications
2021-11-24,DE,33.79,total postings,Media & Communications
2021-11-25,DE,33.9,total postings,Media & Communications
2021-11-26,DE,33.86,total postings,Media & Communications
2021-11-27,DE,33.8,total postings,Media & Communications
2021-11-28,DE,33.82,total postings,Media & Communications
2021-11-29,DE,33.64,total postings,Media & Communications
2021-11-30,DE,33.49,total postings,Media & Communications
2021-12-01,DE,33.61,total postings,Media & Communications
2021-12-02,DE,33.71,total postings,Media & Communications
2021-12-03,DE,33.75,total postings,Media & Communications
2021-12-04,DE,33.87,total postings,Media & Communications
2021-12-05,DE,33.79,total postings,Media & Communications
2021-12-06,DE,33.95,total postings,Media & Communications
2021-12-07,DE,34.1,total postings,Media & Communications
2021-12-08,DE,34.27,total postings,Media & Communications
2021-12-09,DE,34.24,total postings,Media & Communications
2021-12-10,DE,34.29,total postings,Media & Communications
2020-02-01,DE,0,total postings,Medical Technician
2020-02-02,DE,-0.27,total postings,Medical Technician
2020-02-03,DE,-0.33,total postings,Medical Technician
2020-02-04,DE,-0.52,total postings,Medical Technician
2020-02-05,DE,-0.63,total postings,Medical Technician
2020-02-06,DE,-0.87,total postings,Medical Technician
2020-02-07,DE,-1.12,total postings,Medical Technician
2020-02-08,DE,-1.24,total postings,Medical Technician
2020-02-09,DE,-1.1,total postings,Medical Technician
2020-02-10,DE,-1.08,total postings,Medical Technician
2020-02-11,DE,-0.96,total postings,Medical Technician
2020-02-12,DE,-0.94,total postings,Medical Technician
2020-02-13,DE,-0.86,total postings,Medical Technician
2020-02-14,DE,-0.63,total postings,Medical Technician
2020-02-15,DE,-0.43,total postings,Medical Technician
2020-02-16,DE,-0.94,total postings,Medical Technician
2020-02-17,DE,-0.96,total postings,Medical Technician
2020-02-18,DE,-0.98,total postings,Medical Technician
2020-02-19,DE,-1.08,total postings,Medical Technician
2020-02-20,DE,-0.94,total postings,Medical Technician
2020-02-21,DE,-0.8,total postings,Medical Technician
2020-02-22,DE,-0.57,total postings,Medical Technician
2020-02-23,DE,0.31,total postings,Medical Technician
2020-02-24,DE,0.8,total postings,Medical Technician
2020-02-25,DE,1.15,total postings,Medical Technician
2020-02-26,DE,1.33,total postings,Medical Technician
2020-02-27,DE,1.44,total postings,Medical Technician
2020-02-28,DE,1.54,total postings,Medical Technician
2020-02-29,DE,1.57,total postings,Medical Technician
2020-03-01,DE,1.28,total postings,Medical Technician
2020-03-02,DE,1.3,total postings,Medical Technician
2020-03-03,DE,1.21,total postings,Medical Technician
2020-03-04,DE,1.33,total postings,Medical Technician
2020-03-05,DE,1.34,total postings,Medical Technician
2020-03-06,DE,1.23,total postings,Medical Technician
2020-03-07,DE,1.58,total postings,Medical Technician
2020-03-08,DE,2.24,total postings,Medical Technician
2020-03-09,DE,2.72,total postings,Medical Technician
2020-03-10,DE,3.26,total postings,Medical Technician
2020-03-11,DE,3.96,total postings,Medical Technician
2020-03-12,DE,4.63,total postings,Medical Technician
2020-03-13,DE,5.29,total postings,Medical Technician
2020-03-14,DE,5.42,total postings,Medical Technician
2020-03-15,DE,5.53,total postings,Medical Technician
2020-03-16,DE,5.39,total postings,Medical Technician
2020-03-17,DE,5.29,total postings,Medical Technician
2020-03-18,DE,5.19,total postings,Medical Technician
2020-03-19,DE,4.99,total postings,Medical Technician
2020-03-20,DE,4.66,total postings,Medical Technician
2020-03-21,DE,4.03,total postings,Medical Technician
2020-03-22,DE,3.69,total postings,Medical Technician
2020-03-23,DE,3.34,total postings,Medical Technician
2020-03-24,DE,3.11,total postings,Medical Technician
2020-03-25,DE,2.73,total postings,Medical Technician
2020-03-26,DE,2.42,total postings,Medical Technician
2020-03-27,DE,2.55,total postings,Medical Technician
2020-03-28,DE,3.07,total postings,Medical Technician
2020-03-29,DE,3.44,total postings,Medical Technician
2020-03-30,DE,4.29,total postings,Medical Technician
2020-03-31,DE,4.69,total postings,Medical Technician
2020-04-01,DE,4.89,total postings,Medical Technician
2020-04-02,DE,4.71,total postings,Medical Technician
2020-04-03,DE,4.67,total postings,Medical Technician
2020-04-04,DE,4.68,total postings,Medical Technician
2020-04-05,DE,4.52,total postings,Medical Technician
2020-04-06,DE,4.06,total postings,Medical Technician
2020-04-07,DE,3.65,total postings,Medical Technician
2020-04-08,DE,3.47,total postings,Medical Technician
2020-04-09,DE,3.6,total postings,Medical Technician
2020-04-10,DE,3.49,total postings,Medical Technician
2020-04-11,DE,3.22,total postings,Medical Technician
2020-04-12,DE,2.89,total postings,Medical Technician
2020-04-13,DE,2.83,total postings,Medical Technician
2020-04-14,DE,2.49,total postings,Medical Technician
2020-04-15,DE,2.42,total postings,Medical Technician
2020-04-16,DE,2.23,total postings,Medical Technician
2020-04-17,DE,1.77,total postings,Medical Technician
2020-04-18,DE,1.31,total postings,Medical Technician
2020-04-19,DE,0.59,total postings,Medical Technician
2020-04-20,DE,-0.75,total postings,Medical Technician
2020-04-21,DE,-1.49,total postings,Medical Technician
2020-04-22,DE,-2.81,total postings,Medical Technician
2020-04-23,DE,-4.04,total postings,Medical Technician
2020-04-24,DE,-5.03,total postings,Medical Technician
2020-04-25,DE,-5.9,total postings,Medical Technician
2020-04-26,DE,-6.51,total postings,Medical Technician
2020-04-27,DE,-6.62,total postings,Medical Technician
2020-04-28,DE,-6.94,total postings,Medical Technician
2020-04-29,DE,-7.05,total postings,Medical Technician
2020-04-30,DE,-7.13,total postings,Medical Technician
2020-05-01,DE,-7.2,total postings,Medical Technician
2020-05-02,DE,-7.22,total postings,Medical Technician
2020-05-03,DE,-7.07,total postings,Medical Technician
2020-05-04,DE,-7.16,total postings,Medical Technician
2020-05-05,DE,-6.9,total postings,Medical Technician
2020-05-06,DE,-6.58,total postings,Medical Technician
2020-05-07,DE,-6.53,total postings,Medical Technician
2020-05-08,DE,-6.33,total postings,Medical Technician
2020-05-09,DE,-6.59,total postings,Medical Technician
2020-05-10,DE,-6.55,total postings,Medical Technician
2020-05-11,DE,-6.76,total postings,Medical Technician
2020-05-12,DE,-6.97,total postings,Medical Technician
2020-05-13,DE,-7.39,total postings,Medical Technician
2020-05-14,DE,-7.57,total postings,Medical Technician
2020-05-15,DE,-8.06,total postings,Medical Technician
2020-05-16,DE,-8.42,total postings,Medical Technician
2020-05-17,DE,-9.06,total postings,Medical Technician
2020-05-18,DE,-9.52,total postings,Medical Technician
2020-05-19,DE,-10.16,total postings,Medical Technician
2020-05-20,DE,-10.64,total postings,Medical Technician
2020-05-21,DE,-10.83,total postings,Medical Technician
2020-05-22,DE,-10.77,total postings,Medical Technician
2020-05-23,DE,-10.45,total postings,Medical Technician
2020-05-24,DE,-10.32,total postings,Medical Technician
2020-05-25,DE,-10.16,total postings,Medical Technician
2020-05-26,DE,-10.26,total postings,Medical Technician
2020-05-27,DE,-10.15,total postings,Medical Technician
2020-05-28,DE,-9.93,total postings,Medical Technician
2020-05-29,DE,-9.96,total postings,Medical Technician
2020-05-30,DE,-9.95,total postings,Medical Technician
2020-05-31,DE,-9.49,total postings,Medical Technician
2020-06-01,DE,-9.04,total postings,Medical Technician
2020-06-02,DE,-8.34,total postings,Medical Technician
2020-06-03,DE,-7.66,total postings,Medical Technician
2020-06-04,DE,-7.19,total postings,Medical Technician
2020-06-05,DE,-6.43,total postings,Medical Technician
2020-06-06,DE,-5.92,total postings,Medical Technician
2020-06-07,DE,-5.85,total postings,Medical Technician
2020-06-08,DE,-5.7,total postings,Medical Technician
2020-06-09,DE,-5.53,total postings,Medical Technician
2020-06-10,DE,-5.45,total postings,Medical Technician
2020-06-11,DE,-5.4,total postings,Medical Technician
2020-06-12,DE,-5.58,total postings,Medical Technician
2020-06-13,DE,-5.62,total postings,Medical Technician
2020-06-14,DE,-5.74,total postings,Medical Technician
2020-06-15,DE,-5.79,total postings,Medical Technician
2020-06-16,DE,-5.9,total postings,Medical Technician
2020-06-17,DE,-5.95,total postings,Medical Technician
2020-06-18,DE,-6.2,total postings,Medical Technician
2020-06-19,DE,-6.47,total postings,Medical Technician
2020-06-20,DE,-6.59,total postings,Medical Technician
2020-06-21,DE,-6.48,total postings,Medical Technician
2020-06-22,DE,-6.6,total postings,Medical Technician
2020-06-23,DE,-6.48,total postings,Medical Technician
2020-06-24,DE,-6.68,total postings,Medical Technician
2020-06-25,DE,-6.84,total postings,Medical Technician
2020-06-26,DE,-6.84,total postings,Medical Technician
2020-06-27,DE,-7.13,total postings,Medical Technician
2020-06-28,DE,-7.35,total postings,Medical Technician
2020-06-29,DE,-7.28,total postings,Medical Technician
2020-06-30,DE,-7.52,total postings,Medical Technician
2020-07-01,DE,-7.89,total postings,Medical Technician
2020-07-02,DE,-8.42,total postings,Medical Technician
2020-07-03,DE,-9.03,total postings,Medical Technician
2020-07-04,DE,-9.14,total postings,Medical Technician
2020-07-05,DE,-9.35,total postings,Medical Technician
2020-07-06,DE,-9.88,total postings,Medical Technician
2020-07-07,DE,-10.13,total postings,Medical Technician
2020-07-08,DE,-9.42,total postings,Medical Technician
2020-07-09,DE,-8.59,total postings,Medical Technician
2020-07-10,DE,-8.17,total postings,Medical Technician
2020-07-11,DE,-8.46,total postings,Medical Technician
2020-07-12,DE,-8.35,total postings,Medical Technician
2020-07-13,DE,-7.95,total postings,Medical Technician
2020-07-14,DE,-7.92,total postings,Medical Technician
2020-07-15,DE,-8.59,total postings,Medical Technician
2020-07-16,DE,-8.66,total postings,Medical Technician
2020-07-17,DE,-9.16,total postings,Medical Technician
2020-07-18,DE,-8.79,total postings,Medical Technician
2020-07-19,DE,-8.93,total postings,Medical Technician
2020-07-20,DE,-9.05,total postings,Medical Technician
2020-07-21,DE,-9.16,total postings,Medical Technician
2020-07-22,DE,-9.28,total postings,Medical Technician
2020-07-23,DE,-10.26,total postings,Medical Technician
2020-07-24,DE,-10.04,total postings,Medical Technician
2020-07-25,DE,-10.17,total postings,Medical Technician
2020-07-26,DE,-10.25,total postings,Medical Technician
2020-07-27,DE,-10.28,total postings,Medical Technician
2020-07-28,DE,-10.31,total postings,Medical Technician
2020-07-29,DE,-10.16,total postings,Medical Technician
2020-07-30,DE,-9.86,total postings,Medical Technician
2020-07-31,DE,-9.53,total postings,Medical Technician
2020-08-01,DE,-9.58,total postings,Medical Technician
2020-08-02,DE,-9.57,total postings,Medical Technician
2020-08-03,DE,-9.73,total postings,Medical Technician
2020-08-04,DE,-10.14,total postings,Medical Technician
2020-08-05,DE,-10.46,total postings,Medical Technician
2020-08-06,DE,-10.01,total postings,Medical Technician
2020-08-07,DE,-9.9,total postings,Medical Technician
2020-08-08,DE,-9.49,total postings,Medical Technician
2020-08-09,DE,-9.08,total postings,Medical Technician
2020-08-10,DE,-8.49,total postings,Medical Technician
2020-08-11,DE,-7.62,total postings,Medical Technician
2020-08-12,DE,-6.87,total postings,Medical Technician
2020-08-13,DE,-6.38,total postings,Medical Technician
2020-08-14,DE,-6.06,total postings,Medical Technician
2020-08-15,DE,-5.81,total postings,Medical Technician
2020-08-16,DE,-5.9,total postings,Medical Technician
2020-08-17,DE,-5.99,total postings,Medical Technician
2020-08-18,DE,-5.66,total postings,Medical Technician
2020-08-19,DE,-5.58,total postings,Medical Technician
2020-08-20,DE,-5.62,total postings,Medical Technician
2020-08-21,DE,-5.67,total postings,Medical Technician
2020-08-22,DE,-6.13,total postings,Medical Technician
2020-08-23,DE,-5.96,total postings,Medical Technician
2020-08-24,DE,-5.51,total postings,Medical Technician
2020-08-25,DE,-5.43,total postings,Medical Technician
2020-08-26,DE,-5.72,total postings,Medical Technician
2020-08-27,DE,-6.21,total postings,Medical Technician
2020-08-28,DE,-6.65,total postings,Medical Technician
2020-08-29,DE,-6.37,total postings,Medical Technician
2020-08-30,DE,-6.44,total postings,Medical Technician
2020-08-31,DE,-7.15,total postings,Medical Technician
2020-09-01,DE,-7.8,total postings,Medical Technician
2020-09-02,DE,-7.94,total postings,Medical Technician
2020-09-03,DE,-7.99,total postings,Medical Technician
2020-09-04,DE,-7.84,total postings,Medical Technician
2020-09-05,DE,-7.87,total postings,Medical Technician
2020-09-06,DE,-7.91,total postings,Medical Technician
2020-09-07,DE,-7.61,total postings,Medical Technician
2020-09-08,DE,-7.4,total postings,Medical Technician
2020-09-09,DE,-7.28,total postings,Medical Technician
2020-09-10,DE,-7.34,total postings,Medical Technician
2020-09-11,DE,-7.39,total postings,Medical Technician
2020-09-12,DE,-7.58,total postings,Medical Technician
2020-09-13,DE,-8.01,total postings,Medical Technician
2020-09-14,DE,-8.36,total postings,Medical Technician
2020-09-15,DE,-8.95,total postings,Medical Technician
2020-09-16,DE,-9.37,total postings,Medical Technician
2020-09-17,DE,-9.51,total postings,Medical Technician
2020-09-18,DE,-9.75,total postings,Medical Technician
2020-09-19,DE,-9.82,total postings,Medical Technician
2020-09-20,DE,-9.72,total postings,Medical Technician
2020-09-21,DE,-10.05,total postings,Medical Technician
2020-09-22,DE,-9.91,total postings,Medical Technician
2020-09-23,DE,-9.62,total postings,Medical Technician
2020-09-24,DE,-9.34,total postings,Medical Technician
2020-09-25,DE,-8.98,total postings,Medical Technician
2020-09-26,DE,-8.68,total postings,Medical Technician
2020-09-27,DE,-8.22,total postings,Medical Technician
2020-09-28,DE,-7.28,total postings,Medical Technician
2020-09-29,DE,-6.5,total postings,Medical Technician
2020-09-30,DE,-5.84,total postings,Medical Technician
2020-10-01,DE,-5.37,total postings,Medical Technician
2020-10-02,DE,-4.93,total postings,Medical Technician
2020-10-03,DE,-4.61,total postings,Medical Technician
2020-10-04,DE,-4.34,total postings,Medical Technician
2020-10-05,DE,-4.94,total postings,Medical Technician
2020-10-06,DE,-5.08,total postings,Medical Technician
2020-10-07,DE,-5.32,total postings,Medical Technician
2020-10-08,DE,-5.32,total postings,Medical Technician
2020-10-09,DE,-4.91,total postings,Medical Technician
2020-10-10,DE,-4.27,total postings,Medical Technician
2020-10-11,DE,-3.66,total postings,Medical Technician
2020-10-12,DE,-2.3,total postings,Medical Technician
2020-10-13,DE,-1.51,total postings,Medical Technician
2020-10-14,DE,-0.99,total postings,Medical Technician
2020-10-15,DE,0.13,total postings,Medical Technician
2020-10-16,DE,0.64,total postings,Medical Technician
2020-10-17,DE,0.93,total postings,Medical Technician
2020-10-18,DE,1.04,total postings,Medical Technician
2020-10-19,DE,0.35,total postings,Medical Technician
2020-10-20,DE,-0.29,total postings,Medical Technician
2020-10-21,DE,0.12,total postings,Medical Technician
2020-10-22,DE,-0.55,total postings,Medical Technician
2020-10-23,DE,-1,total postings,Medical Technician
2020-10-24,DE,-1.52,total postings,Medical Technician
2020-10-25,DE,-1.8,total postings,Medical Technician
2020-10-26,DE,-1.95,total postings,Medical Technician
2020-10-27,DE,-1.46,total postings,Medical Technician
2020-10-28,DE,-1.67,total postings,Medical Technician
2020-10-29,DE,-1.33,total postings,Medical Technician
2020-10-30,DE,-1.04,total postings,Medical Technician
2020-10-31,DE,-0.59,total postings,Medical Technician
2020-11-01,DE,-0.42,total postings,Medical Technician
2020-11-02,DE,0.86,total postings,Medical Technician
2020-11-03,DE,1.32,total postings,Medical Technician
2020-11-04,DE,1.53,total postings,Medical Technician
2020-11-05,DE,1.59,total postings,Medical Technician
2020-11-06,DE,1.68,total postings,Medical Technician
2020-11-07,DE,1.67,total postings,Medical Technician
2020-11-08,DE,1.91,total postings,Medical Technician
2020-11-09,DE,1.62,total postings,Medical Technician
2020-11-10,DE,1.51,total postings,Medical Technician
2020-11-11,DE,1.52,total postings,Medical Technician
2020-11-12,DE,1.46,total postings,Medical Technician
2020-11-13,DE,1.37,total postings,Medical Technician
2020-11-14,DE,1.29,total postings,Medical Technician
2020-11-15,DE,1.29,total postings,Medical Technician
2020-11-16,DE,1.38,total postings,Medical Technician
2020-11-17,DE,1.39,total postings,Medical Technician
2020-11-18,DE,1.19,total postings,Medical Technician
2020-11-19,DE,1.16,total postings,Medical Technician
2020-11-20,DE,0.76,total postings,Medical Technician
2020-11-21,DE,0.82,total postings,Medical Technician
2020-11-22,DE,0.96,total postings,Medical Technician
2020-11-23,DE,1.13,total postings,Medical Technician
2020-11-24,DE,1.13,total postings,Medical Technician
2020-11-25,DE,1.55,total postings,Medical Technician
2020-11-26,DE,1.73,total postings,Medical Technician
2020-11-27,DE,2.62,total postings,Medical Technician
2020-11-28,DE,3.34,total postings,Medical Technician
2020-11-29,DE,3.95,total postings,Medical Technician
2020-11-30,DE,3.49,total postings,Medical Technician
2020-12-01,DE,4.43,total postings,Medical Technician
2020-12-02,DE,5.05,total postings,Medical Technician
2020-12-03,DE,5.94,total postings,Medical Technician
2020-12-04,DE,6.33,total postings,Medical Technician
2020-12-05,DE,6.59,total postings,Medical Technician
2020-12-06,DE,6.73,total postings,Medical Technician
2020-12-07,DE,7.92,total postings,Medical Technician
2020-12-08,DE,7.98,total postings,Medical Technician
2020-12-09,DE,8.39,total postings,Medical Technician
2020-12-10,DE,8.51,total postings,Medical Technician
2020-12-11,DE,8.84,total postings,Medical Technician
2020-12-12,DE,9.02,total postings,Medical Technician
2020-12-13,DE,9.28,total postings,Medical Technician
2020-12-14,DE,9.36,total postings,Medical Technician
2020-12-15,DE,9.6,total postings,Medical Technician
2020-12-16,DE,9.62,total postings,Medical Technician
2020-12-17,DE,9.71,total postings,Medical Technician
2020-12-18,DE,9.86,total postings,Medical Technician
2020-12-19,DE,9.77,total postings,Medical Technician
2020-12-20,DE,9.7,total postings,Medical Technician
2020-12-21,DE,9.83,total postings,Medical Technician
2020-12-22,DE,9.67,total postings,Medical Technician
2020-12-23,DE,9.62,total postings,Medical Technician
