date,cities,pct_chng_feb_1
2020-12-31,Leeds,-33.99
2020-12-31,Luton,-33.35
2020-12-31,Stoke,-7.69
2020-12-31,Wigan,-17.46
2020-12-31,Dundee,-15.78
2020-12-31,Exeter,-25.8
2020-12-31,London,-39.46
2020-12-31,Oxford,-30.74
2020-12-31,Slough,-37.14
2020-12-31,Belfast,-43.83
2020-12-31,Bristol,-35.48
2020-12-31,Burnley,-10.29
2020-12-31,Cardiff,-30.73
2020-12-31,Chatham,4.93
2020-12-31,Crawley,-41.93
2020-12-31,Glasgow,-31.33
2020-12-31,Ipswich,-25.08
2020-12-31,Newport,-27.02
2020-12-31,Norwich,-21.5
2020-12-31,Preston,-10.89
2020-12-31,Reading,-38.21
2020-12-31,Swansea,-20.96
2020-12-31,Swindon,-24.19
2020-12-31,Telford,-29.46
2020-12-31,Aberdeen,-63.84
2020-12-31,Barnsley,-8.05
2020-12-31,Basildon,-17.22
2020-12-31,Bradford,-16.92
2020-12-31,Brighton,-32.62
2020-12-31,Coventry,-27.36
2020-12-31,Plymouth,-4.45
2020-12-31,Southend,-28.79
2020-12-31,Worthing,-27.56
2020-12-31,Aldershot,-42.04
2020-12-31,Blackburn,-12.15
2020-12-31,Blackpool,-26.51
2020-12-31,Cambridge,-29.55
2020-12-31,Doncaster,24.91
2020-12-31,Edinburgh,-46.06
2020-12-31,Leicester,-26.71
2020-12-31,Liverpool,-8.61
2020-12-31,Mansfield,8.88
2020-12-31,Newcastle,-23.69
2020-12-31,Sheffield,-17.19
2020-12-31,Wakefield,-21.55
2020-12-31,Birkenhead,-10.39
2020-12-31,Birmingham,-25.64
2020-12-31,Gloucester,-24.12
2020-12-31,Manchester,-33.64
2020-12-31,Nottingham,-23.39
2020-12-31,Portsmouth,-21.24
2020-12-31,Sunderland,-14.35
2020-12-31,Warrington,-11.56
2020-12-31,Bournemouth,-29.87
2020-12-31,Northampton,-29.13
2020-12-31,Southampton,-37.39
2020-12-31,Huddersfield,-20.73
2020-12-31,Peterborough,9.09
2020-12-31,Middlesbrough,-0.33
2020-12-31,Milton Keynes,-36.4
2021-01-01,Hull,-7.19
2021-01-01,York,-37.1
2021-01-01,Derby,-20.4
2021-01-01,Leeds,-34.6
2021-01-01,Luton,-33.97
2021-01-01,Stoke,-9.45
2021-01-01,Wigan,-19.17
2021-01-01,Dundee,-16.47
2021-01-01,Exeter,-27
2021-01-01,London,-39.97
2021-01-01,Oxford,-31.38
2021-01-01,Slough,-37.54
2021-01-01,Belfast,-44.31
2021-01-01,Bristol,-36.03
2021-01-01,Burnley,-11.38
2021-01-01,Cardiff,-31.65
2021-01-01,Chatham,2.26
2021-01-01,Crawley,-42.3
2021-01-01,Glasgow,-32.07
2021-01-01,Ipswich,-25.65
2021-01-01,Newport,-27.66
2021-01-01,Norwich,-22.58
2021-01-01,Preston,-11.93
2021-01-01,Reading,-38.72
2021-01-01,Swansea,-22.2
2021-01-01,Swindon,-24.81
2021-01-01,Telford,-31.83
2021-01-01,Aberdeen,-64.09
2021-01-01,Barnsley,-9.66
2021-01-01,Basildon,-18.83
2021-01-01,Bradford,-17.61
2021-01-01,Brighton,-32.84
2021-01-01,Coventry,-28.44
2021-01-01,Plymouth,-5.72
2021-01-01,Southend,-29.4
2021-01-01,Worthing,-28.16
2021-01-01,Aldershot,-42.51
2021-01-01,Blackburn,-13.68
2021-01-01,Blackpool,-27.22
2021-01-01,Cambridge,-30.06
2021-01-01,Doncaster,23.57
2021-01-01,Edinburgh,-46.72
2021-01-01,Leicester,-27.51
2021-01-01,Liverpool,-9.39
2021-01-01,Mansfield,7.2
2021-01-01,Newcastle,-24.36
2021-01-01,Sheffield,-17.99
2021-01-01,Wakefield,-22.68
2021-01-01,Birkenhead,-11.45
2021-01-01,Birmingham,-26.31
2021-01-01,Gloucester,-24.79
2021-01-01,Manchester,-34.38
2021-01-01,Nottingham,-24.15
2021-01-01,Portsmouth,-21.74
2021-01-01,Sunderland,-15.16
2021-01-01,Warrington,-12.8
2021-01-01,Bournemouth,-30.26
2021-01-01,Northampton,-30.43
2021-01-01,Southampton,-37.78
2021-01-01,Huddersfield,-21.21
2021-01-01,Peterborough,8.17
2021-01-01,Middlesbrough,-1.41
2021-01-01,Milton Keynes,-37.65
2021-01-02,Hull,-8.14
2021-01-02,York,-38.19
2021-01-02,Derby,-21.18
2021-01-02,Leeds,-35.3
2021-01-02,Luton,-34.78
2021-01-02,Stoke,-11.81
2021-01-02,Wigan,-20.9
2021-01-02,Dundee,-17.28
2021-01-02,Exeter,-28.43
2021-01-02,London,-40.67
2021-01-02,Oxford,-32.32
2021-01-02,Slough,-38.23
2021-01-02,Belfast,-44.86
2021-01-02,Bristol,-36.82
2021-01-02,Burnley,-12.69
2021-01-02,Cardiff,-32.88
2021-01-02,Chatham,1.25
2021-01-02,Crawley,-42.9
2021-01-02,Glasgow,-32.95
2021-01-02,Ipswich,-26.5
2021-01-02,Newport,-28.82
2021-01-02,Norwich,-23.99
2021-01-02,Preston,-13.26
2021-01-02,Reading,-39.49
2021-01-02,Swansea,-23.84
2021-01-02,Swindon,-25.75
2021-01-02,Telford,-33.97
2021-01-02,Aberdeen,-64.45
2021-01-02,Barnsley,-11.62
2021-01-02,Basildon,-20.94
2021-01-02,Bradford,-18.73
2021-01-02,Brighton,-33.23
2021-01-02,Coventry,-29.61
2021-01-02,Plymouth,-7.35
2021-01-02,Southend,-30.17
2021-01-02,Worthing,-29.04
2021-01-02,Aldershot,-43.31
2021-01-02,Blackburn,-15.5
2021-01-02,Blackpool,-28.21
2021-01-02,Cambridge,-30.89
2021-01-02,Doncaster,22.14
2021-01-02,Edinburgh,-47.56
2021-01-02,Leicester,-28.58
2021-01-02,Liverpool,-10.46
2021-01-02,Mansfield,4.87
2021-01-02,Newcastle,-25.25
2021-01-02,Sheffield,-19.21
2021-01-02,Wakefield,-24.19
2021-01-02,Birkenhead,-12.99
2021-01-02,Birmingham,-27.13
2021-01-02,Gloucester,-25.77
2021-01-02,Manchester,-35.22
2021-01-02,Nottingham,-25.19
2021-01-02,Portsmouth,-22.49
2021-01-02,Sunderland,-16.3
2021-01-02,Warrington,-14.13
2021-01-02,Bournemouth,-30.88
2021-01-02,Northampton,-31.83
2021-01-02,Southampton,-38.35
2021-01-02,Huddersfield,-22.11
2021-01-02,Peterborough,6.91
2021-01-02,Middlesbrough,-2.81
2021-01-02,Milton Keynes,-39.24
2021-01-03,Hull,-9.68
2021-01-03,York,-39.51
2021-01-03,Derby,-22.03
2021-01-03,Leeds,-36.25
2021-01-03,Luton,-35.75
2021-01-03,Stoke,-14.48
2021-01-03,Wigan,-22.93
2021-01-03,Dundee,-18.78
2021-01-03,Exeter,-30.47
2021-01-03,London,-41.62
2021-01-03,Oxford,-33.5
2021-01-03,Slough,-39.1
2021-01-03,Belfast,-45.57
2021-01-03,Bristol,-37.82
2021-01-03,Burnley,-14.06
2021-01-03,Cardiff,-34.42
2021-01-03,Chatham,-0.76
2021-01-03,Crawley,-43.71
2021-01-03,Glasgow,-34.06
2021-01-03,Ipswich,-27.36
2021-01-03,Newport,-30.01
2021-01-03,Norwich,-25.8
2021-01-03,Preston,-14.81
2021-01-03,Reading,-40.43
2021-01-03,Swansea,-25.83
2021-01-03,Swindon,-26.87
2021-01-03,Telford,-35.74
2021-01-03,Aberdeen,-64.89
2021-01-03,Barnsley,-14.3
2021-01-03,Basildon,-23.47
2021-01-03,Bradford,-20.14
2021-01-03,Brighton,-33.76
2021-01-03,Coventry,-30.93
2021-01-03,Plymouth,-9.49
2021-01-03,Southend,-31.19
2021-01-03,Worthing,-30.31
2021-01-03,Aldershot,-44.22
2021-01-03,Blackburn,-17.42
2021-01-03,Blackpool,-29.67
2021-01-03,Cambridge,-31.78
2021-01-03,Doncaster,20.42
2021-01-03,Edinburgh,-48.63
2021-01-03,Leicester,-29.95
2021-01-03,Liverpool,-11.85
2021-01-03,Mansfield,1.98
2021-01-03,Newcastle,-26.23
2021-01-03,Sheffield,-20.65
2021-01-03,Wakefield,-25.93
2021-01-03,Birkenhead,-14.87
2021-01-03,Birmingham,-28.18
2021-01-03,Gloucester,-27.11
2021-01-03,Manchester,-36.44
2021-01-03,Nottingham,-26.32
2021-01-03,Portsmouth,-23.55
2021-01-03,Sunderland,-17.89
2021-01-03,Warrington,-15.78
2021-01-03,Bournemouth,-31.77
2021-01-03,Northampton,-33.55
2021-01-03,Southampton,-39.1
2021-01-03,Huddersfield,-23.32
2021-01-03,Peterborough,5.16
2021-01-03,Middlesbrough,-4.75
2021-01-03,Milton Keynes,-41.14
2021-01-04,Hull,-11.34
2021-01-04,York,-41.15
2021-01-04,Derby,-23.16
2021-01-04,Leeds,-37.35
2021-01-04,Luton,-36.77
2021-01-04,Stoke,-17.35
2021-01-04,Wigan,-25.17
2021-01-04,Dundee,-20.37
2021-01-04,Exeter,-32.64
2021-01-04,London,-42.82
2021-01-04,Oxford,-34.99
2021-01-04,Slough,-40.17
2021-01-04,Belfast,-46.26
2021-01-04,Bristol,-39.1
2021-01-04,Burnley,-15.49
2021-01-04,Cardiff,-36.38
2021-01-04,Chatham,-2.87
2021-01-04,Crawley,-44.76
2021-01-04,Glasgow,-35.31
2021-01-04,Ipswich,-28.63
2021-01-04,Newport,-31.26
2021-01-04,Norwich,-27.89
2021-01-04,Preston,-16.83
2021-01-04,Reading,-41.45
2021-01-04,Swansea,-28.14
2021-01-04,Swindon,-28.29
2021-01-04,Telford,-37.56
2021-01-04,Aberdeen,-65.51
2021-01-04,Barnsley,-17.33
2021-01-04,Basildon,-26.13
2021-01-04,Bradford,-21.83
2021-01-04,Brighton,-34.51
2021-01-04,Coventry,-32.36
2021-01-04,Plymouth,-12.28
2021-01-04,Southend,-32.32
2021-01-04,Worthing,-32.03
2021-01-04,Aldershot,-45.34
2021-01-04,Blackburn,-19.75
2021-01-04,Blackpool,-31.57
2021-01-04,Cambridge,-33.1
2021-01-04,Doncaster,17.93
2021-01-04,Edinburgh,-49.96
2021-01-04,Leicester,-31.79
2021-01-04,Liverpool,-13.61
2021-01-04,Mansfield,-1.66
2021-01-04,Newcastle,-27.43
2021-01-04,Sheffield,-22.16
2021-01-04,Wakefield,-27.78
2021-01-04,Birkenhead,-17.14
2021-01-04,Birmingham,-29.36
2021-01-04,Gloucester,-28.83
2021-01-04,Manchester,-37.86
2021-01-04,Nottingham,-27.67
2021-01-04,Portsmouth,-24.76
2021-01-04,Sunderland,-19.98
2021-01-04,Warrington,-17.79
2021-01-04,Bournemouth,-33.05
2021-01-04,Northampton,-35.46
2021-01-04,Southampton,-40.05
2021-01-04,Huddersfield,-24.84
2021-01-04,Peterborough,2.36
2021-01-04,Middlesbrough,-7.39
2021-01-04,Milton Keynes,-43.27
2021-01-05,Hull,-12.53
2021-01-05,York,-42.63
2021-01-05,Derby,-24.4
2021-01-05,Leeds,-38.27
2021-01-05,Luton,-37.78
2021-01-05,Stoke,-20.14
2021-01-05,Wigan,-27.02
2021-01-05,Dundee,-22.16
2021-01-05,Exeter,-34.62
2021-01-05,London,-43.88
2021-01-05,Oxford,-36.2
2021-01-05,Slough,-41.06
2021-01-05,Belfast,-46.95
2021-01-05,Bristol,-40.25
2021-01-05,Burnley,-17.13
2021-01-05,Cardiff,-38.15
2021-01-05,Chatham,-4.66
2021-01-05,Crawley,-45.81
2021-01-05,Glasgow,-36.45
2021-01-05,Ipswich,-29.46
2021-01-05,Newport,-32.54
2021-01-05,Norwich,-29.85
2021-01-05,Preston,-18.66
2021-01-05,Reading,-42.4
2021-01-05,Swansea,-30.04
2021-01-05,Swindon,-29.82
2021-01-05,Telford,-38.82
2021-01-05,Aberdeen,-66.07
2021-01-05,Barnsley,-20.23
2021-01-05,Basildon,-28.26
2021-01-05,Bradford,-23.54
2021-01-05,Brighton,-35.45
2021-01-05,Coventry,-33.67
2021-01-05,Plymouth,-14.55
2021-01-05,Southend,-33.38
2021-01-05,Worthing,-33.83
2021-01-05,Aldershot,-46.39
2021-01-05,Blackburn,-21.86
2021-01-05,Blackpool,-33.22
2021-01-05,Cambridge,-34.29
2021-01-05,Doncaster,15.47
2021-01-05,Edinburgh,-51.1
2021-01-05,Leicester,-33.28
2021-01-05,Liverpool,-15.47
2021-01-05,Mansfield,-5.23
2021-01-05,Newcastle,-28.56
2021-01-05,Sheffield,-23.79
2021-01-05,Wakefield,-29.61
2021-01-05,Birkenhead,-19.15
2021-01-05,Birmingham,-30.47
2021-01-05,Gloucester,-30.54
2021-01-05,Manchester,-39.13
2021-01-05,Nottingham,-28.76
2021-01-05,Portsmouth,-26.08
2021-01-05,Sunderland,-21.91
2021-01-05,Warrington,-19.85
2021-01-05,Bournemouth,-34.4
2021-01-05,Northampton,-37.05
2021-01-05,Southampton,-41.02
2021-01-05,Huddersfield,-26.49
2021-01-05,Peterborough,0.1
2021-01-05,Middlesbrough,-9.81
2021-01-05,Milton Keynes,-45.09
2021-01-06,Hull,-13.48
2021-01-06,York,-43.83
2021-01-06,Derby,-25.4
2021-01-06,Leeds,-38.86
2021-01-06,Luton,-38.42
2021-01-06,Stoke,-22.42
2021-01-06,Wigan,-28.76
2021-01-06,Dundee,-24.16
2021-01-06,Exeter,-36.22
2021-01-06,London,-44.73
2021-01-06,Oxford,-37.15
2021-01-06,Slough,-41.92
2021-01-06,Belfast,-47.47
2021-01-06,Bristol,-41.22
2021-01-06,Burnley,-18.73
2021-01-06,Cardiff,-39.79
2021-01-06,Chatham,-6.26
2021-01-06,Crawley,-47.02
2021-01-06,Glasgow,-37.51
2021-01-06,Ipswich,-30.19
2021-01-06,Newport,-33.56
2021-01-06,Norwich,-31.5
2021-01-06,Preston,-20.2
2021-01-06,Reading,-43.01
2021-01-06,Swansea,-31.81
2021-01-06,Swindon,-31.02
2021-01-06,Telford,-39.75
2021-01-06,Aberdeen,-66.63
2021-01-06,Barnsley,-22.53
2021-01-06,Basildon,-30.43
2021-01-06,Bradford,-24.71
2021-01-06,Brighton,-36.27
2021-01-06,Coventry,-34.78
2021-01-06,Plymouth,-16.27
2021-01-06,Southend,-34.42
2021-01-06,Worthing,-35.21
2021-01-06,Aldershot,-47.27
2021-01-06,Blackburn,-23.56
2021-01-06,Blackpool,-34.52
2021-01-06,Cambridge,-35.17
2021-01-06,Doncaster,13.45
2021-01-06,Edinburgh,-52.12
2021-01-06,Leicester,-34.59
2021-01-06,Liverpool,-16.84
2021-01-06,Mansfield,-8.25
2021-01-06,Newcastle,-29.47
2021-01-06,Sheffield,-25.09
2021-01-06,Wakefield,-31.01
2021-01-06,Birkenhead,-20.44
2021-01-06,Birmingham,-31.42
2021-01-06,Gloucester,-32.23
2021-01-06,Manchester,-40.18
2021-01-06,Nottingham,-29.59
2021-01-06,Portsmouth,-27.18
2021-01-06,Sunderland,-23.56
2021-01-06,Warrington,-21.44
2021-01-06,Bournemouth,-35.51
2021-01-06,Northampton,-38.16
2021-01-06,Southampton,-41.81
2021-01-06,Huddersfield,-28.06
2021-01-06,Peterborough,-1.93
2021-01-06,Middlesbrough,-11.7
2021-01-06,Milton Keynes,-46.47
2021-01-07,Hull,-14.03
2021-01-07,York,-44.86
2021-01-07,Derby,-26.31
2021-01-07,Leeds,-39.3
2021-01-07,Luton,-38.93
2021-01-07,Stoke,-24.16
2021-01-07,Wigan,-30.26
2021-01-07,Dundee,-26
2021-01-07,Exeter,-37.61
2021-01-07,London,-45.38
2021-01-07,Oxford,-37.94
2021-01-07,Slough,-42.45
2021-01-07,Belfast,-47.97
2021-01-07,Bristol,-41.98
2021-01-07,Burnley,-20.07
2021-01-07,Cardiff,-41.18
2021-01-07,Chatham,-7.73
2021-01-07,Crawley,-48.1
2021-01-07,Glasgow,-38.44
2021-01-07,Ipswich,-30.37
2021-01-07,Newport,-34.21
2021-01-07,Norwich,-32.63
2021-01-07,Preston,-21.46
2021-01-07,Reading,-43.49
2021-01-07,Swansea,-33.22
2021-01-07,Swindon,-31.75
2021-01-07,Telford,-40.57
2021-01-07,Aberdeen,-67.08
2021-01-07,Barnsley,-24.24
2021-01-07,Basildon,-32.09
2021-01-07,Bradford,-25.72
2021-01-07,Brighton,-37.1
2021-01-07,Coventry,-35.7
2021-01-07,Plymouth,-17.49
2021-01-07,Southend,-35.03
2021-01-07,Worthing,-36.28
2021-01-07,Aldershot,-48.07
2021-01-07,Blackburn,-25.13
2021-01-07,Blackpool,-35.6
2021-01-07,Cambridge,-35.88
2021-01-07,Doncaster,11.8
2021-01-07,Edinburgh,-53.08
2021-01-07,Leicester,-35.6
2021-01-07,Liverpool,-17.95
2021-01-07,Mansfield,-10.77
2021-01-07,Newcastle,-30.33
2021-01-07,Sheffield,-26.35
2021-01-07,Wakefield,-32.02
2021-01-07,Birkenhead,-21.3
2021-01-07,Birmingham,-32.16
2021-01-07,Gloucester,-33.4
2021-01-07,Manchester,-40.98
2021-01-07,Nottingham,-30.19
2021-01-07,Portsmouth,-28.29
2021-01-07,Sunderland,-24.82
2021-01-07,Warrington,-22.67
2021-01-07,Bournemouth,-36.34
2021-01-07,Northampton,-38.92
2021-01-07,Southampton,-42.39
2021-01-07,Huddersfield,-29.45
2021-01-07,Peterborough,-3.61
2021-01-07,Middlesbrough,-13.41
2021-01-07,Milton Keynes,-47.5
2021-01-08,Hull,-14.01
2021-01-08,York,-45.41
2021-01-08,Derby,-26.96
2021-01-08,Leeds,-39.33
2021-01-08,Luton,-39.19
2021-01-08,Stoke,-25.25
2021-01-08,Wigan,-31.11
2021-01-08,Dundee,-27.62
2021-01-08,Exeter,-38.32
2021-01-08,London,-45.75
2021-01-08,Oxford,-38.47
2021-01-08,Slough,-42.86
2021-01-08,Belfast,-48.2
2021-01-08,Bristol,-42.44
2021-01-08,Burnley,-20.83
2021-01-08,Cardiff,-42.02
2021-01-08,Chatham,-6.39
2021-01-08,Crawley,-48.78
2021-01-08,Glasgow,-38.97
2021-01-08,Ipswich,-30.43
2021-01-08,Newport,-34.17
2021-01-08,Norwich,-33.61
2021-01-08,Preston,-22.35
2021-01-08,Reading,-43.84
2021-01-08,Swansea,-33.87
2021-01-08,Swindon,-32.28
2021-01-08,Telford,-40.91
2021-01-08,Aberdeen,-67.36
2021-01-08,Barnsley,-24.94
2021-01-08,Basildon,-33.45
2021-01-08,Bradford,-25.96
2021-01-08,Brighton,-37.67
2021-01-08,Coventry,-36.15
2021-01-08,Plymouth,-18.24
2021-01-08,Southend,-35.42
2021-01-08,Worthing,-37.24
2021-01-08,Aldershot,-48.47
2021-01-08,Blackburn,-26.37
2021-01-08,Blackpool,-36.13
2021-01-08,Cambridge,-36.17
2021-01-08,Doncaster,10.38
2021-01-08,Edinburgh,-53.7
2021-01-08,Leicester,-36.53
2021-01-08,Liverpool,-18.54
2021-01-08,Mansfield,-12.35
2021-01-08,Newcastle,-30.89
2021-01-08,Sheffield,-26.97
2021-01-08,Wakefield,-32.37
2021-01-08,Birkenhead,-22.03
2021-01-08,Birmingham,-32.51
2021-01-08,Gloucester,-34.35
2021-01-08,Manchester,-41.42
2021-01-08,Nottingham,-30.47
2021-01-08,Portsmouth,-29.02
2021-01-08,Sunderland,-25.49
2021-01-08,Warrington,-23.53
2021-01-08,Bournemouth,-36.82
2021-01-08,Northampton,-39.33
2021-01-08,Southampton,-42.58
2021-01-08,Huddersfield,-30.17
2021-01-08,Peterborough,-4.66
2021-01-08,Middlesbrough,-14.33
2021-01-08,Milton Keynes,-47.9
2021-01-09,Hull,-14.18
2021-01-09,York,-45.91
2021-01-09,Derby,-27.71
2021-01-09,Leeds,-39.07
2021-01-09,Luton,-39.13
2021-01-09,Stoke,-25.67
2021-01-09,Wigan,-31.66
2021-01-09,Dundee,-28.87
2021-01-09,Exeter,-38.94
2021-01-09,London,-45.91
2021-01-09,Oxford,-38.78
2021-01-09,Slough,-43.3
2021-01-09,Belfast,-48.2
2021-01-09,Bristol,-42.62
2021-01-09,Burnley,-21.24
2021-01-09,Cardiff,-42.72
2021-01-09,Chatham,-6.72
2021-01-09,Crawley,-49.1
2021-01-09,Glasgow,-39.24
2021-01-09,Ipswich,-30.25
2021-01-09,Newport,-33.6
2021-01-09,Norwich,-34.09
2021-01-09,Preston,-22.61
2021-01-09,Reading,-43.91
2021-01-09,Swansea,-34.03
2021-01-09,Swindon,-32.71
2021-01-09,Telford,-40.84
2021-01-09,Aberdeen,-67.51
2021-01-09,Barnsley,-25.15
2021-01-09,Basildon,-34.16
2021-01-09,Bradford,-25.9
2021-01-09,Brighton,-38.09
2021-01-09,Coventry,-36.1
2021-01-09,Plymouth,-18.58
2021-01-09,Southend,-35.66
2021-01-09,Worthing,-37.9
2021-01-09,Aldershot,-48.53
2021-01-09,Blackburn,-27.15
2021-01-09,Blackpool,-36.19
2021-01-09,Cambridge,-36.21
2021-01-09,Doncaster,9.08
2021-01-09,Edinburgh,-54.17
2021-01-09,Leicester,-37.25
2021-01-09,Liverpool,-18.79
2021-01-09,Mansfield,-13.23
2021-01-09,Newcastle,-31.21
2021-01-09,Sheffield,-27.28
2021-01-09,Wakefield,-32.31
2021-01-09,Birkenhead,-22.23
2021-01-09,Birmingham,-32.58
2021-01-09,Gloucester,-34.81
2021-01-09,Manchester,-41.51
2021-01-09,Nottingham,-30.33
2021-01-09,Portsmouth,-29.68
2021-01-09,Sunderland,-25.58
2021-01-09,Warrington,-24.04
2021-01-09,Bournemouth,-36.99
2021-01-09,Northampton,-39.34
2021-01-09,Southampton,-42.59
2021-01-09,Huddersfield,-30.62
2021-01-09,Peterborough,-5.65
2021-01-09,Middlesbrough,-14.81
2021-01-09,Milton Keynes,-48.05
2021-01-10,Hull,-13.59
2021-01-10,York,-46.18
2021-01-10,Derby,-28.36
2021-01-10,Leeds,-38.66
2021-01-10,Luton,-39.08
2021-01-10,Stoke,-25.68
2021-01-10,Wigan,-31.75
2021-01-10,Dundee,-29.88
2021-01-10,Exeter,-38.9
2021-01-10,London,-45.85
2021-01-10,Oxford,-39
2021-01-10,Slough,-43.19
2021-01-10,Belfast,-48.07
2021-01-10,Bristol,-42.65
2021-01-10,Burnley,-21.34
2021-01-10,Cardiff,-43.05
2021-01-10,Chatham,-6.33
2021-01-10,Crawley,-49.31
2021-01-10,Glasgow,-39.46
2021-01-10,Ipswich,-29.94
2021-01-10,Newport,-33.09
2021-01-10,Norwich,-34.09
2021-01-10,Preston,-22.51
2021-01-10,Reading,-43.93
2021-01-10,Swansea,-33.98
2021-01-10,Swindon,-32.89
2021-01-10,Telford,-40.42
2021-01-10,Aberdeen,-67.56
2021-01-10,Barnsley,-24.6
2021-01-10,Basildon,-34.57
2021-01-10,Bradford,-25.54
2021-01-10,Brighton,-38.39
2021-01-10,Coventry,-35.81
2021-01-10,Plymouth,-18.59
2021-01-10,Southend,-35.7
2021-01-10,Worthing,-38.28
2021-01-10,Aldershot,-48.56
2021-01-10,Blackburn,-27.56
2021-01-10,Blackpool,-36.03
2021-01-10,Cambridge,-36.02
2021-01-10,Doncaster,8.1
2021-01-10,Edinburgh,-54.46
2021-01-10,Leicester,-37.57
2021-01-10,Liverpool,-18.97
2021-01-10,Mansfield,-13.83
2021-01-10,Newcastle,-31.56
2021-01-10,Sheffield,-27.3
2021-01-10,Wakefield,-31.97
2021-01-10,Birkenhead,-22.38
2021-01-10,Birmingham,-32.52
2021-01-10,Gloucester,-35.1
2021-01-10,Manchester,-41.38
2021-01-10,Nottingham,-30.06
2021-01-10,Portsmouth,-30.17
2021-01-10,Sunderland,-25.24
2021-01-10,Warrington,-24.35
2021-01-10,Bournemouth,-37.02
2021-01-10,Northampton,-39.16
2021-01-10,Southampton,-42.56
2021-01-10,Huddersfield,-30.92
2021-01-10,Peterborough,-6.03
2021-01-10,Middlesbrough,-15.07
2021-01-10,Milton Keynes,-47.84
2021-01-11,Hull,-12.78
2021-01-11,York,-46.23
2021-01-11,Derby,-28.99
2021-01-11,Leeds,-38.16
2021-01-11,Luton,-39.23
2021-01-11,Stoke,-25.52
2021-01-11,Wigan,-31.71
2021-01-11,Dundee,-31.04
2021-01-11,Exeter,-38.79
2021-01-11,London,-45.72
2021-01-11,Oxford,-38.83
2021-01-11,Slough,-43.05
2021-01-11,Belfast,-47.9
2021-01-11,Bristol,-42.65
2021-01-11,Burnley,-21.75
2021-01-11,Cardiff,-43.15
2021-01-11,Chatham,-5.92
2021-01-11,Crawley,-49.23
2021-01-11,Glasgow,-39.65
2021-01-11,Ipswich,-29.35
2021-01-11,Newport,-32.65
2021-01-11,Norwich,-34.02
2021-01-11,Preston,-22.22
2021-01-11,Reading,-43.87
2021-01-11,Swansea,-33.6
2021-01-11,Swindon,-33.04
2021-01-11,Telford,-40.05
2021-01-11,Aberdeen,-67.63
2021-01-11,Barnsley,-23.51
2021-01-11,Basildon,-34.89
2021-01-11,Bradford,-25.05
2021-01-11,Brighton,-38.66
2021-01-11,Coventry,-35.45
2021-01-11,Plymouth,-18.42
2021-01-11,Southend,-35.79
2021-01-11,Worthing,-38.14
2021-01-11,Aldershot,-48.4
2021-01-11,Blackburn,-27.66
2021-01-11,Blackpool,-35.7
2021-01-11,Cambridge,-35.6
2021-01-11,Doncaster,7.4
2021-01-11,Edinburgh,-54.59
2021-01-11,Leicester,-37.68
2021-01-11,Liverpool,-19.06
2021-01-11,Mansfield,-13.96
2021-01-11,Newcastle,-31.79
2021-01-11,Sheffield,-27.6
2021-01-11,Wakefield,-31.75
2021-01-11,Birkenhead,-22.2
2021-01-11,Birmingham,-32.43
2021-01-11,Gloucester,-35.15
2021-01-11,Manchester,-41.18
2021-01-11,Nottingham,-29.98
2021-01-11,Portsmouth,-30.64
2021-01-11,Sunderland,-24.88
2021-01-11,Warrington,-24.44
2021-01-11,Bournemouth,-36.83
2021-01-11,Northampton,-38.81
2021-01-11,Southampton,-42.46
2021-01-11,Huddersfield,-31.02
2021-01-11,Peterborough,-5.74
2021-01-11,Middlesbrough,-14.84
2021-01-11,Milton Keynes,-47.48
2021-01-12,Hull,-12.62
2021-01-12,York,-46.5
2021-01-12,Derby,-29.83
2021-01-12,Leeds,-37.88
2021-01-12,Luton,-39.72
2021-01-12,Stoke,-25.24
2021-01-12,Wigan,-31.84
2021-01-12,Dundee,-31.64
2021-01-12,Exeter,-38.67
2021-01-12,London,-45.68
2021-01-12,Oxford,-38.85
2021-01-12,Slough,-42.98
2021-01-12,Belfast,-47.72
2021-01-12,Bristol,-42.76
2021-01-12,Burnley,-21.88
2021-01-12,Cardiff,-43.17
2021-01-12,Chatham,-6.31
2021-01-12,Crawley,-49.25
2021-01-12,Glasgow,-39.89
2021-01-12,Ipswich,-29.08
2021-01-12,Newport,-32.36
2021-01-12,Norwich,-33.91
2021-01-12,Preston,-22.1
2021-01-12,Reading,-43.88
2021-01-12,Swansea,-33.31
2021-01-12,Swindon,-33.06
2021-01-12,Telford,-39.64
2021-01-12,Aberdeen,-67.82
2021-01-12,Barnsley,-22.69
2021-01-12,Basildon,-35.29
2021-01-12,Bradford,-24.44
2021-01-12,Brighton,-39.19
2021-01-12,Coventry,-35.37
2021-01-12,Plymouth,-18.4
2021-01-12,Southend,-35.74
2021-01-12,Worthing,-38.19
2021-01-12,Aldershot,-48.33
2021-01-12,Blackburn,-27.84
2021-01-12,Blackpool,-35.62
2021-01-12,Cambridge,-35.25
2021-01-12,Doncaster,7.29
2021-01-12,Edinburgh,-54.74
2021-01-12,Leicester,-38.17
2021-01-12,Liverpool,-19.17
2021-01-12,Mansfield,-14.27
2021-01-12,Newcastle,-32.17
2021-01-12,Sheffield,-27.57
2021-01-12,Wakefield,-31.47
2021-01-12,Birkenhead,-22.13
2021-01-12,Birmingham,-32.33
2021-01-12,Gloucester,-35.28
2021-01-12,Manchester,-41.09
2021-01-12,Nottingham,-30.11
2021-01-12,Portsmouth,-31.19
