date,region,indeed_job_postings_index
2022-05-07,Scotland,185.16
2022-05-08,Scotland,185.1
2022-05-09,Scotland,185.13
2022-05-10,Scotland,185.48
2022-05-11,Scotland,185.72
2022-05-12,Scotland,185.83
2022-05-13,Scotland,185.44
2022-05-14,Scotland,185.28
2022-05-15,Scotland,184.99
2022-05-16,Scotland,184.78
2022-05-17,Scotland,184.44
2022-05-18,Scotland,183.86
2022-05-19,Scotland,183.22
2022-05-20,Scotland,183.16
2022-05-21,Scotland,182.48
2022-05-22,Scotland,182.31
2022-05-23,Scotland,182.11
2022-05-24,Scotland,181.88
2022-05-25,Scotland,181.7
2022-05-26,Scotland,181.7
2022-05-27,Scotland,181.47
2022-05-28,Scotland,181.53
2022-05-29,Scotland,181.13
2022-05-30,Scotland,180.86
2022-05-31,Scotland,180.86
2022-06-01,Scotland,180.61
2022-06-02,Scotland,180.5
2022-06-03,Scotland,180.52
2022-06-04,Scotland,180.33
2022-06-05,Scotland,180.09
2022-06-06,Scotland,179.56
2022-06-07,Scotland,178.9
2022-06-08,Scotland,178.67
2022-06-09,Scotland,178.44
2022-06-10,Scotland,178.24
2022-06-11,Scotland,178.29
2022-06-12,Scotland,178.17
2022-06-13,Scotland,178.31
2022-06-14,Scotland,178.47
2022-06-15,Scotland,178.6
2022-06-16,Scotland,178.53
2022-06-17,Scotland,178.5
2022-06-18,Scotland,178.56
2022-06-19,Scotland,178.8
2022-06-20,Scotland,178.85
2022-06-21,Scotland,178.78
2022-06-22,Scotland,178.56
2022-06-23,Scotland,178.52
2022-06-24,Scotland,178.31
2022-06-25,Scotland,177.99
2022-06-26,Scotland,177.96
2022-06-27,Scotland,178.07
2022-06-28,Scotland,178.34
2022-06-29,Scotland,178.63
2022-06-30,Scotland,178.89
2022-07-01,Scotland,178.9
2022-07-02,Scotland,179.01
2022-07-03,Scotland,178.82
2022-07-04,Scotland,178.71
2022-07-05,Scotland,178.61
2022-07-06,Scotland,178.62
2022-07-07,Scotland,178.5
2022-07-08,Scotland,178.84
2022-07-09,Scotland,179.62
2022-07-10,Scotland,180.36
2022-07-11,Scotland,181.07
2022-07-12,Scotland,181.83
2022-07-13,Scotland,182.55
2022-07-14,Scotland,183.46
2022-07-15,Scotland,184.19
2022-07-16,Scotland,184.43
2022-07-17,Scotland,184.8
2022-07-18,Scotland,184.99
2022-07-19,Scotland,185.04
2022-07-20,Scotland,184.95
2022-07-21,Scotland,184.89
2022-07-22,Scotland,184.99
2022-07-23,Scotland,185
2022-07-24,Scotland,185.31
2022-07-25,Scotland,185.53
2022-07-26,Scotland,185.67
2022-07-27,Scotland,185.96
2022-07-28,Scotland,186.06
2022-07-29,Scotland,185.92
2022-07-30,Scotland,185.83
2022-07-31,Scotland,185.39
2022-08-01,Scotland,184.88
2022-08-02,Scotland,184.4
2022-08-03,Scotland,183.73
2022-08-04,Scotland,183.11
2022-08-05,Scotland,182.88
2022-08-06,Scotland,182.72
2022-08-07,Scotland,182.42
2022-08-08,Scotland,182.34
2022-08-09,Scotland,182.42
2022-08-10,Scotland,182.6
2022-08-11,Scotland,182.71
2022-08-12,Scotland,182.54
2022-08-13,Scotland,182.1
2022-08-14,Scotland,182.14
2022-08-15,Scotland,182.08
2022-08-16,Scotland,181.95
2022-08-17,Scotland,181.8
2022-08-18,Scotland,181.87
2022-08-19,Scotland,182.03
2022-08-20,Scotland,182.65
2022-08-21,Scotland,183.1
2022-08-22,Scotland,183.67
2022-08-23,Scotland,184.13
2022-08-24,Scotland,184.82
2022-08-25,Scotland,185.29
2022-08-26,Scotland,184.76
2022-08-27,Scotland,185.01
2022-08-28,Scotland,185.19
2022-08-29,Scotland,185.04
2022-08-30,Scotland,184.97
2022-08-31,Scotland,184.6
2022-09-01,Scotland,184
2022-09-02,Scotland,184.2
2022-09-03,Scotland,183.46
2022-09-04,Scotland,182.69
2022-09-05,Scotland,182.22
2022-09-06,Scotland,181.72
2022-09-07,Scotland,181.33
2022-09-08,Scotland,181.33
2022-09-09,Scotland,181.39
2022-09-10,Scotland,181.47
2022-09-11,Scotland,181.4
2022-09-12,Scotland,181.21
2022-09-13,Scotland,181.02
2022-09-14,Scotland,180.62
2022-09-15,Scotland,180.04
2022-09-16,Scotland,179.51
2022-09-17,Scotland,178.95
2022-09-18,Scotland,178.58
2022-09-19,Scotland,178.26
2022-09-20,Scotland,177.3
2022-09-21,Scotland,176.69
2022-09-22,Scotland,176.27
2022-09-23,Scotland,175.95
2022-09-24,Scotland,175.68
2022-09-25,Scotland,175.4
2022-09-26,Scotland,175.16
2022-09-27,Scotland,175.63
2022-09-28,Scotland,175.93
2022-09-29,Scotland,176.23
2022-09-30,Scotland,176.61
2022-10-01,Scotland,176.73
2022-10-02,Scotland,176.82
2022-10-03,Scotland,177.07
2022-10-04,Scotland,177.48
2022-10-05,Scotland,177.92
2022-10-06,Scotland,178.28
2022-10-07,Scotland,178.28
2022-10-08,Scotland,178.52
2022-10-09,Scotland,178.81
2022-10-10,Scotland,179.05
2022-10-11,Scotland,179.05
2022-10-12,Scotland,179.09
2022-10-13,Scotland,179.02
2022-10-14,Scotland,179.18
2022-10-15,Scotland,179.31
2022-10-16,Scotland,179.66
2022-10-17,Scotland,179.83
2022-10-18,Scotland,180.19
2022-10-19,Scotland,180.33
2022-10-20,Scotland,180.5
2022-10-21,Scotland,180.85
2022-10-22,Scotland,180.63
2022-10-23,Scotland,180.73
2022-10-24,Scotland,180.95
2022-10-25,Scotland,181.18
2022-10-26,Scotland,181.71
2022-10-27,Scotland,182.4
2022-10-28,Scotland,182.86
2022-10-29,Scotland,183.87
2022-10-30,Scotland,184.63
2022-10-31,Scotland,185.2
2022-11-01,Scotland,185.38
2022-11-02,Scotland,185.53
2022-11-03,Scotland,185.56
2022-11-04,Scotland,185.67
2022-11-05,Scotland,185.89
2022-11-06,Scotland,185.8
2022-11-07,Scotland,185.88
2022-11-08,Scotland,186.15
2022-11-09,Scotland,186.31
2022-11-10,Scotland,186.47
2022-11-11,Scotland,186.61
2022-11-12,Scotland,186.78
2022-11-13,Scotland,187.11
2022-11-14,Scotland,187.23
2022-11-15,Scotland,187.5
2022-11-16,Scotland,187.69
2022-11-17,Scotland,187.86
2022-11-18,Scotland,187.99
2022-11-19,Scotland,187.71
2022-11-20,Scotland,187.58
2022-11-21,Scotland,187.58
2022-11-22,Scotland,187.51
2022-11-23,Scotland,187.52
2022-11-24,Scotland,187.48
2022-11-25,Scotland,187.37
2022-11-26,Scotland,187.46
2022-11-27,Scotland,187.48
2022-11-28,Scotland,187.68
2022-11-29,Scotland,187.66
2022-11-30,Scotland,187.74
2022-12-01,Scotland,187.52
2022-12-02,Scotland,187.32
2022-12-03,Scotland,187.03
2022-12-04,Scotland,186.84
2022-12-05,Scotland,186.72
2022-12-06,Scotland,186.68
2022-12-07,Scotland,186.54
2022-12-08,Scotland,186.79
2022-12-09,Scotland,187.42
2022-12-10,Scotland,187.86
2022-12-11,Scotland,188.3
2022-12-12,Scotland,188.79
2022-12-13,Scotland,189.35
2022-12-14,Scotland,189.89
2022-12-15,Scotland,190.16
2022-12-16,Scotland,190.02
2022-12-17,Scotland,190.01
2022-12-18,Scotland,190.02
2022-12-19,Scotland,189.9
2022-12-20,Scotland,189.53
2022-12-21,Scotland,189.28
2022-12-22,Scotland,189.28
2022-12-23,Scotland,189.3
2022-12-24,Scotland,189.56
2022-12-25,Scotland,189.81
2022-12-26,Scotland,190.49
2022-12-27,Scotland,191.35
2022-12-28,Scotland,192.13
2022-12-29,Scotland,192.51
2022-12-30,Scotland,192.64
2022-12-31,Scotland,192.27
2023-01-01,Scotland,191.02
2023-01-02,Scotland,188.93
2023-01-03,Scotland,186.32
2023-01-04,Scotland,183
2023-01-05,Scotland,180.26
2023-01-06,Scotland,178.14
2023-01-07,Scotland,176.45
2023-01-08,Scotland,175.37
2023-01-09,Scotland,174.42
2023-01-10,Scotland,174.14
2023-01-11,Scotland,174.85
2023-01-12,Scotland,175.31
2023-01-13,Scotland,175.52
2023-01-14,Scotland,175.57
2023-01-15,Scotland,175.73
2023-01-16,Scotland,175.98
2023-01-17,Scotland,176.1
2023-01-18,Scotland,176.04
2023-01-19,Scotland,175.83
2023-01-20,Scotland,175.46
2023-01-21,Scotland,175.21
2023-01-22,Scotland,174.82
2023-01-23,Scotland,174.2
2023-01-24,Scotland,173.85
2023-01-25,Scotland,173.38
2023-01-26,Scotland,172.92
2023-01-27,Scotland,172.4
2023-01-28,Scotland,171.93
2023-01-29,Scotland,171.51
2023-01-30,Scotland,171.4
2023-01-31,Scotland,171.15
2023-02-01,Scotland,170.59
2023-02-02,Scotland,170.31
2023-02-03,Scotland,170.12
2023-02-04,Scotland,170.23
2023-02-05,Scotland,170.17
2023-02-06,Scotland,170.17
2023-02-07,Scotland,170.16
2023-02-08,Scotland,170.69
2023-02-09,Scotland,170.87
2023-02-10,Scotland,171.17
2023-02-11,Scotland,171.22
2023-02-12,Scotland,171.33
2023-02-13,Scotland,171.27
2023-02-14,Scotland,171.17
2023-02-15,Scotland,170.7
2023-02-16,Scotland,170.47
2023-02-17,Scotland,170.05
2023-02-18,Scotland,169.14
2023-02-19,Scotland,168.85
2023-02-20,Scotland,168.65
2023-02-21,Scotland,168.37
2023-02-22,Scotland,168.38
2023-02-23,Scotland,168.63
2023-02-24,Scotland,168.41
2023-02-25,Scotland,168.67
2023-02-26,Scotland,168.31
2023-02-27,Scotland,167.9
2023-02-28,Scotland,167.55
2023-03-01,Scotland,166.62
2023-03-02,Scotland,165.34
2023-03-03,Scotland,164.65
2023-03-04,Scotland,163.83
2023-03-05,Scotland,163.44
2023-03-06,Scotland,163.1
2023-03-07,Scotland,162.46
2023-03-08,Scotland,162.78
2023-03-09,Scotland,163.17
2023-03-10,Scotland,163.81
2023-03-11,Scotland,164.46
2023-03-12,Scotland,164.77
2023-03-13,Scotland,165.04
2023-03-14,Scotland,165.44
2023-03-15,Scotland,165.4
2023-03-16,Scotland,165.4
2023-03-17,Scotland,165.06
2023-03-18,Scotland,165.07
2023-03-19,Scotland,164.97
2023-03-20,Scotland,164.86
2023-03-21,Scotland,165
2023-03-22,Scotland,164.94
2023-03-23,Scotland,164.8
2023-03-24,Scotland,164.87
2023-03-25,Scotland,164.52
2023-03-26,Scotland,164.44
2023-03-27,Scotland,164.35
2023-03-28,Scotland,164.13
2023-03-29,Scotland,164.11
2023-03-30,Scotland,164.13
2023-03-31,Scotland,163.77
2023-04-01,Scotland,163.43
2023-04-02,Scotland,162.98
2023-04-03,Scotland,162.6
2023-04-04,Scotland,162.38
2023-04-05,Scotland,162.07
2023-04-06,Scotland,161.85
2023-04-07,Scotland,161.93
2023-04-08,Scotland,162.06
2023-04-09,Scotland,162.02
2023-04-10,Scotland,162
2023-04-11,Scotland,161.55
2023-04-12,Scotland,161.06
2023-04-13,Scotland,160.34
2023-04-14,Scotland,159.63
2023-04-15,Scotland,158.82
2023-04-16,Scotland,158.37
2023-04-17,Scotland,157.88
2023-04-18,Scotland,157.7
2023-04-19,Scotland,157.44
2023-04-20,Scotland,157.39
2023-04-21,Scotland,157.38
2023-04-22,Scotland,157.69
2023-04-23,Scotland,157.48
2023-04-24,Scotland,157.37
2023-04-25,Scotland,157.54
2023-04-26,Scotland,157.76
2023-04-27,Scotland,157.89
2023-04-28,Scotland,158.13
2023-04-29,Scotland,158.26
2023-04-30,Scotland,158.63
2023-05-01,Scotland,158.92
2023-05-02,Scotland,158.52
2023-05-03,Scotland,158.08
2023-05-04,Scotland,157.5
2023-05-05,Scotland,157.19
2023-05-06,Scotland,156.92
2023-05-07,Scotland,156.54
2023-05-08,Scotland,156.24
2023-05-09,Scotland,155.94
2023-05-10,Scotland,155.76
2023-05-11,Scotland,155.75
2023-05-12,Scotland,154.54
2023-05-13,Scotland,153.92
2023-05-14,Scotland,153.35
2023-05-15,Scotland,152.66
2023-05-16,Scotland,152.41
2023-05-17,Scotland,151.88
2023-05-18,Scotland,151.3
2023-05-19,Scotland,151.43
2023-05-20,Scotland,150.85
2023-05-21,Scotland,150.47
2023-05-22,Scotland,150.14
2023-05-23,Scotland,149.71
2023-05-24,Scotland,149.59
2023-05-25,Scotland,149.36
2023-05-26,Scotland,149.5
2023-05-27,Scotland,149.69
2023-05-28,Scotland,149.66
2023-05-29,Scotland,149.67
2023-05-30,Scotland,149.64
2023-05-31,Scotland,149.56
2023-06-01,Scotland,149.49
2023-06-02,Scotland,149.2
2023-06-03,Scotland,149.05
2023-06-04,Scotland,148.94
2023-06-05,Scotland,148.87
2023-06-06,Scotland,148.96
2023-06-07,Scotland,148.97
2023-06-08,Scotland,149.22
2023-06-09,Scotland,149.19
2023-06-10,Scotland,149.16
2023-06-11,Scotland,149.09
2023-06-12,Scotland,148.9
2023-06-13,Scotland,148.72
2023-06-14,Scotland,148.68
2023-06-15,Scotland,148.58
2023-06-16,Scotland,148.7
2023-06-17,Scotland,148.62
2023-06-18,Scotland,148.6
2023-06-19,Scotland,148.68
2023-06-20,Scotland,148.56
2023-06-21,Scotland,148.32
2023-06-22,Scotland,148.24
2023-06-23,Scotland,148.15
2023-06-24,Scotland,148.32
2023-06-25,Scotland,148.47
2023-06-26,Scotland,148.69
2023-06-27,Scotland,149.25
2023-06-28,Scotland,150.04
2023-06-29,Scotland,150.76
2023-06-30,Scotland,151.37
2023-07-01,Scotland,151.81
2023-07-02,Scotland,152.21
2023-07-03,Scotland,152.49
2023-07-04,Scotland,152.8
2023-07-05,Scotland,153.13
2023-07-06,Scotland,153.39
2023-07-07,Scotland,153.88
2023-07-08,Scotland,154.64
2023-07-09,Scotland,155.56
2023-07-10,Scotland,155.57
2023-07-11,Scotland,155.29
2023-07-12,Scotland,154.87
2023-07-13,Scotland,154.33
2023-07-14,Scotland,153.55
2023-07-15,Scotland,152.63
2023-07-16,Scotland,151.54
2023-07-17,Scotland,151.41
2023-07-18,Scotland,151.17
2023-07-19,Scotland,150.76
2023-07-20,Scotland,150.61
2023-07-21,Scotland,150.57
2023-07-22,Scotland,150.32
2023-07-23,Scotland,150.5
2023-07-24,Scotland,150.67
2023-07-25,Scotland,151.01
2023-07-26,Scotland,151.47
2023-07-27,Scotland,151.71
2023-07-28,Scotland,151.84
2023-07-29,Scotland,152.23
2023-07-30,Scotland,152.23
2023-07-31,Scotland,152.46
2023-08-01,Scotland,152.21
2023-08-02,Scotland,151.96
2023-08-03,Scotland,151.87
2023-08-04,Scotland,151.97
2023-08-05,Scotland,152.04
2023-08-06,Scotland,152.12
2023-08-07,Scotland,151.98
2023-08-08,Scotland,152.13
2023-08-09,Scotland,152.34
2023-08-10,Scotland,152.59
2023-08-11,Scotland,152.79
2023-08-12,Scotland,152.22
2023-08-13,Scotland,151.69
2023-08-14,Scotland,151.14
2023-08-15,Scotland,151.03
2023-08-16,Scotland,151
2023-08-17,Scotland,150.89
2023-08-18,Scotland,150.73
2023-08-19,Scotland,151.26
2023-08-20,Scotland,152
2023-08-21,Scotland,152.8
2023-08-22,Scotland,153.4
2023-08-23,Scotland,153.93
2023-08-24,Scotland,154.45
2023-08-25,Scotland,155.06
2023-08-26,Scotland,155.67
2023-08-27,Scotland,155.98
2023-08-28,Scotland,156.33
2023-08-29,Scotland,156.61
2023-08-30,Scotland,156.91
2023-08-31,Scotland,157.17
2023-09-01,Scotland,156.92
2023-09-02,Scotland,156.64
2023-09-03,Scotland,156.51
2023-09-04,Scotland,156.22
2023-09-05,Scotland,156.15
2023-09-06,Scotland,156.03
2023-09-07,Scotland,155.87
2023-09-08,Scotland,156.02
2023-09-09,Scotland,156.26
2023-09-10,Scotland,156.38
2023-09-11,Scotland,156.53
2023-09-12,Scotland,156.61
2023-09-13,Scotland,156.6
2023-09-14,Scotland,156.53
2023-09-15,Scotland,156.44
2023-09-16,Scotland,156.03
2023-09-17,Scotland,155.72
2023-09-18,Scotland,155.38
2023-09-19,Scotland,155
2023-09-20,Scotland,154.49
2023-09-21,Scotland,154.23
2023-09-22,Scotland,153.99
2023-09-23,Scotland,154
2023-09-24,Scotland,153.97
2023-09-25,Scotland,154.16
2023-09-26,Scotland,154.19
2023-09-27,Scotland,154.17
2023-09-28,Scotland,154.28
2023-09-29,Scotland,154.56
2023-09-30,Scotland,154.83
2023-10-01,Scotland,154.8
2023-10-02,Scotland,154.67
2023-10-03,Scotland,154.76
2023-10-04,Scotland,155.3
2023-10-05,Scotland,155.15
2023-10-06,Scotland,154.25
2023-10-07,Scotland,153.97
2023-10-08,Scotland,153.9
2023-10-09,Scotland,153.79
2023-10-10,Scotland,153.63
2023-10-11,Scotland,153.24
2023-10-12,Scotland,153.23
2023-10-13,Scotland,153.88
2023-10-14,Scotland,153.83
2023-10-15,Scotland,153.56
2023-10-16,Scotland,153.28
2023-10-17,Scotland,153.06
2023-10-18,Scotland,152.91
2023-10-19,Scotland,152.66
2023-10-20,Scotland,152.29
2023-10-21,Scotland,151.83
2023-10-22,Scotland,151.84
2023-10-23,Scotland,151.76
2023-10-24,Scotland,151.56
2023-10-25,Scotland,151.37
2023-10-26,Scotland,151.26
2023-10-27,Scotland,151.26
2023-10-28,Scotland,151.33
2023-10-29,Scotland,151.27
2023-10-30,Scotland,151.27
2023-10-31,Scotland,151.26
2023-11-01,Scotland,150.76
2023-11-02,Scotland,150.49
2023-11-03,Scotland,150.38
2023-11-04,Scotland,150.48
2023-11-05,Scotland,150.51
2023-11-06,Scotland,150.26
2023-11-07,Scotland,150
2023-11-08,Scotland,150.2
2023-11-09,Scotland,150.11
2023-11-10,Scotland,149.92
2023-11-11,Scotland,149.58
2023-11-12,Scotland,149.34
2023-11-13,Scotland,149.37
2023-11-14,Scotland,149.39
2023-11-15,Scotland,149.38
2023-11-16,Scotland,149.18
2023-11-17,Scotland,148.89
2023-11-18,Scotland,148.44
2023-11-19,Scotland,148.13
2023-11-20,Scotland,147.78
2023-11-21,Scotland,147.41
2023-11-22,Scotland,146.94
2023-11-23,Scotland,146.77
2023-11-24,Scotland,146.49
2023-11-25,Scotland,146.25
2023-11-26,Scotland,145.82
2023-11-27,Scotland,145.42
2023-11-28,Scotland,145.11
2023-11-29,Scotland,144.97
2023-11-30,Scotland,145.03
2023-12-01,Scotland,144.82
2023-12-02,Scotland,144.7
2023-12-03,Scotland,144.57
2023-12-04,Scotland,144.5
2023-12-05,Scotland,144.62
2023-12-06,Scotland,144.62
2023-12-07,Scotland,144.55
2023-12-08,Scotland,145.09
2023-12-09,Scotland,145.58
2023-12-10,Scotland,146.29
2023-12-11,Scotland,146.94
2023-12-12,Scotland,147.32
2023-12-13,Scotland,147.73
2023-12-14,Scotland,148.07
2023-12-15,Scotland,148.16
2023-12-16,Scotland,148.24
2023-12-17,Scotland,148.24
2023-12-18,Scotland,148.27
2023-12-19,Scotland,148.22
2023-12-20,Scotland,148
2023-12-21,Scotland,147.75
2023-12-22,Scotland,147.55
2023-12-23,Scotland,147.41
2023-12-24,Scotland,147.24
2023-12-25,Scotland,147.19
2023-12-26,Scotland,147.22
2023-12-27,Scotland,147.32
2023-12-28,Scotland,147.44
2023-12-29,Scotland,147.32
2023-12-30,Scotland,146.96
2023-12-31,Scotland,146.26
2024-01-01,Scotland,145.02
2024-01-02,Scotland,143.14
2024-01-03,Scotland,141.12
2024-01-04,Scotland,139.1
2024-01-05,Scotland,137.61
2024-01-06,Scotland,136.45
2024-01-07,Scotland,135.43
2024-01-08,Scotland,134.63
2024-01-09,Scotland,134.79
2024-01-10,Scotland,135.37
2024-01-11,Scotland,136.02
2024-01-12,Scotland,136.5
2024-01-13,Scotland,136.79
2024-01-14,Scotland,137.36
2024-01-15,Scotland,138
2024-01-16,Scotland,138.34
2024-01-17,Scotland,138.56
2024-01-18,Scotland,138.81
2024-01-19,Scotland,138.86
2024-01-20,Scotland,138.82
2024-01-21,Scotland,138.63
2024-01-22,Scotland,138.51
2024-01-23,Scotland,137.97
2024-01-24,Scotland,137.29
2024-01-25,Scotland,136.9
2024-01-26,Scotland,136.71
2024-01-27,Scotland,136.7
2024-01-28,Scotland,136.6
2024-01-29,Scotland,136.54
2024-01-30,Scotland,136.97
2024-01-31,Scotland,137.51
2024-02-01,Scotland,136.99
2024-02-02,Scotland,137.04
2024-02-03,Scotland,137.09
2024-02-04,Scotland,137.27
2024-02-05,Scotland,137.36
2024-02-06,Scotland,137.37
2024-02-07,Scotland,137.52
2024-02-08,Scotland,138.32
2024-02-09,Scotland,138.51
2024-02-10,Scotland,138.66
2024-02-11,Scotland,138.45
2024-02-12,Scotland,138.28
2024-02-13,Scotland,138.1
2024-02-14,Scotland,137.97
2024-02-15,Scotland,137.79
2024-02-16,Scotland,137.77
2024-02-17,Scotland,137.41
2024-02-18,Scotland,137.71
2024-02-19,Scotland,137.95
2024-02-20,Scotland,138.35
2024-02-21,Scotland,138.46
2024-02-22,Scotland,138.63
2024-02-23,Scotland,138.73
2024-02-24,Scotland,138.93
2024-02-25,Scotland,138.8
2024-02-26,Scotland,138.94
2024-02-27,Scotland,138.83
2024-02-28,Scotland,139.06
2024-02-29,Scotland,139.2
2024-03-01,Scotland,138.96
2024-03-02,Scotland,138.91
2024-03-03,Scotland,139.07
2024-03-04,Scotland,138.89
2024-03-05,Scotland,138.81
2024-03-06,Scotland,138.58
2024-03-07,Scotland,138.46
2024-03-08,Scotland,138.57
2024-03-09,Scotland,139.01
2024-03-10,Scotland,139.11
2024-03-11,Scotland,139.17
2024-03-12,Scotland,139.23
2024-03-13,Scotland,139.14
2024-03-14,Scotland,138.87
2024-03-15,Scotland,138.64
2024-03-16,Scotland,138.18
2024-03-17,Scotland,137.86
2024-03-18,Scotland,137.76
2024-03-19,Scotland,137.61
2024-03-20,Scotland,137.5
2024-03-21,Scotland,137.49
2024-03-22,Scotland,137.44
2024-03-23,Scotland,137.53
2024-03-24,Scotland,137.69
2024-03-25,Scotland,137.78
2024-03-26,Scotland,137.91
2024-03-27,Scotland,138.03
2024-03-28,Scotland,138.19
2024-03-29,Scotland,138.39
2024-03-30,Scotland,138.3
2024-03-31,Scotland,138.13
2024-04-01,Scotland,137.8
2024-04-02,Scotland,136.99
2024-04-03,Scotland,136.16
2024-04-04,Scotland,135.56
2024-04-05,Scotland,134.93
2024-04-06,Scotland,134.54
2024-04-07,Scotland,134.11
2024-04-08,Scotland,133.79
2024-04-09,Scotland,133.89
2024-04-10,Scotland,134.05
2024-04-11,Scotland,133.91
2024-04-12,Scotland,133.79
2024-04-13,Scotland,133.66
2024-04-14,Scotland,133.64
2024-04-15,Scotland,133.61
2024-04-16,Scotland,133.68
2024-04-17,Scotland,133.69
2024-04-18,Scotland,133.68
2024-04-19,Scotland,133.44
2024-04-20,Scotland,133.07
2024-04-21,Scotland,132.88
2024-04-22,Scotland,132.82
2024-04-23,Scotland,132.66
2024-04-24,Scotland,132.62
2024-04-25,Scotland,132.86
2024-04-26,Scotland,133.21
2024-04-27,Scotland,133.61
2024-04-28,Scotland,133.85
2024-04-29,Scotland,133.89
2024-04-30,Scotland,133.95
2024-05-01,Scotland,133.82
2024-05-02,Scotland,133.32
2024-05-03,Scotland,133.01
2024-05-04,Scotland,132.95
2024-05-05,Scotland,132.8
2024-05-06,Scotland,132.8
2024-05-07,Scotland,132.55
2024-05-08,Scotland,132.43
2024-05-09,Scotland,132.42
2024-05-10,Scotland,132.14
2024-05-11,Scotland,131.56
2024-05-12,Scotland,130.91
2024-05-13,Scotland,130.23
2024-05-14,Scotland,129.82
2024-05-15,Scotland,129.5
2024-05-16,Scotland,129.36
2024-05-17,Scotland,129.33
2024-05-18,Scotland,129.23
2024-05-19,Scotland,129.08
2024-05-20,Scotland,128.73
2024-05-21,Scotland,128.35
2024-05-22,Scotland,128.5
2024-05-23,Scotland,128.31
2024-05-24,Scotland,128.14
2024-05-25,Scotland,128.32
2024-05-26,Scotland,128.6
2024-05-27,Scotland,129.07
2024-05-28,Scotland,129.38
2024-05-29,Scotland,129.05
2024-05-30,Scotland,128.83
2024-05-31,Scotland,128.77
2024-06-01,Scotland,128.32
2024-06-02,Scotland,127.85
2024-06-03,Scotland,127.52
2024-06-04,Scotland,127.17
2024-06-05,Scotland,126.81
2024-06-06,Scotland,126.55
2024-06-07,Scotland,126.21
2024-06-08,Scotland,126.16
2024-06-09,Scotland,125.66
2024-06-10,Scotland,125.36
2024-06-11,Scotland,125.25
2024-06-12,Scotland,125.18
2024-06-13,Scotland,125.06
2024-06-14,Scotland,124.87
2024-06-15,Scotland,124.51
2024-06-16,Scotland,124.81
2024-06-17,Scotland,124.73
2024-06-18,Scotland,124.4
2024-06-19,Scotland,123.65
2024-06-20,Scotland,123.36
2024-06-21,Scotland,123.15
2024-06-22,Scotland,123.03
2024-06-23,Scotland,122.76
2024-06-24,Scotland,122.33
2024-06-25,Scotland,122.68
2024-06-26,Scotland,123.47
2024-06-27,Scotland,123.78
2024-06-28,Scotland,124.17
2024-06-29,Scotland,124.53
2024-06-30,Scotland,124.86
2024-07-01,Scotland,125.22
2024-07-02,Scotland,125.12
2024-07-03,Scotland,125.05
2024-07-04,Scotland,125.02
2024-07-05,Scotland,124.98
2024-07-06,Scotland,125.01
2024-07-07,Scotland,125.16
2024-07-08,Scotland,125.2
2024-07-09,Scotland,125.2
2024-07-10,Scotland,125.32
2024-07-11,Scotland,125.37
2024-07-12,Scotland,125.1
2024-07-13,Scotland,124.87
2024-07-14,Scotland,124.61
2024-07-15,Scotland,124.29
2024-07-16,Scotland,124.1
2024-07-17,Scotland,123.74
2024-07-18,Scotland,123.51
2024-07-19,Scotland,123.45
2024-07-20,Scotland,123
2024-07-21,Scotland,122.74
2024-07-22,Scotland,122.88
2024-07-23,Scotland,122.93
2024-07-24,Scotland,122.93
2024-07-25,Scotland,122.8
2024-07-26,Scotland,122.74
2024-07-27,Scotland,123.02
2024-07-28,Scotland,123.11
2024-07-29,Scotland,123.27
2024-07-30,Scotland,123.36
2024-07-31,Scotland,123.34
2024-08-01,Scotland,123
2024-08-02,Scotland,122.68
2020-02-01,South East,100
2020-02-02,South East,99.77
2020-02-03,South East,99.65
2020-02-04,South East,99.53
2020-02-05,South East,99.55
2020-02-06,South East,99.56
2020-02-07,South East,99.62
2020-02-08,South East,99.84
2020-02-09,South East,99.99
2020-02-10,South East,100.05
2020-02-11,South East,100.06
2020-02-12,South East,99.99
2020-02-13,South East,100.03
2020-02-14,South East,100.03
2020-02-15,South East,100
2020-02-16,South East,100.03
2020-02-17,South East,99.99
2020-02-18,South East,100.04
2020-02-19,South East,100.01
2020-02-20,South East,99.96
2020-02-21,South East,99.9
2020-02-22,South East,99.68
2020-02-23,South East,99.54
2020-02-24,South East,99.46
2020-02-25,South East,99.35
2020-02-26,South East,99.37
2020-02-27,South East,99.41
2020-02-28,South East,99.47
2020-02-29,South East,99.7
2020-03-01,South East,99.81
2020-03-02,South East,99.9
2020-03-03,South East,100.05
2020-03-04,South East,100.25
2020-03-05,South East,100.4
2020-03-06,South East,100.51
2020-03-07,South East,100.47
2020-03-08,South East,100.45
2020-03-09,South East,100.45
2020-03-10,South East,100.41
2020-03-11,South East,100.21
2020-03-12,South East,99.88
2020-03-13,South East,99.47
2020-03-14,South East,99.09
2020-03-15,South East,98.61
2020-03-16,South East,98.11
2020-03-17,South East,96.96
2020-03-18,South East,95.32
2020-03-19,South East,93.18
2020-03-20,South East,90.64
2020-03-21,South East,87.61
2020-03-22,South East,84.42
2020-03-23,South East,81.16
2020-03-24,South East,77.9
2020-03-25,South East,74.72
2020-03-26,South East,71.65
2020-03-27,South East,68.55
2020-03-28,South East,65.97
2020-03-29,South East,63.54
2020-03-30,South East,61.22
2020-03-31,South East,59.21
2020-04-01,South East,57.22
2020-04-02,South East,55.5
2020-04-03,South East,54.18
2020-04-04,South East,52.9
2020-04-05,South East,51.63
