date,CBSA_Code,CBSA_Title,% gap in trend over last year
2020-11-02,25540,"Hartford-West Hartford-East Hartford, CT",-0.176
2020-11-03,25540,"Hartford-West Hartford-East Hartford, CT",-0.174
2020-11-04,25540,"Hartford-West Hartford-East Hartford, CT",-0.173
2020-11-05,25540,"Hartford-West Hartford-East Hartford, CT",-0.171
2020-11-06,25540,"Hartford-West Hartford-East Hartford, CT",-0.171
2020-11-07,25540,"Hartford-West Hartford-East Hartford, CT",-0.168
2020-11-08,25540,"Hartford-West Hartford-East Hartford, CT",-0.164
2020-11-09,25540,"Hartford-West Hartford-East Hartford, CT",-0.16
2020-11-10,25540,"Hartford-West Hartford-East Hartford, CT",-0.159
2020-11-11,25540,"Hartford-West Hartford-East Hartford, CT",-0.156
2020-11-12,25540,"Hartford-West Hartford-East Hartford, CT",-0.153
2020-11-13,25540,"Hartford-West Hartford-East Hartford, CT",-0.149
2020-11-14,25540,"Hartford-West Hartford-East Hartford, CT",-0.151
2020-11-15,25540,"Hartford-West Hartford-East Hartford, CT",-0.153
2020-11-16,25540,"Hartford-West Hartford-East Hartford, CT",-0.157
2020-11-17,25540,"Hartford-West Hartford-East Hartford, CT",-0.156
2020-11-18,25540,"Hartford-West Hartford-East Hartford, CT",-0.157
2020-11-19,25540,"Hartford-West Hartford-East Hartford, CT",-0.157
2020-11-20,25540,"Hartford-West Hartford-East Hartford, CT",-0.156
2020-11-21,25540,"Hartford-West Hartford-East Hartford, CT",-0.152
2020-11-22,25540,"Hartford-West Hartford-East Hartford, CT",-0.148
2020-11-23,25540,"Hartford-West Hartford-East Hartford, CT",-0.143
2020-11-24,25540,"Hartford-West Hartford-East Hartford, CT",-0.138
2020-11-25,25540,"Hartford-West Hartford-East Hartford, CT",-0.136
2020-11-26,25540,"Hartford-West Hartford-East Hartford, CT",-0.135
2020-11-27,25540,"Hartford-West Hartford-East Hartford, CT",-0.135
2020-11-28,25540,"Hartford-West Hartford-East Hartford, CT",-0.136
2020-11-29,25540,"Hartford-West Hartford-East Hartford, CT",-0.137
2020-11-30,25540,"Hartford-West Hartford-East Hartford, CT",-0.138
2020-12-01,25540,"Hartford-West Hartford-East Hartford, CT",-0.141
2020-12-02,25540,"Hartford-West Hartford-East Hartford, CT",-0.143
2020-12-03,25540,"Hartford-West Hartford-East Hartford, CT",-0.146
2020-12-04,25540,"Hartford-West Hartford-East Hartford, CT",-0.15
2020-02-01,26420,"Houston-The Woodlands-Sugar Land, TX",0
2020-02-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.004
2020-02-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.003
2020-02-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.003
2020-02-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.002
2020-02-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.001
2020-02-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.002
2020-02-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.002
2020-02-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.001
2020-02-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.002
2020-02-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.001
2020-02-12,26420,"Houston-The Woodlands-Sugar Land, TX",0
2020-02-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.001
2020-02-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.002
2020-02-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.004
2020-02-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.006
2020-02-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.008
2020-02-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.011
2020-02-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.014
2020-02-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.015
2020-02-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.014
2020-02-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.015
2020-02-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.014
2020-02-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-02-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-02-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-02-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.012
2020-02-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.012
2020-02-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.012
2020-03-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-03-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-03-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.013
2020-03-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.011
2020-03-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.014
2020-03-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.018
2020-03-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.021
2020-03-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.024
2020-03-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.028
2020-03-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.032
2020-03-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.037
2020-03-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.039
2020-03-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.043
2020-03-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.045
2020-03-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.049
2020-03-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.052
2020-03-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.059
2020-03-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.067
2020-03-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.075
2020-03-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.085
2020-03-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.101
2020-03-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.114
2020-03-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.129
2020-03-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.144
2020-03-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.158
2020-03-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.173
2020-03-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.19
2020-03-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.202
2020-03-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.216
2020-03-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-03-31,26420,"Houston-The Woodlands-Sugar Land, TX",-0.24
2020-04-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.252
2020-04-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.264
2020-04-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.274
2020-04-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.291
2020-04-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.308
2020-04-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.322
2020-04-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.336
2020-04-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.347
2020-04-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.357
2020-04-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.367
2020-04-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.371
2020-04-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.375
2020-04-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.382
2020-04-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.388
2020-04-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.396
2020-04-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.403
2020-04-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.41
2020-04-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.415
2020-04-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.42
2020-04-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.425
2020-04-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.428
2020-04-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.431
2020-04-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.438
2020-04-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.444
2020-04-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.447
2020-04-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.449
2020-04-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.452
2020-04-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.455
2020-04-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.457
2020-04-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.455
2020-05-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.451
2020-05-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.451
2020-05-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.451
2020-05-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.451
2020-05-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.451
2020-05-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.45
2020-05-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.449
2020-05-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.448
2020-05-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.444
2020-05-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.441
2020-05-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.44
2020-05-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.437
2020-05-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.438
2020-05-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.437
2020-05-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.433
2020-05-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.431
2020-05-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.427
2020-05-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.423
2020-05-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.422
2020-05-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.417
2020-05-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.412
2020-05-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.41
2020-05-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.408
2020-05-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.407
2020-05-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.406
2020-05-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.402
2020-05-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.399
2020-05-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.397
2020-05-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.394
2020-05-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.39
2020-05-31,26420,"Houston-The Woodlands-Sugar Land, TX",-0.387
2020-06-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.384
2020-06-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.382
2020-06-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.38
2020-06-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.379
2020-06-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.377
2020-06-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.377
2020-06-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.376
2020-06-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.375
2020-06-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.373
2020-06-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.372
2020-06-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.369
2020-06-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.366
2020-06-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.36
2020-06-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.355
2020-06-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.349
2020-06-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.344
2020-06-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.338
2020-06-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.332
2020-06-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.327
2020-06-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.323
2020-06-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.316
2020-06-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.309
2020-06-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.307
2020-06-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.305
2020-06-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.302
2020-06-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.3
2020-06-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.295
2020-06-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.29
2020-06-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.285
2020-06-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.279
2020-07-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.274
2020-07-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.269
2020-07-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.264
2020-07-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.265
2020-07-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.266
2020-07-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.269
2020-07-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.267
2020-07-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.266
2020-07-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.264
2020-07-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.262
2020-07-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.26
2020-07-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.259
2020-07-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.258
2020-07-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.257
2020-07-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.254
2020-07-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.254
2020-07-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.253
2020-07-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.254
2020-07-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.253
2020-07-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.251
2020-07-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.248
2020-07-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.246
2020-07-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.242
2020-07-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.238
2020-07-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.232
2020-07-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-07-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.223
2020-07-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.218
2020-07-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.214
2020-07-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.206
2020-07-31,26420,"Houston-The Woodlands-Sugar Land, TX",-0.201
2020-08-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.197
2020-08-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.193
2020-08-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.191
2020-08-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.187
2020-08-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.183
2020-08-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.186
2020-08-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.187
2020-08-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.188
2020-08-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.19
2020-08-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.191
2020-08-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.192
2020-08-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.196
2020-08-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.199
2020-08-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.201
2020-08-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.203
2020-08-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.205
2020-08-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.207
2020-08-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.21
2020-08-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.213
2020-08-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.214
2020-08-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.217
2020-08-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.22
2020-08-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.222
2020-08-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.225
2020-08-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-08-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.229
2020-08-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.231
2020-08-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.233
2020-08-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.233
2020-08-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.233
2020-08-31,26420,"Houston-The Woodlands-Sugar Land, TX",-0.232
2020-09-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.231
2020-09-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.23
2020-09-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-09-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.225
2020-09-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.223
2020-09-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.222
2020-09-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.223
2020-09-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.225
2020-09-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.227
2020-09-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.227
2020-09-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-09-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.23
2020-09-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.231
2020-09-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.231
2020-09-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.23
2020-09-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-09-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.228
2020-09-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.226
2020-09-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.224
2020-09-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.222
2020-09-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.22
2020-09-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.218
2020-09-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.215
2020-09-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.213
2020-09-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.211
2020-09-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.21
2020-09-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.209
2020-09-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.208
2020-09-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.205
2020-09-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.203
2020-10-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.204
2020-10-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.205
2020-10-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.204
2020-10-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.204
2020-10-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.205
2020-10-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.206
2020-10-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.208
2020-10-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.206
2020-10-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.203
2020-10-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.202
2020-10-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.198
2020-10-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.195
2020-10-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.191
2020-10-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.187
2020-10-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.185
2020-10-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.185
2020-10-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-10-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-10-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.185
2020-10-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.187
2020-10-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.186
2020-10-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.185
2020-10-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-10-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.183
2020-10-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.181
2020-10-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.178
2020-10-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.176
2020-10-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.175
2020-10-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.175
2020-10-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.173
2020-10-31,26420,"Houston-The Woodlands-Sugar Land, TX",-0.172
2020-11-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.172
2020-11-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.172
2020-11-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.173
2020-11-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.173
2020-11-05,26420,"Houston-The Woodlands-Sugar Land, TX",-0.173
2020-11-06,26420,"Houston-The Woodlands-Sugar Land, TX",-0.176
2020-11-07,26420,"Houston-The Woodlands-Sugar Land, TX",-0.18
2020-11-08,26420,"Houston-The Woodlands-Sugar Land, TX",-0.181
2020-11-09,26420,"Houston-The Woodlands-Sugar Land, TX",-0.183
2020-11-10,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-11-11,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-11-12,26420,"Houston-The Woodlands-Sugar Land, TX",-0.184
2020-11-13,26420,"Houston-The Woodlands-Sugar Land, TX",-0.182
2020-11-14,26420,"Houston-The Woodlands-Sugar Land, TX",-0.181
2020-11-15,26420,"Houston-The Woodlands-Sugar Land, TX",-0.18
2020-11-16,26420,"Houston-The Woodlands-Sugar Land, TX",-0.18
2020-11-17,26420,"Houston-The Woodlands-Sugar Land, TX",-0.18
2020-11-18,26420,"Houston-The Woodlands-Sugar Land, TX",-0.178
2020-11-19,26420,"Houston-The Woodlands-Sugar Land, TX",-0.176
2020-11-20,26420,"Houston-The Woodlands-Sugar Land, TX",-0.176
2020-11-21,26420,"Houston-The Woodlands-Sugar Land, TX",-0.172
2020-11-22,26420,"Houston-The Woodlands-Sugar Land, TX",-0.17
2020-11-23,26420,"Houston-The Woodlands-Sugar Land, TX",-0.166
2020-11-24,26420,"Houston-The Woodlands-Sugar Land, TX",-0.162
2020-11-25,26420,"Houston-The Woodlands-Sugar Land, TX",-0.16
2020-11-26,26420,"Houston-The Woodlands-Sugar Land, TX",-0.158
2020-11-27,26420,"Houston-The Woodlands-Sugar Land, TX",-0.155
2020-11-28,26420,"Houston-The Woodlands-Sugar Land, TX",-0.154
2020-11-29,26420,"Houston-The Woodlands-Sugar Land, TX",-0.152
2020-11-30,26420,"Houston-The Woodlands-Sugar Land, TX",-0.15
2020-12-01,26420,"Houston-The Woodlands-Sugar Land, TX",-0.149
2020-12-02,26420,"Houston-The Woodlands-Sugar Land, TX",-0.148
2020-12-03,26420,"Houston-The Woodlands-Sugar Land, TX",-0.148
2020-12-04,26420,"Houston-The Woodlands-Sugar Land, TX",-0.147
2020-02-01,26900,"Indianapolis-Carmel-Anderson, IN",0
2020-02-02,26900,"Indianapolis-Carmel-Anderson, IN",0.003
2020-02-03,26900,"Indianapolis-Carmel-Anderson, IN",0.008
2020-02-04,26900,"Indianapolis-Carmel-Anderson, IN",0.009
2020-02-05,26900,"Indianapolis-Carmel-Anderson, IN",0.013
2020-02-06,26900,"Indianapolis-Carmel-Anderson, IN",0.016
2020-02-07,26900,"Indianapolis-Carmel-Anderson, IN",0.017
2020-02-08,26900,"Indianapolis-Carmel-Anderson, IN",0.018
2020-02-09,26900,"Indianapolis-Carmel-Anderson, IN",0.018
2020-02-10,26900,"Indianapolis-Carmel-Anderson, IN",0.016
2020-02-11,26900,"Indianapolis-Carmel-Anderson, IN",0.017
2020-02-12,26900,"Indianapolis-Carmel-Anderson, IN",0.02
2020-02-13,26900,"Indianapolis-Carmel-Anderson, IN",0.021
2020-02-14,26900,"Indianapolis-Carmel-Anderson, IN",0.021
2020-02-15,26900,"Indianapolis-Carmel-Anderson, IN",0.019
2020-02-16,26900,"Indianapolis-Carmel-Anderson, IN",0.017
2020-02-17,26900,"Indianapolis-Carmel-Anderson, IN",0.016
2020-02-18,26900,"Indianapolis-Carmel-Anderson, IN",0.013
2020-02-19,26900,"Indianapolis-Carmel-Anderson, IN",0.009
2020-02-20,26900,"Indianapolis-Carmel-Anderson, IN",0.005
2020-02-21,26900,"Indianapolis-Carmel-Anderson, IN",0.003
2020-02-22,26900,"Indianapolis-Carmel-Anderson, IN",0.001
2020-02-23,26900,"Indianapolis-Carmel-Anderson, IN",0
2020-02-24,26900,"Indianapolis-Carmel-Anderson, IN",-0.001
2020-02-25,26900,"Indianapolis-Carmel-Anderson, IN",-0.002
2020-02-26,26900,"Indianapolis-Carmel-Anderson, IN",-0.002
2020-02-27,26900,"Indianapolis-Carmel-Anderson, IN",-0.002
2020-02-28,26900,"Indianapolis-Carmel-Anderson, IN",-0.002
2020-02-29,26900,"Indianapolis-Carmel-Anderson, IN",-0.001
2020-03-01,26900,"Indianapolis-Carmel-Anderson, IN",-0.003
2020-03-02,26900,"Indianapolis-Carmel-Anderson, IN",-0.004
2020-03-03,26900,"Indianapolis-Carmel-Anderson, IN",-0.005
2020-03-04,26900,"Indianapolis-Carmel-Anderson, IN",-0.003
2020-03-05,26900,"Indianapolis-Carmel-Anderson, IN",-0.005
2020-03-06,26900,"Indianapolis-Carmel-Anderson, IN",-0.007
2020-03-07,26900,"Indianapolis-Carmel-Anderson, IN",-0.01
2020-03-08,26900,"Indianapolis-Carmel-Anderson, IN",-0.011
2020-03-09,26900,"Indianapolis-Carmel-Anderson, IN",-0.013
2020-03-10,26900,"Indianapolis-Carmel-Anderson, IN",-0.015
