date,CBSA Title,cbsa_code,pct_chng_feb_1
2020-07-06,"McAllen-Edinburg-Mission, TX",32580,-5.90040123439319
2020-07-06,"Ogden-Clearfield, UT",36260,-7.11408059843825
2020-07-06,"Springfield, MA",44140,-21.6474254984821
2020-07-06,"Poughkeepsie-Newburgh-Middletown, NY",39100,-18.741530471883
2020-07-06,"Lakeland-Winter Haven, FL",29460,-11.8964267529942
2020-07-07,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-29.6171537577041
2020-07-07,"Chattanooga, TN-GA",16860,-11.3028013170571
2020-07-07,"Allentown-Bethlehem-Easton, PA-NJ",10900,-20.237996870287
2020-07-07,"Birmingham-Hoover, AL",13820,-22.1767612796465
2020-07-07,"Grand Rapids-Kentwood, MI",24340,-16.4801801066161
2020-07-07,"McAllen-Edinburg-Mission, TX",32580,-5.58773471747528
2020-07-07,"Jackson, MS",27140,-2.17563718818969
2020-07-07,"North Port-Sarasota-Bradenton, FL",35840,-18.8482876297117
2020-07-07,"El Paso, TX",21340,-19.2761350502782
2020-07-07,"San Francisco-Oakland-Berkeley, CA",41860,-40.1056545808057
2020-07-07,"Ogden-Clearfield, UT",36260,-6.98255721597418
2020-07-07,"Fayetteville-Springdale-Rogers, AR",22220,-29.7648901859868
2020-07-07,"Winston-Salem, NC",49180,-22.9739806262026
2020-07-07,"Bridgeport-Stamford-Norwalk, CT",14860,-29.4333314015171
2020-07-07,"New Haven-Milford, CT",35300,-13.0222953896606
2020-07-07,"Riverside-San Bernardino-Ontario, CA",40140,-9.77956133782174
2020-07-07,"Stockton, CA",44700,-7.60702487825355
2020-07-07,"Cape Coral-Fort Myers, FL",15980,-16.7970795749177
2020-07-07,"Albuquerque, NM",10740,-19.6874488369726
2020-07-07,"Poughkeepsie-Newburgh-Middletown, NY",39100,-18.4186426910476
2020-07-07,"Austin-Round Rock-Georgetown, TX",12420,-30.5006529061064
2020-07-07,"Cleveland-Elyria, OH",17460,-25.2782472851209
2020-07-07,"Charlotte-Concord-Gastonia, NC-SC",16740,-27.2802857485359
2020-07-07,"Akron, OH",10420,-18.5005272400648
2020-07-07,"Urban Honolulu, HI",46520,-39.1694252586387
2020-07-07,"Lansing-East Lansing, MI",29620,-21.6831741635664
2020-07-07,"Detroit-Warren-Dearborn, MI",19820,-18.6823678942411
2020-07-07,"Columbia, SC",17900,-19.393790336784
2020-07-07,"Milwaukee-Waukesha, WI",33340,-32.1087104321602
2020-07-07,"Deltona-Daytona Beach-Ormond Beach, FL",19660,-18.926174240871
2020-07-07,"Boise City, ID",14260,-17.4130867816678
2020-07-07,"Provo-Orem, UT",39340,-26.3092305763493
2020-07-07,"Salt Lake City, UT",41620,-31.4195745225434
2020-07-07,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-26.7158865421198
2020-07-07,"Springfield, MA",44140,-21.9365164268055
2020-07-07,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-28.8164860793306
2020-07-07,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-17.7768517231563
2020-07-07,"Durham-Chapel Hill, NC",20500,-21.1322529342685
2020-07-07,"Raleigh-Cary, NC",39580,-27.631548102566
2020-07-07,"Modesto, CA",33700,-11.6467091509553
2020-07-07,"Dallas-Fort Worth-Arlington, TX",19100,-25.1976477400274
2020-07-07,"Greensboro-High Point, NC",24660,-19.5207628305442
2020-07-07,"Fresno, CA",23420,-8.80485100103077
2020-07-07,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-32.9229763257301
2020-07-07,"Orlando-Kissimmee-Sanford, FL",36740,-32.6138988020505
2020-07-07,"Dayton-Kettering, OH",19430,-15.9867083255052
2020-07-07,"Harrisburg-Carlisle, PA",25420,-21.7119318425913
2020-07-07,"Spokane-Spokane Valley, WA",44060,-20.0252367609956
2020-07-07,"San Diego-Chula Vista-Carlsbad, CA",41740,-25.8489601532266
2020-07-07,"Sacramento-Roseville-Folsom, CA",40900,-20.384269069027
2020-07-07,"Worcester, MA-CT",49340,-14.1831755763951
2020-07-07,"New York-Newark-Jersey City, NY-NJ-PA",35620,-34.9059938172705
2020-07-07,"Richmond, VA",40060,-24.5511600315918
2020-07-07,"Boston-Cambridge-Newton, MA-NH",14460,-34.9756161416545
2020-07-07,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-28.7582865072602
2020-07-07,"Baton Rouge, LA",12940,-13.7659433310392
2020-07-07,"Jacksonville, FL",27260,-22.7746604836021
2020-07-07,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-31.2238260233403
2020-07-07,"Tulsa, OK",46140,-17.6889930110556
2020-07-07,"Tucson, AZ",46060,-17.6345332663286
2020-07-07,"Palm Bay-Melbourne-Titusville, FL",37340,-16.063813768136
2020-07-07,"Pensacola-Ferry Pass-Brent, FL",37860,-18.0132869449662
2020-07-07,"Des Moines-West Des Moines, IA",19780,-24.0066276376178
2020-07-07,"Oklahoma City, OK",36420,-19.6520606533862
2020-07-07,"Tampa-St. Petersburg-Clearwater, FL",45300,-21.6535827870467
2020-07-07,"Las Vegas-Henderson-Paradise, NV",29820,-26.2240223095414
2020-07-07,"Omaha-Council Bluffs, NE-IA",36540,-23.4198594691814
2020-07-07,"Youngstown-Warren-Boardman, OH-PA",49660,-1.78661761374901
2020-07-07,"Toledo, OH",45780,-9.87797083547913
2020-07-07,"Greenville-Anderson, SC",24860,-22.4143882187356
2020-07-07,"San Jose-Sunnyvale-Santa Clara, CA",41940,-39.9128984146233
2020-07-07,"Oxnard-Thousand Oaks-Ventura, CA",37100,-30.1958290284056
2020-07-07,"Kansas City, MO-KS",28140,-25.2305644401559
2020-07-07,"Phoenix-Mesa-Chandler, AZ",38060,-22.639309844254502
2020-07-07,"Memphis, TN-MS-AR",32820,-14.9362050042321
2020-07-07,"Scranton--Wilkes-Barre, PA",42540,-10.3432913367557
2020-07-07,"Knoxville, TN",28940,-9.54173471575699
2020-07-07,"Syracuse, NY",45060,-24.8569787595785
2020-07-07,"Little Rock-North Little Rock-Conway, AR",30780,-15.034223416721
2020-07-07,"Charleston-North Charleston, SC",16700,-24.3813853925133
2020-07-07,"Fayetteville, NC",22180,6.08051054449812
2020-07-07,"Bakersfield, CA",12540,-10.7849840235198
2020-07-07,"Portland-Vancouver-Hillsboro, OR-WA",38900,-35.3488045747778
2020-07-07,"Pittsburgh, PA",38300,-24.3720021676191
2020-07-07,"Cincinnati, OH-KY-IN",17140,-25.3135506840621
2020-07-07,"Denver-Aurora-Lakewood, CO",19740,-34.8516040129475
2020-07-07,"Lancaster, PA",29540,-15.3034314222734
2020-07-07,"Buffalo-Cheektowaga, NY",15380,-27.174430078914
2020-07-07,"Columbus, OH",18140,-25.8110641847004
2020-07-07,"Colorado Springs, CO",17820,-16.8435022161503
2020-07-07,"Rochester, NY",40380,-23.2904857407283
2020-07-07,"Madison, WI",31540,-30.8141007117271
2020-07-07,"Louisville/Jefferson County, KY-IN",31140,-14.8875301077176
2020-07-07,"Wichita, KS",48620,-17.4357797885267
2020-07-07,"Lexington-Fayette, KY",30460,-17.0994102075754
2020-07-07,"Augusta-Richmond County, GA-SC",12260,-11.4274973379008
2020-07-07,"San Antonio-New Braunfels, TX",41700,-22.3741005674259
2020-07-07,"Seattle-Tacoma-Bellevue, WA",42660,-40.6630138199285
2020-07-07,"Los Angeles-Long Beach-Anaheim, CA",31080,-34.3578746392982
2020-07-07,"St. Louis, MO-IL",41180,-24.4608455142228
2020-07-07,"Lakeland-Winter Haven, FL",29460,-11.4490132747313
2020-07-07,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-25.9431788466772
2020-07-07,"Indianapolis-Carmel-Anderson, IN",26900,-20.8818080878132
2020-07-07,"Hartford-East Hartford-Middletown, CT",25540,-29.7189340733112
2020-07-07,"New Orleans-Metairie, LA",35380,-27.5766969862399
2020-07-07,"Houston-The Woodlands-Sugar Land, TX",26420,-25.8998309841417
2020-07-07,"Providence-Warwick, RI-MA",39300,-17.9149969818744
2020-07-07,"Baltimore-Columbia-Towson, MD",12580,-22.204045003993
2020-07-07,"Albany-Schenectady-Troy, NY",10580,-14.0444691779563
2020-07-07,"Portland-South Portland, ME",38860,-25.5514126704716
2020-07-08,"Deltona-Daytona Beach-Ormond Beach, FL",19660,-18.4662539496232
2020-07-08,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-26.4973964747826
2020-07-08,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-28.4399643281622
2020-07-08,"Boston-Cambridge-Newton, MA-NH",14460,-34.5142428351085
2020-07-08,"Ogden-Clearfield, UT",36260,-6.68958098331901
2020-07-08,"Houston-The Woodlands-Sugar Land, TX",26420,-25.585591023072
2020-07-08,"Bridgeport-Stamford-Norwalk, CT",14860,-29.2501658769101
2020-07-08,"Providence-Warwick, RI-MA",39300,-17.4476827276815
2020-07-08,"Richmond, VA",40060,-24.2196917982749
2020-07-08,"Springfield, MA",44140,-22.0013672905725
2020-07-08,"Austin-Round Rock-Georgetown, TX",12420,-30.1750770894633
2020-07-08,"Knoxville, TN",28940,-8.83304924014434
2020-07-08,"Raleigh-Cary, NC",39580,-27.123372778676
2020-07-08,"Modesto, CA",33700,-11.624410869461
2020-07-08,"Provo-Orem, UT",39340,-26.0216891728767
2020-07-08,"Riverside-San Bernardino-Ontario, CA",40140,-9.46855149817161
2020-07-08,"Tampa-St. Petersburg-Clearwater, FL",45300,-21.1932299602895
2020-07-08,"Madison, WI",31540,-30.8143801237531
2020-07-08,"Dallas-Fort Worth-Arlington, TX",19100,-24.8741704058542
2020-07-08,"North Port-Sarasota-Bradenton, FL",35840,-18.3389829513671
2020-07-08,"Bakersfield, CA",12540,-10.6546078970035
2020-07-08,"Albany-Schenectady-Troy, NY",10580,-13.6887202508592
2020-07-08,"Little Rock-North Little Rock-Conway, AR",30780,-14.8147931727094
2020-07-08,"Portland-South Portland, ME",38860,-25.0421778829353
2020-07-08,"McAllen-Edinburg-Mission, TX",32580,-5.04821561086804
2020-07-08,"Augusta-Richmond County, GA-SC",12260,-11.5033103649518
2020-07-08,"Indianapolis-Carmel-Anderson, IN",26900,-20.5957007728893
2020-07-08,"Harrisburg-Carlisle, PA",25420,-21.5680915482118
2020-07-08,"El Paso, TX",21340,-18.9892460757479
2020-07-08,"Lexington-Fayette, KY",30460,-16.8394359562656
2020-07-08,"Stockton, CA",44700,-7.43644915079019
2020-07-08,"New Orleans-Metairie, LA",35380,-27.8729369464999
2020-07-08,"Portland-Vancouver-Hillsboro, OR-WA",38900,-35.1411712073877
2020-07-08,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-30.8912701832492
2020-07-08,"Tucson, AZ",46060,-16.9810740168195
2020-07-08,"Kansas City, MO-KS",28140,-24.7182828065074
2020-07-08,"Urban Honolulu, HI",46520,-38.9061607439285
2020-07-08,"Jackson, MS",27140,-1.74251763219746
2020-07-08,"Scranton--Wilkes-Barre, PA",42540,-9.91696609085271
2020-07-08,"Greenville-Anderson, SC",24860,-22.2712068904118
2020-07-08,"Denver-Aurora-Lakewood, CO",19740,-34.628533160111
2020-07-08,"Milwaukee-Waukesha, WI",33340,-31.88869
2020-07-08,"Pittsburgh, PA",38300,-24.17126
2020-07-08,"Phoenix-Mesa-Chandler, AZ",38060,-22.35638
2020-07-08,"Birmingham-Hoover, AL",13820,-21.95607
2020-07-08,"Colorado Springs, CO",17820,-16.71338
2020-07-08,"Dayton-Kettering, OH",19430,-15.91283
2020-07-08,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-32.61602
2020-07-08,"Buffalo-Cheektowaga, NY",15380,-26.96633
2020-07-08,"San Diego-Chula Vista-Carlsbad, CA",41740,-25.74347
2020-07-08,"Syracuse, NY",45060,-24.49883
2020-07-08,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-25.52445
2020-07-08,"Lansing-East Lansing, MI",29620,-21.1904
2020-07-08,"Pensacola-Ferry Pass-Brent, FL",37860,-17.58325
2020-07-08,"New York-Newark-Jersey City, NY-NJ-PA",35620,-34.60677
2020-07-08,"Youngstown-Warren-Boardman, OH-PA",49660,-1.261501
2020-07-08,"Omaha-Council Bluffs, NE-IA",36540,-23.19558
2020-07-08,"Akron, OH",10420,-18.43809
2020-07-08,"Salt Lake City, UT",41620,-31.160520000000002
2020-07-08,"San Francisco-Oakland-Berkeley, CA",41860,-39.9262
2020-07-08,"Las Vegas-Henderson-Paradise, NV",29820,-26.04283
2020-07-08,"Charlotte-Concord-Gastonia, NC-SC",16740,-26.97423
2020-07-08,"Fresno, CA",23420,-8.95297
2020-07-08,"Worcester, MA-CT",49340,-13.66092
2020-07-08,"Lancaster, PA",29540,-14.94488
2020-07-08,"New Haven-Milford, CT",35300,-12.59899
2020-07-08,"Lakeland-Winter Haven, FL",29460,-11.24066
2020-07-08,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-29.03956
2020-07-08,"Fayetteville, NC",22180,6.810215
2020-07-08,"Charleston-North Charleston, SC",16700,-24.15118
2020-07-08,"Seattle-Tacoma-Bellevue, WA",42660,-40.50841
2020-07-08,"Fayetteville-Springdale-Rogers, AR",22220,-29.35502
2020-07-08,"Wichita, KS",48620,-17.30815
2020-07-08,"Oxnard-Thousand Oaks-Ventura, CA",37100,-29.93988
2020-07-08,"Los Angeles-Long Beach-Anaheim, CA",31080,-34.14506
2020-07-08,"Toledo, OH",45780,-9.612763
2020-07-08,"Des Moines-West Des Moines, IA",19780,-23.79352
2020-07-08,"Durham-Chapel Hill, NC",20500,-21.02624
2020-07-08,"St. Louis, MO-IL",41180,-24.06333
2020-07-08,"Greensboro-High Point, NC",24660,-18.92498
2020-07-08,"Columbus, OH",18140,-25.27773
2020-07-08,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-17.30704
2020-07-08,"Chattanooga, TN-GA",16860,-10.74482
2020-07-08,"Louisville/Jefferson County, KY-IN",31140,-14.72552
2020-07-08,"Orlando-Kissimmee-Sanford, FL",36740,-32.30901
2020-07-08,"Grand Rapids-Kentwood, MI",24340,-16.06659
2020-07-08,"Poughkeepsie-Newburgh-Middletown, NY",39100,-17.98824
2020-07-08,"Tulsa, OK",46140,-17.37611
2020-07-08,"Palm Bay-Melbourne-Titusville, FL",37340,-15.83487
2020-07-08,"Spokane-Spokane Valley, WA",44060,-19.58863
2020-07-08,"Sacramento-Roseville-Folsom, CA",40900,-20.20379
2020-07-08,"Baltimore-Columbia-Towson, MD",12580,-21.8348
2020-07-08,"Baton Rouge, LA",12940,-13.49056
2020-07-08,"Albuquerque, NM",10740,-19.67595
2020-07-08,"Cleveland-Elyria, OH",17460,-25.02478
2020-07-08,"Jacksonville, FL",27260,-22.39768
2020-07-08,"Cape Coral-Fort Myers, FL",15980,-16.73819
2020-07-08,"Allentown-Bethlehem-Easton, PA-NJ",10900,-19.77975
2020-07-08,"San Jose-Sunnyvale-Santa Clara, CA",41940,-39.75604
2020-07-08,"Winston-Salem, NC",49180,-22.62735
2020-07-08,"Cincinnati, OH-KY-IN",17140,-25.08348
2020-07-08,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-28.42457
2020-07-08,"Memphis, TN-MS-AR",32820,-14.74274
2020-07-08,"Rochester, NY",40380,-23.20922
2020-07-08,"Oklahoma City, OK",36420,-19.40079
2020-07-08,"Hartford-East Hartford-Middletown, CT",25540,-29.36721
2020-07-08,"San Antonio-New Braunfels, TX",41700,-21.93614
2020-07-08,"Detroit-Warren-Dearborn, MI",19820,-18.30621
2020-07-08,"Columbia, SC",17900,-19.19243
2020-07-08,"Boise City, ID",14260,-17.15789
2020-07-09,"Lansing-East Lansing, MI",29620,-20.68058
2020-07-09,"Knoxville, TN",28940,-8.099059
2020-07-09,"Portland-Vancouver-Hillsboro, OR-WA",38900,-34.75371
2020-07-09,"Jackson, MS",27140,-1.341655
2020-07-09,"Detroit-Warren-Dearborn, MI",19820,-17.85427
2020-07-09,"Austin-Round Rock-Georgetown, TX",12420,-29.79248
2020-07-09,"Des Moines-West Des Moines, IA",19780,-23.56428
2020-07-09,"Milwaukee-Waukesha, WI",33340,-31.46526
2020-07-09,"New Haven-Milford, CT",35300,-12.12288
2020-07-09,"Colorado Springs, CO",17820,-16.58628
2020-07-09,"Spokane-Spokane Valley, WA",44060,-18.83643
2020-07-09,"Stockton, CA",44700,-6.994995
2020-07-09,"Boise City, ID",14260,-16.71364
2020-07-09,"Augusta-Richmond County, GA-SC",12260,-11.52467
2020-07-09,"Buffalo-Cheektowaga, NY",15380,-26.60407
2020-07-09,"Houston-The Woodlands-Sugar Land, TX",26420,-25.26821
2020-07-09,"Pittsburgh, PA",38300,-23.88863
2020-07-09,"Youngstown-Warren-Boardman, OH-PA",49660,-0.4705309
2020-07-09,"New Orleans-Metairie, LA",35380,-27.28199
2020-07-09,"Columbus, OH",18140,-24.79831
2020-07-09,"Dallas-Fort Worth-Arlington, TX",19100,-24.56141
2020-07-09,"McAllen-Edinburg-Mission, TX",32580,-4.60487
2020-07-09,"San Diego-Chula Vista-Carlsbad, CA",41740,-25.50372
2020-07-09,"Seattle-Tacoma-Bellevue, WA",42660,-40.25277
2020-07-09,"Syracuse, NY",45060,-23.9558
2020-07-09,"North Port-Sarasota-Bradenton, FL",35840,-17.82731
2020-07-09,"Richmond, VA",40060,-23.89335
2020-07-09,"Harrisburg-Carlisle, PA",25420,-21.30773
2020-07-09,"Orlando-Kissimmee-Sanford, FL",36740,-31.93537
2020-07-09,"Charleston-North Charleston, SC",16700,-23.87507
2020-07-09,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-28.30652
2020-07-09,"Indianapolis-Carmel-Anderson, IN",26900,-20.2529
2020-07-09,"Jacksonville, FL",27260,-21.9082
2020-07-09,"Winston-Salem, NC",49180,-22.29985
2020-07-09,"San Antonio-New Braunfels, TX",41700,-21.54281
2020-07-09,"Springfield, MA",44140,-21.79616
2020-07-09,"Phoenix-Mesa-Chandler, AZ",38060,-22.04352
2020-07-09,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-16.78942
2020-07-09,"Ogden-Clearfield, UT",36260,-6.249087
2020-07-09,"Bakersfield, CA",12540,-10.46536
2020-07-09,"Bridgeport-Stamford-Norwalk, CT",14860,-29.01345
2020-07-09,"Los Angeles-Long Beach-Anaheim, CA",31080,-33.87196
2020-07-09,"St. Louis, MO-IL",41180,-23.77466
2020-07-09,"Urban Honolulu, HI",46520,-38.62451
2020-07-09,"Wichita, KS",48620,-16.98448
2020-07-09,"El Paso, TX",21340,-18.68617
2020-07-09,"Albuquerque, NM",10740,-19.5024
2020-07-09,"Toledo, OH",45780,-9.103597
2020-07-09,"Cape Coral-Fort Myers, FL",15980,-16.57415
2020-07-09,"Cincinnati, OH-KY-IN",17140,-24.7435
2020-07-09,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-32.21746
2020-07-09,"Kansas City, MO-KS",28140,-24.27321
2020-07-09,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-26.2361
2020-07-09,"Boston-Cambridge-Newton, MA-NH",14460,-34.13585
2020-07-09,"Portland-South Portland, ME",38860,-24.40943
2020-07-09,"Cleveland-Elyria, OH",17460,-24.65493
2020-07-09,"Oxnard-Thousand Oaks-Ventura, CA",37100,-29.58725
2020-07-09,"Greenville-Anderson, SC",24860,-22.03373
2020-07-09,"Worcester, MA-CT",49340,-13.19888
2020-07-09,"Louisville/Jefferson County, KY-IN",31140,-14.42593
2020-07-09,"Akron, OH",10420,-18.30542
2020-07-09,"Hartford-East Hartford-Middletown, CT",25540,-28.96626
2020-07-09,"Lakeland-Winter Haven, FL",29460,-10.79874
2020-07-09,"Pensacola-Ferry Pass-Brent, FL",37860,-16.9643
2020-07-09,"Albany-Schenectady-Troy, NY",10580,-13.18526
2020-07-09,"Grand Rapids-Kentwood, MI",24340,-15.44646
2020-07-09,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-28.07969
2020-07-09,"Tampa-St. Petersburg-Clearwater, FL",45300,-20.66968
2020-07-09,"Oklahoma City, OK",36420,-18.93027
2020-07-09,"Poughkeepsie-Newburgh-Middletown, NY",39100,-17.49273
2020-07-09,"Madison, WI",31540,-30.62199
2020-07-09,"Fayetteville, NC",22180,7.568295
2020-07-09,"Provo-Orem, UT",39340,-25.74684
2020-07-09,"Palm Bay-Melbourne-Titusville, FL",37340,-15.44626
2020-07-09,"Lancaster, PA",29540,-14.67852
2020-07-09,"Rochester, NY",40380,-22.96687
2020-07-09,"Scranton--Wilkes-Barre, PA",42540,-9.502611
2020-07-09,"Columbia, SC",17900,-18.89085
2020-07-09,"Tulsa, OK",46140,-17.09284
2020-07-09,"Birmingham-Hoover, AL",13820,-21.60377
2020-07-09,"Charlotte-Concord-Gastonia, NC-SC",16740,-26.55624
2020-07-09,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-25.18126
2020-07-09,"Dayton-Kettering, OH",19430,-15.59396
2020-07-09,"Providence-Warwick, RI-MA",39300,-17.098
2020-07-09,"Sacramento-Roseville-Folsom, CA",40900,-19.97094
2020-07-09,"Chattanooga, TN-GA",16860,-10.11825
2020-07-09,"Tucson, AZ",46060,-16.58096
2020-07-09,"Baton Rouge, LA",12940,-13.01743
2020-07-09,"Fayetteville-Springdale-Rogers, AR",22220,-29.02873
2020-07-09,"Denver-Aurora-Lakewood, CO",19740,-34.35924
2020-07-09,"Omaha-Council Bluffs, NE-IA",36540,-23.01467
2020-07-09,"San Jose-Sunnyvale-Santa Clara, CA",41940,-39.54616
2020-07-09,"Little Rock-North Little Rock-Conway, AR",30780,-14.39458
2020-07-09,"Memphis, TN-MS-AR",32820,-14.33671
2020-07-09,"Raleigh-Cary, NC",39580,-26.66
2020-07-09,"San Francisco-Oakland-Berkeley, CA",41860,-39.72164
2020-07-09,"Deltona-Daytona Beach-Ormond Beach, FL",19660,-18.00264
2020-07-09,"Greensboro-High Point, NC",24660,-18.23076
2020-07-09,"Baltimore-Columbia-Towson, MD",12580,-21.43006
2020-07-09,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-30.4584
2020-07-09,"Salt Lake City, UT",41620,-30.87343
2020-07-09,"Allentown-Bethlehem-Easton, PA-NJ",10900,-19.36125
2020-07-09,"New York-Newark-Jersey City, NY-NJ-PA",35620,-34.14517
2020-07-09,"Fresno, CA",23420,-8.940464
2020-07-09,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-28.05609
2020-07-09,"Riverside-San Bernardino-Ontario, CA",40140,-9.056382
2020-07-09,"Modesto, CA",33700,-11.50871
2020-07-09,"Durham-Chapel Hill, NC",20500,-20.81596
2020-07-09,"Las Vegas-Henderson-Paradise, NV",29820,-25.78269
2020-07-09,"Lexington-Fayette, KY",30460,-16.67792
2020-07-10,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-27.66168
2020-07-10,"Detroit-Warren-Dearborn, MI",19820,-17.38266
2020-07-10,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-31.84257
2020-07-10,"Louisville/Jefferson County, KY-IN",31140,-14.03089
2020-07-10,"Richmond, VA",40060,-23.58266
2020-07-10,"Salt Lake City, UT",41620,-30.63367
2020-07-10,"Fayetteville, NC",22180,8.161059
2020-07-10,"Milwaukee-Waukesha, WI",33340,-31.16765
2020-07-10,"Augusta-Richmond County, GA-SC",12260,-11.53499
2020-07-10,"Oklahoma City, OK",36420,-18.40316
2020-07-10,"Harrisburg-Carlisle, PA",25420,-20.99726
2020-07-10,"Cape Coral-Fort Myers, FL",15980,-16.48916
2020-07-10,"Springfield, MA",44140,-21.38105
2020-07-10,"Memphis, TN-MS-AR",32820,-13.96339
2020-07-10,"Albany-Schenectady-Troy, NY",10580,-12.7782
2020-07-10,"San Diego-Chula Vista-Carlsbad, CA",41740,-25.27522
2020-07-10,"Tucson, AZ",46060,-16.07545
2020-07-10,"Greenville-Anderson, SC",24860,-21.72645
2020-07-10,"Baton Rouge, LA",12940,-12.62567
2020-07-10,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-27.65817
2020-07-10,"Dayton-Kettering, OH",19430,-15.26536
2020-07-10,"Bridgeport-Stamford-Norwalk, CT",14860,-28.78663
2020-07-10,"Stockton, CA",44700,-6.479865
2020-07-10,"St. Louis, MO-IL",41180,-23.4758
2020-07-10,"Dallas-Fort Worth-Arlington, TX",19100,-24.25625
2020-07-10,"Raleigh-Cary, NC",39580,-26.23421
2020-07-10,"Boise City, ID",14260,-16.45175
2020-07-10,"Orlando-Kissimmee-Sanford, FL",36740,-31.55037
2020-07-10,"Charlotte-Concord-Gastonia, NC-SC",16740,-26.21108
2020-07-10,"Albuquerque, NM",10740,-19.20806
2020-07-10,"Spokane-Spokane Valley, WA",44060,-18.39043
2020-07-10,"Ogden-Clearfield, UT",36260,-6.355469
2020-07-10,"Lexington-Fayette, KY",30460,-16.49396
2020-07-10,"Los Angeles-Long Beach-Anaheim, CA",31080,-33.59789
2020-07-10,"Indianapolis-Carmel-Anderson, IN",26900,-19.84553
2020-07-10,"Scranton--Wilkes-Barre, PA",42540,-8.605955
2020-07-10,"Urban Honolulu, HI",46520,-38.39302
2020-07-10,"Baltimore-Columbia-Towson, MD",12580,-20.97328
2020-07-10,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-25.9523
2020-07-10,"Providence-Warwick, RI-MA",39300,-16.8096
2020-07-10,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-30.02821
2020-07-10,"Poughkeepsie-Newburgh-Middletown, NY",39100,-17.01521
2020-07-10,"Lancaster, PA",29540,-14.45396
2020-07-10,"Syracuse, NY",45060,-23.56756
2020-07-10,"Greensboro-High Point, NC",24660,-17.58214
2020-07-10,"Lansing-East Lansing, MI",29620,-20.27383
2020-07-10,"McAllen-Edinburg-Mission, TX",32580,-3.984597
2020-07-10,"San Francisco-Oakland-Berkeley, CA",41860,-39.49838
2020-07-10,"Bakersfield, CA",12540,-10.16762
2020-07-10,"Worcester, MA-CT",49340,-12.76208
2020-07-10,"Cleveland-Elyria, OH",17460,-24.25336
2020-07-10,"Seattle-Tacoma-Bellevue, WA",42660,-40.00294
2020-07-10,"Boston-Cambridge-Newton, MA-NH",14460,-33.78196
2020-07-10,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-27.77542
2020-07-10,"Omaha-Council Bluffs, NE-IA",36540,-22.90982
2020-07-10,"Charleston-North Charleston, SC",16700,-23.45286
2020-07-10,"San Antonio-New Braunfels, TX",41700,-21.13937
2020-07-10,"Riverside-San Bernardino-Ontario, CA",40140,-8.588623
2020-07-10,"Birmingham-Hoover, AL",13820,-21.22889
2020-07-10,"Las Vegas-Henderson-Paradise, NV",29820,-25.53224
2020-07-10,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-16.17326
2020-07-10,"Kansas City, MO-KS",28140,-23.88163
2020-07-10,"Portland-South Portland, ME",38860,-23.90379
2020-07-10,"Des Moines-West Des Moines, IA",19780,-23.35611
2020-07-10,"New Haven-Milford, CT",35300,-11.70285
2020-07-10,"Palm Bay-Melbourne-Titusville, FL",37340,-15.15973
2020-07-10,"Hartford-East Hartford-Middletown, CT",25540,-28.70522
2020-07-10,"Madison, WI",31540,-30.47628
2020-07-10,"Columbus, OH",18140,-24.27697
2020-07-10,"Phoenix-Mesa-Chandler, AZ",38060,-21.71274
2020-07-10,"Fayetteville-Springdale-Rogers, AR",22220,-28.68271
2020-07-10,"Buffalo-Cheektowaga, NY",15380,-26.27509
2020-07-10,"Tampa-St. Petersburg-Clearwater, FL",45300,-20.06106
2020-07-10,"Wichita, KS",48620,-16.57418
2020-07-10,"Pensacola-Ferry Pass-Brent, FL",37860,-16.41604
2020-07-10,"Columbia, SC",17900,-18.63969
