date,state,pct_chng_feb_1
2020-04-13,nm,-35.56
2020-04-14,nm,-36.05
2020-04-15,nm,-36.72
2020-04-16,nm,-37.4
2020-04-17,nm,-37.99
2020-04-18,nm,-38.28
2020-04-19,nm,-38.22
2020-04-20,nm,-38.46
2020-04-21,nm,-38.66
2020-04-22,nm,-38.75
2020-04-23,nm,-38.81
2020-04-24,nm,-39.27
2020-04-25,nm,-39.98
2020-04-26,nm,-40.63
2020-04-27,nm,-41.38
2020-04-28,nm,-41.84
2020-04-29,nm,-42.27
2020-04-30,nm,-42.72
2020-05-01,nm,-42.61
2020-05-02,nm,-42.3
2020-05-03,nm,-42.07
2020-05-04,nm,-41.83
2020-05-05,nm,-41.8
2020-05-06,nm,-41.63
2020-05-07,nm,-41.4
2020-05-08,nm,-41.26
2020-05-09,nm,-41.1
2020-05-10,nm,-40.85
2020-05-11,nm,-40.7
2020-05-12,nm,-40.54
2020-05-13,nm,-40.74
2020-05-14,nm,-40.58
2020-05-15,nm,-40.37
2020-05-16,nm,-40.15
2020-05-17,nm,-39.87
2020-05-18,nm,-39.49
2020-05-19,nm,-39.15
2020-05-20,nm,-38.59
2020-05-21,nm,-38.22
2020-05-22,nm,-38.03
2020-05-23,nm,-38
2020-05-24,nm,-38.04
2020-05-25,nm,-38
2020-05-26,nm,-37.97
2020-05-27,nm,-37.97
2020-05-28,nm,-38.13
2020-05-29,nm,-38.09
2020-05-30,nm,-37.78
2020-05-31,nm,-37.41
2020-06-01,nm,-37.18
2020-06-02,nm,-36.89
2020-06-03,nm,-36.52
2020-06-04,nm,-35.96
2020-06-05,nm,-35.33
2020-06-06,nm,-34.71
2020-06-07,nm,-34.28
2020-06-08,nm,-33.77
2020-06-09,nm,-33.21
2020-06-10,nm,-32.66
2020-06-11,nm,-32.24
2020-06-12,nm,-31.89
2020-06-13,nm,-31.54
2020-06-14,nm,-30.97
2020-06-15,nm,-30.52
2020-06-16,nm,-30.08
2020-06-17,nm,-29.79
2020-06-18,nm,-29.5
2020-06-19,nm,-29.07
2020-06-20,nm,-28.52
2020-06-21,nm,-27.89
2020-06-22,nm,-27.15
2020-06-23,nm,-27.08
2020-06-24,nm,-26.95
2020-06-25,nm,-26.84
2020-06-26,nm,-26.81
2020-06-27,nm,-27
2020-06-28,nm,-27.23
2020-06-29,nm,-27.52
2020-06-30,nm,-27.05
2020-07-01,nm,-26.6
2020-07-02,nm,-26.16
2020-07-03,nm,-25.81
2020-07-04,nm,-25.44
2020-07-05,nm,-25.22
2020-07-06,nm,-24.99
2020-07-07,nm,-24.88
2020-07-08,nm,-24.66
2020-07-09,nm,-24.38
2020-07-10,nm,-24.08
2020-07-11,nm,-23.91
2020-07-12,nm,-23.65
2020-07-13,nm,-23.48
2020-07-14,nm,-23.29
2020-07-15,nm,-23.14
2020-07-16,nm,-23.13
2020-07-17,nm,-23.1
2020-07-18,nm,-23.01
2020-07-19,nm,-23.09
2020-07-20,nm,-22.91
2020-07-21,nm,-22.68
2020-07-22,nm,-22.48
2020-07-23,nm,-22.12
2020-07-24,nm,-21.66
2020-07-25,nm,-21.16
2020-07-26,nm,-20.54
2020-07-27,nm,-20.15
2020-07-28,nm,-19.72
2020-07-29,nm,-19.27
2020-07-30,nm,-18.97
2020-07-31,nm,-18.92
2020-08-01,nm,-18.9
2020-08-02,nm,-19.09
2020-08-03,nm,-19.06
2020-08-04,nm,-19.17
2020-08-05,nm,-19.18
2020-08-06,nm,-19.14
2020-08-07,nm,-19.03
2020-08-08,nm,-18.92
2020-08-09,nm,-18.62
2020-08-10,nm,-18.53
2020-08-11,nm,-18.38
2020-08-12,nm,-18.5
2020-08-13,nm,-18.72
2020-08-14,nm,-18.87
2020-08-15,nm,-19.21
2020-08-16,nm,-19.59
2020-08-17,nm,-19.79
2020-08-18,nm,-20.1
2020-08-19,nm,-20.16
2020-08-20,nm,-20.11
2020-08-21,nm,-20.1
2020-08-22,nm,-19.86
2020-08-23,nm,-19.54
2020-08-24,nm,-19.46
2020-08-25,nm,-19.25
2020-08-26,nm,-19.1
2020-08-27,nm,-19.01
2020-08-28,nm,-18.99
2020-08-29,nm,-18.94
2020-08-30,nm,-19.05
2020-08-31,nm,-18.99
2020-09-01,nm,-18.94
2020-09-02,nm,-19.05
2020-09-03,nm,-19.07
2020-09-04,nm,-18.86
2020-09-05,nm,-18.63
2020-09-06,nm,-18.14
2020-09-07,nm,-17.92
2020-09-08,nm,-17.88
2020-09-09,nm,-17.56
2020-09-10,nm,-17.21
2020-09-11,nm,-16.96
2020-09-12,nm,-16.83
2020-09-13,nm,-16.81
2020-09-14,nm,-16.64
2020-09-15,nm,-16.24
2020-09-16,nm,-15.99
2020-09-17,nm,-15.75
2020-09-18,nm,-15.51
2020-09-19,nm,-15.31
2020-09-20,nm,-15.04
2020-09-21,nm,-14.9
2020-09-22,nm,-14.79
2020-09-23,nm,-14.65
2020-09-24,nm,-14.63
2020-09-25,nm,-14.61
2020-09-26,nm,-14.58
2020-09-27,nm,-14.57
2020-09-28,nm,-14.44
2020-09-29,nm,-14.26
2020-09-30,nm,-14.12
2020-10-01,nm,-13.99
2020-10-02,nm,-13.88
2020-10-03,nm,-13.7
2020-10-04,nm,-13.53
2020-10-05,nm,-13.46
2020-10-06,nm,-13.46
2020-10-07,nm,-13.41
2020-10-08,nm,-13.24
2020-10-09,nm,-13.03
2020-10-10,nm,-12.88
2020-10-11,nm,-12.69
2020-10-12,nm,-12.45
2020-10-13,nm,-12.18
2020-10-14,nm,-12
2020-10-15,nm,-11.88
2020-10-16,nm,-11.9
2020-10-17,nm,-12.01
2020-10-18,nm,-12.04
2020-10-19,nm,-12.16
2020-10-20,nm,-12.17
2020-10-21,nm,-12.14
2020-10-22,nm,-12.04
2020-10-23,nm,-11.88
2020-10-24,nm,-11.53
2020-10-25,nm,-11.29
2020-10-26,nm,-10.97
2020-10-27,nm,-10.72
2020-10-28,nm,-10.53
2020-10-29,nm,-10.37
2020-10-30,nm,-10.22
2020-10-31,nm,-10.16
2020-11-01,nm,-10.21
2020-11-02,nm,-10.18
2020-11-03,nm,-10.22
2020-11-04,nm,-10.12
2020-11-05,nm,-10.04
2020-11-06,nm,-9.92
2020-11-07,nm,-9.86
2020-11-08,nm,-9.72
2020-11-09,nm,-9.54
2020-11-10,nm,-9.38
2020-11-11,nm,-9.15
2020-11-12,nm,-8.71
2020-11-13,nm,-8.35
2020-11-14,nm,-8.2
2020-11-15,nm,-7.86
2020-11-16,nm,-7.67
2020-11-17,nm,-7.43
2020-11-18,nm,-7.33
2020-11-19,nm,-7.51
2020-11-20,nm,-7.59
2020-11-21,nm,-7.41
2020-11-22,nm,-7.36
2020-11-23,nm,-7.27
2020-11-24,nm,-7.12
2020-11-25,nm,-6.97
2020-11-26,nm,-6.6
2020-11-27,nm,-6.33
2020-11-28,nm,-6.14
2020-11-29,nm,-5.97
2020-11-30,nm,-5.76
2020-12-01,nm,-5.67
2020-12-02,nm,-5.52
2020-12-03,nm,-5.53
2020-12-04,nm,-5.43
2020-12-05,nm,-5.31
2020-12-06,nm,-5.24
2020-12-07,nm,-5.1
2020-12-08,nm,-4.92
2020-12-09,nm,-4.82
2020-12-10,nm,-4.64
2020-12-11,nm,-4.52
2020-12-12,nm,-4.4
2020-12-13,nm,-4.08
2020-12-14,nm,-3.88
2020-12-15,nm,-3.71
2020-12-16,nm,-3.52
2020-12-17,nm,-3.7
2020-12-18,nm,-3.92
2020-12-19,nm,-4.02
2020-12-20,nm,-4.23
2020-12-21,nm,-4.47
2020-12-22,nm,-4.7
2020-12-23,nm,-4.94
2020-12-24,nm,-4.88
2020-12-25,nm,-4.83
2020-12-26,nm,-4.8
2020-12-27,nm,-4.75
2020-12-28,nm,-4.64
2020-12-29,nm,-4.45
2020-12-30,nm,-4.23
2020-12-31,nm,-4.11
2021-01-01,nm,-4.24
2021-01-02,nm,-4.37
2021-01-03,nm,-4.52
2021-01-04,nm,-4.65
2021-01-05,nm,-4.97
2021-01-06,nm,-4.85
2021-01-07,nm,-4.74
2021-01-08,nm,-3.88
2021-01-09,nm,-3.19
2021-01-10,nm,-2.41
2021-01-11,nm,-1.77
2021-01-12,nm,-1.36
2021-01-13,nm,-1.53
2021-01-14,nm,-1.52
2021-01-15,nm,-1.93
2021-01-16,nm,-2.21
2021-01-17,nm,-2.65
2021-01-18,nm,-2.99
2021-01-19,nm,-2.99
2021-01-20,nm,-2.83
2021-01-21,nm,-2.83
2021-01-22,nm,-2.86
2021-01-23,nm,-2.97
2021-01-24,nm,-2.85
2021-01-25,nm,-2.71
2021-01-26,nm,-2.75
2021-01-27,nm,-2.81
2021-01-28,nm,-2.69
2021-01-29,nm,-2.62
2021-01-30,nm,-2.4
2021-01-31,nm,-2.36
2021-02-01,nm,-2.36
2021-02-02,nm,-2.27
2021-02-03,nm,-2.2
2021-02-04,nm,-2.24
2021-02-05,nm,-2.01
2021-02-06,nm,-2.15
2021-02-07,nm,-2.08
2021-02-08,nm,-2.01
2021-02-09,nm,-1.93
2021-02-10,nm,-1.87
2021-02-11,nm,-1.78
2021-02-12,nm,-1.85
2021-02-13,nm,-1.46
2021-02-14,nm,-1.27
2021-02-15,nm,-1.08
2021-02-16,nm,-0.82
2021-02-17,nm,-0.53
2021-02-18,nm,-0.21
2021-02-19,nm,-0.06
2021-02-20,nm,-0.18
2021-02-21,nm,-0.19
2021-02-22,nm,-0.15
2021-02-23,nm,-0.07
2021-02-24,nm,-0.04
2021-02-25,nm,-0.06
2021-02-26,nm,0.03
2021-02-27,nm,0.11
2021-02-28,nm,0.22
2021-03-01,nm,0.1
2021-03-02,nm,-0.13
2021-03-03,nm,-0.24
2021-03-04,nm,-0.2
2021-03-05,nm,-0.14
2021-03-06,nm,-0.11
2021-03-07,nm,-0.24
2021-03-08,nm,-0.18
2021-03-09,nm,-0.02
2021-03-10,nm,0.09
2021-03-11,nm,-0.02
2021-03-12,nm,-0.06
2021-03-13,nm,0.09
2021-03-14,nm,0.25
2021-03-15,nm,0.44
2021-03-16,nm,0.62
2021-03-17,nm,0.78
2021-03-18,nm,1.1
2021-03-19,nm,1.35
2021-03-20,nm,1.66
2021-03-21,nm,1.97
2021-03-22,nm,2.22
2021-03-23,nm,2.63
2021-03-24,nm,3.02
2021-03-25,nm,3.22
2021-03-26,nm,3.44
2021-03-27,nm,3.72
2021-03-28,nm,3.85
2021-03-29,nm,4.05
2021-03-30,nm,4.21
2021-03-31,nm,4.47
2021-04-01,nm,4.82
2021-04-02,nm,5.13
2021-04-03,nm,5.43
2021-04-04,nm,5.86
2021-04-05,nm,6.28
2021-04-06,nm,6.62
2021-04-07,nm,6.86
2021-04-08,nm,7.12
2021-04-09,nm,7.54
2021-04-10,nm,7.95
2021-04-11,nm,8.26
2021-04-12,nm,8.62
2021-04-13,nm,8.87
2021-04-14,nm,9.24
2021-04-15,nm,9.68
2021-04-16,nm,10.19
2021-04-17,nm,10.61
2021-04-18,nm,11.21
2021-04-19,nm,11.78
2021-04-20,nm,12.42
2021-04-21,nm,13.07
2021-04-22,nm,13.7
2021-04-23,nm,14.16
2021-04-24,nm,14.14
2021-04-25,nm,14.4
2021-04-26,nm,14.64
2021-04-27,nm,14.82
2021-04-28,nm,14.93
2021-04-29,nm,15.2
2021-04-30,nm,15.29
2021-05-01,nm,15.75
2021-05-02,nm,15.66
2021-05-03,nm,15.58
2021-05-04,nm,15.52
2021-05-05,nm,15.49
2021-05-06,nm,15.28
2021-05-07,nm,14.79
2021-05-08,nm,14.86
2021-05-09,nm,15.07
2021-05-10,nm,15.2
2021-05-11,nm,15.36
2021-05-12,nm,15.38
2021-05-13,nm,15.33
2021-05-14,nm,15.62
2021-05-15,nm,15.53
2021-05-16,nm,15.3
2021-05-17,nm,15.14
2021-05-18,nm,14.99
2021-05-19,nm,14.96
2021-05-20,nm,15.21
2021-05-21,nm,15.53
2021-05-22,nm,15.69
2021-05-23,nm,16.08
2021-05-24,nm,15.95
2021-05-25,nm,16.03
2021-05-26,nm,16.23
2021-05-27,nm,16.24
2021-05-28,nm,16.26
2021-05-29,nm,16.46
2021-05-30,nm,16.6
2021-05-31,nm,17.28
2021-06-01,nm,17.55
2021-06-02,nm,17.64
2021-06-03,nm,17.72
2021-06-04,nm,17.86
2021-06-05,nm,18.07
2021-06-06,nm,18.19
2021-06-07,nm,18.19
2021-06-08,nm,18.53
2021-06-09,nm,19.01
2021-06-10,nm,19.37
2021-06-11,nm,19.72
2021-06-12,nm,20.02
2021-06-13,nm,20.25
2021-06-14,nm,20.58
2021-06-15,nm,20.75
2021-06-16,nm,20.73
2021-06-17,nm,20.7
2021-06-18,nm,20.58
2021-06-19,nm,20.54
2021-06-20,nm,20.46
2021-06-21,nm,20.42
2021-06-22,nm,20.46
2021-06-23,nm,20.72
2021-06-24,nm,21.17
2021-06-25,nm,21.66
2021-06-26,nm,22.2
2021-06-27,nm,22.95
2021-06-28,nm,23.84
2021-06-29,nm,24.75
2021-06-30,nm,25.51
2021-07-01,nm,26.28
2021-07-02,nm,27.08
2021-07-03,nm,27.89
2021-07-04,nm,28.55
2021-07-05,nm,28.99
2021-07-06,nm,29.38
2021-07-07,nm,29.76
2021-07-08,nm,30.21
2021-07-09,nm,30.66
2021-07-10,nm,30.86
2021-07-11,nm,30.99
2021-07-12,nm,31.06
2021-07-13,nm,31.16
2021-07-14,nm,31.34
2021-07-15,nm,31.31
2021-07-16,nm,31.26
2021-07-17,nm,31.32
2021-07-18,nm,31.47
2021-07-19,nm,31.9
2021-07-20,nm,32.27
2021-07-21,nm,31.96
2021-07-22,nm,32.11
2021-07-23,nm,32.24
2021-07-24,nm,32.32
2021-07-25,nm,32.29
2021-07-26,nm,32.01
2021-07-27,nm,31.85
2021-07-28,nm,32.21
2021-07-29,nm,32.1
2021-07-30,nm,31.91
2021-07-31,nm,31.9
2021-08-01,nm,31.91
2021-08-02,nm,31.78
2021-08-03,nm,31.61
2021-08-04,nm,31.61
2021-08-05,nm,31.83
2021-08-06,nm,32.13
2021-08-07,nm,32.11
2021-08-08,nm,32.23
2021-08-09,nm,32.54
2021-08-10,nm,32.82
2021-08-11,nm,32.91
2021-08-12,nm,33.02
2021-08-13,nm,33.06
2021-08-14,nm,33.11
2021-08-15,nm,33.12
2021-08-16,nm,33.1
2021-08-17,nm,33.15
2021-08-18,nm,33.21
2021-08-19,nm,33.17
2021-08-20,nm,33.19
2021-08-21,nm,33.34
2021-08-22,nm,33.59
2021-08-23,nm,33.86
2021-08-24,nm,34.08
2021-08-25,nm,34.35
2021-08-26,nm,34.51
2021-08-27,nm,34.68
2021-08-28,nm,34.85
2021-08-29,nm,35.11
2021-08-30,nm,35.35
2021-08-31,nm,35.5
2021-09-01,nm,35.69
2021-09-02,nm,35.93
2021-09-03,nm,36.14
2021-09-04,nm,36.4
2021-09-05,nm,36.61
2021-09-06,nm,36.88
2021-09-07,nm,36.86
2021-09-08,nm,37.08
2021-09-09,nm,37.31
2021-09-10,nm,37.32
2021-09-11,nm,37.49
2021-09-12,nm,37.45
2021-09-13,nm,37.39
2021-09-14,nm,37.78
2021-09-15,nm,37.93
2021-09-16,nm,37.96
2021-09-17,nm,38.21
2021-09-18,nm,38.28
2021-09-19,nm,38.49
2021-09-20,nm,38.56
2021-09-21,nm,38.61
2021-09-22,nm,38.61
2021-09-23,nm,38.79
2021-09-24,nm,39.05
2021-09-25,nm,39.21
2021-09-26,nm,39.36
2021-09-27,nm,39.61
2021-09-28,nm,39.86
2021-09-29,nm,40.07
2021-09-30,nm,40.4
2021-10-01,nm,40.68
2021-10-02,nm,41.05
2021-10-03,nm,40.96
2021-10-04,nm,41.32
2021-10-05,nm,41.42
2021-10-06,nm,41.5
2021-10-07,nm,41.36
2021-10-08,nm,41.24
2021-10-09,nm,41.38
2021-10-10,nm,41.78
2021-10-11,nm,41.81
2021-10-12,nm,41.87
2021-10-13,nm,41.91
2021-10-14,nm,42.15
2021-10-15,nm,42.34
2021-10-16,nm,42.21
2021-10-17,nm,42.32
2021-10-18,nm,42.31
2021-10-19,nm,42.48
2021-10-20,nm,42.44
2021-10-21,nm,42.46
2021-10-22,nm,42.53
2021-10-23,nm,42.63
2021-10-24,nm,42.7
2021-10-25,nm,42.86
2021-10-26,nm,42.98
2021-10-27,nm,43.41
2021-10-28,nm,43.61
2021-10-29,nm,43.89
2021-10-30,nm,44.38
2021-10-31,nm,44.74
2021-11-01,nm,45.2
2021-11-02,nm,45.65
2021-11-03,nm,45.92
2021-11-04,nm,46.37
2021-11-05,nm,46.66
2021-11-06,nm,46.72
2021-11-07,nm,46.97
2021-11-08,nm,47.13
2021-11-09,nm,47.27
2021-11-10,nm,47.54
2021-11-11,nm,47.68
2021-11-12,nm,47.74
2021-11-13,nm,47.68
2021-11-14,nm,47.52
2021-11-15,nm,47.42
2021-11-16,nm,47.29
2021-11-17,nm,47.14
2021-11-18,nm,46.96
2021-11-19,nm,47.06
2021-11-20,nm,47.17
2021-11-21,nm,47.45
2021-11-22,nm,47.83
2021-11-23,nm,48.17
2021-11-24,nm,48.53
2021-11-25,nm,48.95
2021-11-26,nm,49.1
2021-11-27,nm,49.42
2021-11-28,nm,49.56
2021-11-29,nm,49.56
2021-11-30,nm,49.52
2021-12-01,nm,49.52
2021-12-02,nm,49.55
2021-12-03,nm,49.58
2021-12-04,nm,49.9
2021-12-05,nm,50.29
2021-12-06,nm,50.66
2021-12-07,nm,51.07
2021-12-08,nm,51.56
2021-12-09,nm,51.77
2021-12-10,nm,52.2
2021-12-11,nm,52.17
2021-12-12,nm,51.73
2021-12-13,nm,51.72
2021-12-14,nm,51.84
2021-12-15,nm,51.67
2021-12-16,nm,51.62
2021-12-17,nm,51.66
2021-12-18,nm,51.77
2021-12-19,nm,52.18
2021-12-20,nm,52.18
2021-12-21,nm,52.14
2021-12-22,nm,52.16
2021-12-23,nm,52.3
2021-12-24,nm,52.21
2021-12-25,nm,52.21
2021-12-26,nm,52.27
2021-12-27,nm,52.53
2021-12-28,nm,52.74
2021-12-29,nm,53.05
2021-12-30,nm,53.3
2021-12-31,nm,53.37
2022-01-01,nm,53.31
2022-01-02,nm,53.03
2022-01-03,nm,52.44
2022-01-04,nm,52.06
2022-01-05,nm,51.78
2022-01-06,nm,51.7
2022-01-07,nm,51.94
2022-01-08,nm,52.18
2022-01-09,nm,52.64
2022-01-10,nm,53.15
2022-01-11,nm,53.41
2022-01-12,nm,53.54
2022-01-13,nm,53.54
2022-01-14,nm,52.94
2022-01-15,nm,52.94
2022-01-16,nm,52.93
2022-01-17,nm,52.83
2022-01-18,nm,52.72
2022-01-19,nm,52.85
2022-01-20,nm,52.8
2022-01-21,nm,53.49
2022-01-22,nm,53.53
2022-01-23,nm,53.61
2022-01-24,nm,53.75
2022-01-25,nm,53.97
2022-01-26,nm,54.19
2022-01-27,nm,54.4
2022-01-28,nm,54.21
2022-01-29,nm,54.19
2022-01-30,nm,54.22
2022-01-31,nm,54.21
2022-02-01,nm,54.13
2022-02-02,nm,53.85
2022-02-03,nm,53.46
2022-02-04,nm,53.27
2022-02-05,nm,53.15
2022-02-06,nm,52.92
2022-02-07,nm,52.72
2022-02-08,nm,52.42
2022-02-09,nm,52.32
2022-02-10,nm,52.43
2022-02-11,nm,52.31
2022-02-12,nm,52.06
2022-02-13,nm,51.81
2022-02-14,nm,51.57
2022-02-15,nm,51.39
2022-02-16,nm,51.16
2022-02-17,nm,50.81
2022-02-18,nm,50.72
2022-02-19,nm,50.64
2022-02-20,nm,50.58
2022-02-21,nm,50.6
2022-02-22,nm,50.46
2022-02-23,nm,50.42
2022-02-24,nm,50.52
2022-02-25,nm,50.45
2022-02-26,nm,50.41
2022-02-27,nm,50.18
2022-02-28,nm,50.03
2022-03-01,nm,50.08
2022-03-02,nm,49.8
2022-03-03,nm,49.57
2022-03-04,nm,49.04
2022-03-05,nm,48.87
2022-03-06,nm,48.85
2022-03-07,nm,48.65
2022-03-08,nm,48.35
2022-03-09,nm,48.32
2022-03-10,nm,48.26
2022-03-11,nm,48.47
2022-03-12,nm,48.4
2022-03-13,nm,48.26
2022-03-14,nm,48.24
2022-03-15,nm,48.15
2022-03-16,nm,48.09
2022-03-17,nm,48.16
2022-03-18,nm,47.98
2022-03-19,nm,47.69
2022-03-20,nm,47.49
2022-03-21,nm,47.12
2022-03-22,nm,46.98
2022-03-23,nm,46.44
2022-03-24,nm,45.89
2022-03-25,nm,45.71
2022-03-26,nm,45.59
2022-03-27,nm,45.33
2022-03-28,nm,45.12
2022-03-29,nm,44.97
2022-03-30,nm,45.13
2022-03-31,nm,45.1
2022-04-01,nm,44.91
2022-04-02,nm,44.7
2022-04-03,nm,44.76
2022-04-04,nm,44.83
2022-04-05,nm,44.78
2022-04-06,nm,44.72
2022-04-07,nm,44.52
2022-04-08,nm,44.54
2022-04-09,nm,44.52
2022-04-10,nm,44.28
2022-04-11,nm,44.09
2022-04-12,nm,43.97
2022-04-13,nm,43.83
2022-04-14,nm,43.93
2022-04-15,nm,43.94
2022-04-16,nm,44.15
2022-04-17,nm,44.38
2022-04-18,nm,44.56
2022-04-19,nm,44.71
2022-04-20,nm,44.92
2022-04-21,nm,45.34
2022-04-22,nm,46.02
2022-04-23,nm,46.61
2022-04-24,nm,46.67
2022-04-25,nm,46.77
2022-04-26,nm,47.02
2022-04-27,nm,47
2022-04-28,nm,46.81
2022-04-29,nm,46.36
2022-04-30,nm,45.74
2022-05-01,nm,46.05
2022-05-02,nm,45.87
2022-05-03,nm,45.49
2022-05-04,nm,45.29
2022-05-05,nm,44.98
2022-05-06,nm,44.64
2022-05-07,nm,44.39
2022-05-08,nm,43.74
2022-05-09,nm,43.62
2022-05-10,nm,43.51
2022-05-11,nm,43.43
2022-05-12,nm,43.44
2022-05-13,nm,43.48
2022-05-14,nm,43.67
2022-05-15,nm,43.85
2022-05-16,nm,44.06
2022-05-17,nm,44.29
2022-05-18,nm,44.56
2022-05-19,nm,44.73
2022-05-20,nm,44.81
2022-05-21,nm,44.88
2022-05-22,nm,45.14
2022-05-23,nm,45.26
2022-05-24,nm,45.43
2022-05-25,nm,45.7
2022-05-26,nm,45.97
2022-05-27,nm,46.4
2022-05-28,nm,46.75
2022-05-29,nm,47.01
2022-05-30,nm,47.43
2022-05-31,nm,47.66
2022-06-01,nm,47.71
2022-06-02,nm,47.92
2022-06-03,nm,47.97
2022-06-04,nm,47.92
2022-06-05,nm,47.19
2022-06-06,nm,47.02
2022-06-07,nm,47.07
2022-06-08,nm,47.1
2022-06-09,nm,47.01
2022-06-10,nm,46.68
2022-06-11,nm,46.47
2022-06-12,nm,46.82
2022-06-13,nm,46.58
2022-06-14,nm,46.37
2022-06-15,nm,46.1
2022-06-16,nm,45.81
2022-06-17,nm,45.81
2022-06-18,nm,45.91
2022-06-19,nm,46.04
2022-06-20,nm,46.11
2022-06-21,nm,46.08
2022-06-22,nm,46.14
2022-06-23,nm,46.43
2022-06-24,nm,46.67
2022-06-25,nm,46.73
2022-06-26,nm,47.01
2022-06-27,nm,47.38
2022-06-28,nm,47.91
2022-06-29,nm,48.52
2022-06-30,nm,49.01
2022-07-01,nm,49.58
2022-07-02,nm,50.22
2022-07-03,nm,50.66
2022-07-04,nm,50.9
2022-07-05,nm,50.88
2022-07-06,nm,50.84
2022-07-07,nm,50.69
2022-07-08,nm,50.57
2022-07-09,nm,50.39
2022-07-10,nm,50.25
2022-07-11,nm,50.21
2022-07-12,nm,50.15
2022-07-13,nm,50.06
2022-07-14,nm,49.96
2022-07-15,nm,49.87
2022-07-16,nm,49.8
2022-07-17,nm,49.65
2022-07-18,nm,49.54
2022-07-19,nm,49.6
2022-07-20,nm,49.52
2022-07-21,nm,49.33
2022-07-22,nm,49.08
2022-07-23,nm,48.81
2022-07-24,nm,48.73
2022-07-25,nm,48.6
2022-07-26,nm,48.47
2022-07-27,nm,48.62
2022-07-28,nm,48.97
2022-07-29,nm,49.22
2022-07-30,nm,49.62
2022-07-31,nm,49.88
2022-08-01,nm,50.12
2022-08-02,nm,50.15
2022-08-03,nm,50.06
2022-08-04,nm,49.74
2022-08-05,nm,49.67
2022-08-06,nm,49.52
2022-08-07,nm,49.3
2022-08-08,nm,49.02
2022-08-09,nm,48.9
2022-08-10,nm,48.79
2022-08-11,nm,48.76
2022-08-12,nm,48.49
2022-08-13,nm,48.03
2022-08-14,nm,47.79
2022-08-15,nm,47.59
2022-08-16,nm,47.29
2022-08-17,nm,46.9
2022-08-18,nm,46.62
2022-08-19,nm,46.66
2022-08-20,nm,46.89
2022-08-21,nm,47.07
2022-08-22,nm,47.34
2022-08-23,nm,47.68
2022-08-24,nm,48
2022-08-25,nm,48.21
2022-08-26,nm,48.3
2022-08-27,nm,48.36
2022-08-28,nm,48.28
2022-08-29,nm,48.07
2022-08-30,nm,47.82
2022-08-31,nm,47.68
2022-09-01,nm,47.52
2022-09-02,nm,47.36
2022-09-03,nm,47.35
2022-09-04,nm,47.55
2022-09-05,nm,47.85
2022-09-06,nm,48.28
2022-09-07,nm,48.65
2022-09-08,nm,49.14
2022-09-09,nm,49.6
2022-09-10,nm,49.97
2022-09-11,nm,50.16
2022-09-12,nm,50.3
2022-09-13,nm,50.48
2022-09-14,nm,50.62
2022-09-15,nm,50.86
2022-09-16,nm,51.12
2022-09-17,nm,51.19
2022-09-18,nm,51.26
2022-09-19,nm,51.27
2022-09-20,nm,51.14
2022-09-21,nm,51.02
2022-09-22,nm,50.38
2022-09-23,nm,50.09
2022-09-24,nm,49.98
2022-09-25,nm,49.94
2022-09-26,nm,49.99
2022-09-27,nm,50
2022-09-28,nm,50.19
2022-09-29,nm,50.67
2022-09-30,nm,50.73
2022-10-01,nm,50.52
2022-10-02,nm,50.34
2022-10-03,nm,50.23
2022-10-04,nm,50.17
2022-10-05,nm,50.01
2022-10-06,nm,49.9
2022-10-07,nm,49.81
2022-10-08,nm,49.38
2022-10-09,nm,49.14
2022-10-10,nm,48.83
2022-10-11,nm,48.64
2022-10-12,nm,48.35
2022-10-13,nm,48.18
2022-10-14,nm,47.97
2022-10-15,nm,48.17
2022-10-16,nm,48.25
2022-10-17,nm,48.38
2022-10-18,nm,48.34
2022-10-19,nm,48.09
2022-10-20,nm,47.83
2022-10-21,nm,47.6
2022-10-22,nm,47.35
2022-10-23,nm,47.14
2022-10-24,nm,46.91
2022-10-25,nm,46.59
2022-10-26,nm,46.57
2022-10-27,nm,46.72
2022-10-28,nm,46.87
2022-10-29,nm,47.26
2022-10-30,nm,47.55
2022-10-31,nm,47.8
2022-11-01,nm,48.21
2022-11-02,nm,48.51
2022-11-03,nm,48.68
2022-11-04,nm,49.03
2022-11-05,nm,48.99
2022-11-06,nm,49.19
2022-11-07,nm,49.47
2022-11-08,nm,49.84
2022-11-09,nm,50.29
2022-11-10,nm,50.45
2022-11-11,nm,50.58
2022-11-12,nm,50.99
2022-11-13,nm,51.14
2022-11-14,nm,51.19
2022-11-15,nm,51.23
2022-11-16,nm,51.26
2022-11-17,nm,51.49
2022-11-18,nm,51.46
2022-11-19,nm,51.47
2022-11-20,nm,51.57
2022-11-21,nm,51.75
2022-11-22,nm,51.89
2022-11-23,nm,52.08
2022-11-24,nm,52.33
2022-11-25,nm,52.67
2020-02-01,nv,0
2020-02-02,nv,-0.2
2020-02-03,nv,-0.49
2020-02-04,nv,-0.67
2020-02-05,nv,-0.6
2020-02-06,nv,-0.41
2020-02-07,nv,-0.42
2020-02-08,nv,-0.27
2020-02-09,nv,-0.12
2020-02-10,nv,0.13
2020-02-11,nv,0.21
2020-02-12,nv,0.6
2020-02-13,nv,0.87
2020-02-14,nv,1.15
2020-02-15,nv,1.17
2020-02-16,nv,1.2
2020-02-17,nv,1.21
2020-02-18,nv,1.51
2020-02-19,nv,1.47
