date,jobcountry,indeed_job_postings_index,variable,display_name
2021-01-10,US,107.06,total postings,Accounting
2021-01-11,US,111.09,total postings,Accounting
2021-01-12,US,111.32,total postings,Accounting
2021-01-13,US,111.4,total postings,Accounting
2021-01-14,US,111.59,total postings,Accounting
2021-01-15,US,108.02,total postings,Accounting
2021-01-16,US,103.83,total postings,Accounting
2021-01-17,US,99.47,total postings,Accounting
2021-01-18,US,95.11,total postings,Accounting
2021-01-19,US,94.47,total postings,Accounting
2021-01-20,US,93.79,total postings,Accounting
2021-01-21,US,92.96,total postings,Accounting
2021-01-22,US,92.08,total postings,Accounting
2021-01-23,US,91.78,total postings,Accounting
2021-01-24,US,91.94,total postings,Accounting
2021-01-25,US,92.14,total postings,Accounting
2021-01-26,US,92.58,total postings,Accounting
2021-01-27,US,93.04,total postings,Accounting
2021-01-28,US,93.54,total postings,Accounting
2021-01-29,US,94.05,total postings,Accounting
2021-01-30,US,94.8,total postings,Accounting
2021-01-31,US,95.19,total postings,Accounting
2021-02-01,US,95.49,total postings,Accounting
2021-02-02,US,94.69,total postings,Accounting
2021-02-03,US,93.89,total postings,Accounting
2021-02-04,US,94.03,total postings,Accounting
2021-02-05,US,94.3,total postings,Accounting
2021-02-06,US,94.44,total postings,Accounting
2021-02-07,US,94.69,total postings,Accounting
2021-02-08,US,94.99,total postings,Accounting
2021-02-09,US,96.22,total postings,Accounting
2021-02-10,US,97.47,total postings,Accounting
2021-02-11,US,97.76,total postings,Accounting
2021-02-12,US,97.98,total postings,Accounting
2021-02-13,US,99.57,total postings,Accounting
2021-02-14,US,101.06,total postings,Accounting
2021-02-15,US,102.51,total postings,Accounting
2021-02-16,US,103.92,total postings,Accounting
2021-02-17,US,105.24,total postings,Accounting
2021-02-18,US,106.55,total postings,Accounting
2021-02-19,US,107.84,total postings,Accounting
2021-02-20,US,107.51,total postings,Accounting
2021-02-21,US,107.43,total postings,Accounting
2021-02-22,US,107.39,total postings,Accounting
2021-02-23,US,107.38,total postings,Accounting
2021-02-24,US,107.51,total postings,Accounting
2021-02-25,US,107.66,total postings,Accounting
2021-02-26,US,106.98,total postings,Accounting
2021-02-27,US,106.44,total postings,Accounting
2021-02-28,US,105.72,total postings,Accounting
2021-03-01,US,104.92,total postings,Accounting
2021-03-02,US,104.14,total postings,Accounting
2021-03-03,US,103.5,total postings,Accounting
2021-03-04,US,102.98,total postings,Accounting
2021-03-05,US,103.32,total postings,Accounting
2021-03-06,US,103.82,total postings,Accounting
2021-03-07,US,104.33,total postings,Accounting
2021-03-08,US,104.89,total postings,Accounting
2021-03-09,US,105.48,total postings,Accounting
2021-03-10,US,105.86,total postings,Accounting
2021-03-11,US,106.05,total postings,Accounting
2021-03-12,US,106.2,total postings,Accounting
2021-03-13,US,106.47,total postings,Accounting
2021-03-14,US,106.64,total postings,Accounting
2021-03-15,US,106.84,total postings,Accounting
2021-03-16,US,106.95,total postings,Accounting
2021-03-17,US,107.14,total postings,Accounting
2021-03-18,US,107.42,total postings,Accounting
2021-03-19,US,107.77,total postings,Accounting
2021-03-20,US,108.02,total postings,Accounting
2021-03-21,US,108.19,total postings,Accounting
2021-03-22,US,108.34,total postings,Accounting
2021-03-23,US,108.51,total postings,Accounting
2021-03-24,US,108.53,total postings,Accounting
2021-03-25,US,108.66,total postings,Accounting
2021-03-26,US,108.74,total postings,Accounting
2021-03-27,US,109,total postings,Accounting
2021-03-28,US,109.29,total postings,Accounting
2021-03-29,US,109.63,total postings,Accounting
2021-03-30,US,109.99,total postings,Accounting
2021-03-31,US,110.52,total postings,Accounting
2021-04-01,US,110.8,total postings,Accounting
2021-04-02,US,111.01,total postings,Accounting
2021-04-03,US,111.14,total postings,Accounting
2021-04-04,US,111.36,total postings,Accounting
2021-04-05,US,111.53,total postings,Accounting
2021-04-06,US,111.7,total postings,Accounting
2021-04-07,US,111.8,total postings,Accounting
2021-04-08,US,112.03,total postings,Accounting
2021-04-09,US,112.45,total postings,Accounting
2021-04-10,US,112.38,total postings,Accounting
2021-04-11,US,112.29,total postings,Accounting
2021-04-12,US,112.26,total postings,Accounting
2021-04-13,US,112.17,total postings,Accounting
2021-04-14,US,112.13,total postings,Accounting
2021-04-15,US,112.08,total postings,Accounting
2021-04-16,US,111.92,total postings,Accounting
2021-04-17,US,112.25,total postings,Accounting
2021-04-18,US,112.65,total postings,Accounting
2021-04-19,US,113.04,total postings,Accounting
2021-04-20,US,113.53,total postings,Accounting
2021-04-21,US,114.1,total postings,Accounting
2021-04-22,US,114.91,total postings,Accounting
2021-04-23,US,115.91,total postings,Accounting
2021-04-24,US,117.07,total postings,Accounting
2021-04-25,US,118.26,total postings,Accounting
2021-04-26,US,119.61,total postings,Accounting
2021-04-27,US,121.06,total postings,Accounting
2021-04-28,US,122.67,total postings,Accounting
2021-04-29,US,124.12,total postings,Accounting
2021-04-30,US,125.34,total postings,Accounting
2021-05-01,US,125.28,total postings,Accounting
2021-05-02,US,125.04,total postings,Accounting
2021-05-03,US,124.63,total postings,Accounting
2021-05-04,US,124.07,total postings,Accounting
2021-05-05,US,123.37,total postings,Accounting
2021-05-06,US,122.64,total postings,Accounting
2021-05-07,US,122,total postings,Accounting
2021-05-08,US,122.51,total postings,Accounting
2021-05-09,US,123.11,total postings,Accounting
2021-05-10,US,123.71,total postings,Accounting
2021-05-11,US,124.32,total postings,Accounting
2021-05-12,US,124.81,total postings,Accounting
2021-05-13,US,125.28,total postings,Accounting
2021-05-14,US,125.69,total postings,Accounting
2021-05-15,US,125.72,total postings,Accounting
2021-05-16,US,125.87,total postings,Accounting
2021-05-17,US,125.94,total postings,Accounting
2021-05-18,US,126.02,total postings,Accounting
2021-05-19,US,126.07,total postings,Accounting
2021-05-20,US,126.28,total postings,Accounting
2021-05-21,US,126.49,total postings,Accounting
2021-05-22,US,126.6,total postings,Accounting
2021-05-23,US,126.95,total postings,Accounting
2021-05-24,US,127.29,total postings,Accounting
2021-05-25,US,127.58,total postings,Accounting
2021-05-26,US,127.96,total postings,Accounting
2021-05-27,US,128.26,total postings,Accounting
2021-05-28,US,128.59,total postings,Accounting
2021-05-29,US,129.32,total postings,Accounting
2021-05-30,US,129.68,total postings,Accounting
2021-05-31,US,130.14,total postings,Accounting
2021-06-01,US,130.36,total postings,Accounting
2021-06-02,US,130.59,total postings,Accounting
2021-06-03,US,130.78,total postings,Accounting
2021-06-04,US,131.05,total postings,Accounting
2021-06-05,US,131.26,total postings,Accounting
2021-06-06,US,131.48,total postings,Accounting
2021-06-07,US,131.59,total postings,Accounting
2021-06-08,US,131.9,total postings,Accounting
2021-06-09,US,132.23,total postings,Accounting
2021-06-10,US,132.5,total postings,Accounting
2021-06-11,US,132.69,total postings,Accounting
2021-06-12,US,132.79,total postings,Accounting
2021-06-13,US,132.97,total postings,Accounting
2021-06-14,US,133.23,total postings,Accounting
2021-06-15,US,133.52,total postings,Accounting
2021-06-16,US,133.79,total postings,Accounting
2021-06-17,US,134.11,total postings,Accounting
2021-06-18,US,134.42,total postings,Accounting
2021-06-19,US,134.82,total postings,Accounting
2021-06-20,US,135.21,total postings,Accounting
2021-06-21,US,135.6,total postings,Accounting
2021-06-22,US,135.98,total postings,Accounting
2021-06-23,US,136.38,total postings,Accounting
2021-06-24,US,136.68,total postings,Accounting
2021-06-25,US,136.92,total postings,Accounting
2021-06-26,US,137.45,total postings,Accounting
2021-06-27,US,137.71,total postings,Accounting
2021-06-28,US,138.06,total postings,Accounting
2021-06-29,US,138.44,total postings,Accounting
2021-06-30,US,138.67,total postings,Accounting
2021-07-01,US,138.9,total postings,Accounting
2021-07-02,US,139.25,total postings,Accounting
2021-07-03,US,139.42,total postings,Accounting
2021-07-04,US,139.8,total postings,Accounting
2021-07-05,US,140.09,total postings,Accounting
2021-07-06,US,140.43,total postings,Accounting
2021-07-07,US,140.78,total postings,Accounting
2021-07-08,US,141.33,total postings,Accounting
2021-07-09,US,141.89,total postings,Accounting
2021-07-10,US,142.18,total postings,Accounting
2021-07-11,US,142.59,total postings,Accounting
2021-07-12,US,142.95,total postings,Accounting
2021-07-13,US,143.25,total postings,Accounting
2021-07-14,US,143.58,total postings,Accounting
2021-07-15,US,143.71,total postings,Accounting
2021-07-16,US,143.49,total postings,Accounting
2021-07-17,US,143.09,total postings,Accounting
2021-07-18,US,142.52,total postings,Accounting
2021-07-19,US,141.76,total postings,Accounting
2021-07-20,US,140.76,total postings,Accounting
2021-07-21,US,140.29,total postings,Accounting
2021-07-22,US,139.79,total postings,Accounting
2021-07-23,US,139.46,total postings,Accounting
2021-07-24,US,139.31,total postings,Accounting
2021-07-25,US,139.18,total postings,Accounting
2021-07-26,US,139.15,total postings,Accounting
2021-07-27,US,139.41,total postings,Accounting
2021-07-28,US,138.89,total postings,Accounting
2021-07-29,US,138.67,total postings,Accounting
2021-07-30,US,138.25,total postings,Accounting
2021-07-31,US,138.25,total postings,Accounting
2021-08-01,US,138.18,total postings,Accounting
2021-08-02,US,138.21,total postings,Accounting
2021-08-03,US,138.25,total postings,Accounting
2021-08-04,US,139.98,total postings,Accounting
2021-08-05,US,141.57,total postings,Accounting
2021-08-06,US,143.47,total postings,Accounting
2021-08-07,US,144.91,total postings,Accounting
2021-08-08,US,146.65,total postings,Accounting
2021-08-09,US,148.4,total postings,Accounting
2021-08-10,US,150.07,total postings,Accounting
2021-08-11,US,148.87,total postings,Accounting
2021-08-12,US,148.74,total postings,Accounting
2021-08-13,US,148.53,total postings,Accounting
2021-08-14,US,148.55,total postings,Accounting
2021-08-15,US,148.41,total postings,Accounting
2021-08-16,US,148.13,total postings,Accounting
2021-08-17,US,147.98,total postings,Accounting
2021-08-18,US,149.21,total postings,Accounting
2021-08-19,US,149.47,total postings,Accounting
2021-08-20,US,149.79,total postings,Accounting
2021-08-21,US,150.63,total postings,Accounting
2021-08-22,US,151.57,total postings,Accounting
2021-08-23,US,152.56,total postings,Accounting
2021-08-24,US,153.31,total postings,Accounting
2021-08-25,US,154.13,total postings,Accounting
2021-08-26,US,154.72,total postings,Accounting
2021-08-27,US,155.21,total postings,Accounting
2021-08-28,US,154.96,total postings,Accounting
2021-08-29,US,154.71,total postings,Accounting
2021-08-30,US,154.45,total postings,Accounting
2021-08-31,US,154.2,total postings,Accounting
2021-09-01,US,153.86,total postings,Accounting
2021-09-02,US,153.98,total postings,Accounting
2021-09-03,US,155.27,total postings,Accounting
2021-09-04,US,156.51,total postings,Accounting
2021-09-05,US,157.95,total postings,Accounting
2021-09-06,US,159.43,total postings,Accounting
2021-09-07,US,160.89,total postings,Accounting
2021-09-08,US,162.33,total postings,Accounting
2021-09-09,US,163.3,total postings,Accounting
2021-09-10,US,163.04,total postings,Accounting
2021-09-11,US,163.07,total postings,Accounting
2021-09-12,US,162.81,total postings,Accounting
2021-09-13,US,162.52,total postings,Accounting
2021-09-14,US,162.36,total postings,Accounting
2021-09-15,US,162.32,total postings,Accounting
2021-09-16,US,162.17,total postings,Accounting
2021-09-17,US,162.13,total postings,Accounting
2021-09-18,US,161.91,total postings,Accounting
2021-09-19,US,161.67,total postings,Accounting
2021-09-20,US,161.42,total postings,Accounting
2021-09-21,US,161.17,total postings,Accounting
2021-09-22,US,161.1,total postings,Accounting
2021-09-23,US,161.64,total postings,Accounting
2021-09-24,US,162.3,total postings,Accounting
2021-09-25,US,163.11,total postings,Accounting
2021-09-26,US,164.02,total postings,Accounting
2021-09-27,US,165.12,total postings,Accounting
2021-09-28,US,166.32,total postings,Accounting
2021-09-29,US,167.47,total postings,Accounting
2021-09-30,US,168.12,total postings,Accounting
2021-10-01,US,168.95,total postings,Accounting
2021-10-02,US,169.87,total postings,Accounting
2021-10-03,US,170.62,total postings,Accounting
2021-10-04,US,171.16,total postings,Accounting
2021-10-05,US,171.48,total postings,Accounting
2021-10-06,US,171.64,total postings,Accounting
2021-10-07,US,171.94,total postings,Accounting
2021-10-08,US,172.05,total postings,Accounting
2021-10-09,US,172.1,total postings,Accounting
2021-10-10,US,172.14,total postings,Accounting
2021-10-11,US,172.26,total postings,Accounting
2021-10-12,US,172.55,total postings,Accounting
2021-10-13,US,172.78,total postings,Accounting
2021-10-14,US,173.04,total postings,Accounting
2021-10-15,US,173.12,total postings,Accounting
2021-10-16,US,173.05,total postings,Accounting
2021-10-17,US,173.37,total postings,Accounting
2021-10-18,US,173.66,total postings,Accounting
2021-10-19,US,173.82,total postings,Accounting
2021-10-20,US,174.27,total postings,Accounting
2021-10-21,US,174.56,total postings,Accounting
2021-10-22,US,174.94,total postings,Accounting
2021-10-23,US,175.52,total postings,Accounting
2021-10-24,US,175.7,total postings,Accounting
