date,jobcountry,indeed_job_postings_index_SA,indeed_job_postings_index_NSA,variable
2021-01-22,IT,81.22,75.84,total postings
2021-01-23,IT,81.45,76.37,total postings
2021-01-24,IT,81.88,77.06,total postings
2021-01-25,IT,82.28,77.74,total postings
2021-01-26,IT,82.3,78.3,total postings
2021-01-27,IT,82.17,78.81,total postings
2021-01-28,IT,81.92,79.3,total postings
2021-01-29,IT,81.75,79.82,total postings
2021-01-30,IT,81.69,80.38,total postings
2021-01-31,IT,81.56,80.77,total postings
2021-02-01,IT,81.56,81.07,total postings
2021-02-02,IT,81.57,81.36,total postings
2021-02-03,IT,81.73,81.7,total postings
2021-02-04,IT,81.94,82.02,total postings
2021-02-05,IT,82.15,82.35,total postings
2021-02-06,IT,82.25,82.63,total postings
2021-02-07,IT,82.36,82.99,total postings
2021-02-08,IT,82.36,83.38,total postings
2021-02-09,IT,82.37,83.74,total postings
2021-02-10,IT,82.57,84.18,total postings
2021-02-11,IT,82.79,84.62,total postings
2021-02-12,IT,82.92,84.98,total postings
2021-02-13,IT,83.19,85.42,total postings
2021-02-14,IT,83.73,86.11,total postings
2021-02-15,IT,84.3,86.79,total postings
2021-02-16,IT,84.54,87.12,total postings
2021-02-17,IT,84.69,87.38,total postings
2021-02-18,IT,84.82,87.64,total postings
2021-02-19,IT,84.79,87.74,total postings
2021-02-20,IT,84.81,87.95,total postings
2021-02-21,IT,84.51,87.84,total postings
2021-02-22,IT,84.21,87.76,total postings
2021-02-23,IT,84.2,87.94,total postings
2021-02-24,IT,84.17,88.16,total postings
2021-02-25,IT,84.13,88.37,total postings
2021-02-26,IT,84.22,88.69,total postings
2021-02-27,IT,84.23,88.84,total postings
2021-02-28,IT,84.16,88.94,total postings
2021-03-01,IT,84.01,88.7,total postings
2021-03-02,IT,83.91,88.61,total postings
2021-03-03,IT,83.83,88.54,total postings
2021-03-04,IT,83.87,88.53,total postings
2021-03-05,IT,84,88.6,total postings
2021-03-06,IT,84.04,88.61,total postings
2021-03-07,IT,84.15,88.77,total postings
2021-03-08,IT,84.33,89.23,total postings
2021-03-09,IT,84.56,89.61,total postings
2021-03-10,IT,84.79,89.95,total postings
2021-03-11,IT,85.06,90.24,total postings
2021-03-12,IT,85.37,90.57,total postings
2021-03-13,IT,85.83,91.02,total postings
2021-03-14,IT,86.29,91.29,total postings
2021-03-15,IT,86.64,91.51,total postings
2021-03-16,IT,86.9,91.64,total postings
2021-03-17,IT,87.16,91.78,total postings
2021-03-18,IT,87.49,91.97,total postings
2021-03-19,IT,87.28,91.64,total postings
2021-03-20,IT,86.97,91.27,total postings
2021-03-21,IT,86.54,90.86,total postings
2021-03-22,IT,86.28,90.48,total postings
2021-03-23,IT,85.87,90.18,total postings
2021-03-24,IT,85.52,89.94,total postings
2021-03-25,IT,85.11,89.69,total postings
2021-03-26,IT,84.96,89.76,total postings
2021-03-27,IT,84.91,89.89,total postings
2021-03-28,IT,84.91,90.16,total postings
2021-03-29,IT,84.65,90.43,total postings
2021-03-30,IT,84.55,90.66,total postings
2021-03-31,IT,84.44,90.82,total postings
2021-04-01,IT,83.97,90.56,total postings
2021-04-02,IT,83.66,90.45,total postings
2021-04-03,IT,83.32,90.37,total postings
2021-04-04,IT,83.13,90.19,total postings
