date,country,category,YoY_pct_change_in_postings_trend_from_feb1
2020-02-06,AU,Therapy,0.0911300121506642
2020-02-06,AU,Aviation,-4.75630087280572
2020-02-06,AU,Customer Service,3.40295466123279
2020-02-06,AU,Civil Engineering,-4.16380915058293
2020-02-06,AU,Nursing,1.86153524367287
2020-02-06,AU,Military,-4.63836477987422
2020-02-06,AU,Beauty & Wellness,1.30769981457988
2020-02-06,AU,Pharmacy,-0.869917054420388
2020-02-06,AU,IT Operations & Helpdesk,-3.47048644491444
2020-02-06,AU,Information Design & Documentation,-0.83559851001711
2020-02-06,AU,Childcare,-3.26570048309178
2020-02-06,AU,Education & Instruction,-1.74722248599374
2020-02-06,AU,Insurance,-6.3300678221552404
2020-02-06,AU,Marketing,0.218427323272441
2020-02-06,AU,Dental,0.878048780487806
2020-02-06,AU,Logistic Support,-2.56731975678023
2020-02-06,AU,Loading & Stocking,-1.24758220502902
2020-02-06,AU,Accounting,-4.15614682462614
2020-02-06,AU,Management,-0.790316126450574
2020-02-06,AU,Security & Public Safety,0.195656427313651
2020-02-06,AU,Real Estate,-3.66067312125403
2020-02-06,AU,Cleaning & Sanitation,-5.68816169393649
2020-02-06,AU,Veterinary,-8.21904292057227
2020-02-06,AU,Agriculture & Forestry,-5.16561514195583
2020-02-06,AU,Electrical Engineering,-5.89175154783304
2020-02-06,AU,Hospitality & Tourism,-5.83766493402639
2020-02-06,AU,Construction,-2.03909039654201
2020-02-06,AU,Software Development,-0.899031811894879
2020-02-06,AU,Production & Manufacturing,-2.21341581287453
2020-02-06,AU,Social Science,-3.92314656473191
2020-02-06,AU,Uncategorized,-2.59689159944915
2020-02-07,AU,Human Resources,-1.23213405618531
2020-02-07,AU,Architecture,-3.45574387947269
2020-02-07,AU,Arts & Entertainment,1.01298190401258
2020-02-07,AU,Personal Care & Home Health,8.22657490735839
2020-02-07,AU,Food Preparation & Service,-1.81388012618297
2020-02-07,AU,Mathematics,3.87255953658012
2020-02-07,AU,Administrative Assistance,0.319840079960021
2020-02-07,AU,Industrial Engineering,-1.75
2020-02-07,AU,Legal,-0.443772062531533
2020-02-07,AU,Physicians & Surgeons,-0.409148132605941
2020-02-07,AU,Media & Communications,1.60510340570017
2020-02-07,AU,Sales,-3.32150601222155
2020-02-07,AU,Driving,-0.606119855313325
2020-02-07,AU,Mining,3.18446219067337
2020-02-07,AU,Retail,-0.721226084343385
2020-02-07,AU,Sports,-6.81128780218772
2020-02-07,AU,Chemical Engineering,-18.6858860983375
2020-02-07,AU,Mechanical Engineering,2.80081975212259
2020-02-07,AU,Banking & Finance,-4.82731163531401
2020-02-07,AU,Installation & Maintenance,-0.722056416674688
2020-02-07,AU,Medical Information,3.7873417721519
2020-02-07,AU,Medical Technician,8.06363735425522
2020-02-07,AU,Project Management,0.194672131147544
2020-02-07,AU,Scientific Research & Development,-4.29346772630356
2020-02-07,AU,Community & Social Service,1.35936222403925
2020-02-07,AU,Therapy,0.509943906170318
2020-02-07,AU,Aviation,-2.14048839312633
2020-02-07,AU,Customer Service,3.32927324401138
2020-02-07,AU,Civil Engineering,-4.50257706894874
2020-02-07,AU,Nursing,1.85554041304119
2020-02-07,AU,Military,-5.13695291938786
2020-02-07,AU,Beauty & Wellness,1.54026125950477
2020-02-07,AU,Pharmacy,-1.09367088607595
2020-02-07,AU,IT Operations & Helpdesk,-4.51299628677521
2020-02-07,AU,Information Design & Documentation,-1.24874118831823
2020-02-07,AU,Childcare,-2.89981573077296
2020-02-07,AU,Education & Instruction,-2.08078335373316
2020-02-07,AU,Insurance,-9.11753936287074
2020-02-07,AU,Marketing,0.35767511177347
2020-02-07,AU,Dental,0.730922911996879
2020-02-07,AU,Logistic Support,-1.9286683465788
2020-02-07,AU,Loading & Stocking,-1.56521739130435
2020-02-07,AU,Accounting,-6.87530091478093
2020-02-07,AU,Management,-1.02010201020102
2020-02-07,AU,Security & Public Safety,0.107653161088272
2020-02-07,AU,Real Estate,-5.35746443363948
2020-02-07,AU,Cleaning & Sanitation,-6.76420292608778
2020-02-07,AU,Veterinary,-8.58883647798743
2020-02-07,AU,Agriculture & Forestry,-7.92156101349385
2020-02-07,AU,Electrical Engineering,-6.96512441291096
2020-02-07,AU,Hospitality & Tourism,-6.8455042225534
2020-02-07,AU,Construction,-2.59921743991057
2020-02-07,AU,Software Development,-1.09273479031305
2020-02-07,AU,Production & Manufacturing,-3.61860999425616
2020-02-07,AU,Social Science,-4.56493571214991
2020-02-07,AU,Uncategorized,-2.25074037512339
2020-02-08,AU,Human Resources,-1.86274509803922
2020-02-08,AU,Architecture,-4.13754542913055
2020-02-08,AU,Arts & Entertainment,1.25885129819039
2020-02-08,AU,Personal Care & Home Health,8.86464732048296
2020-02-08,AU,Food Preparation & Service,-2.78187358694584
2020-02-08,AU,Mathematics,4.89910434876442
2020-02-08,AU,Administrative Assistance,0.288499801034625
2020-02-08,AU,Industrial Engineering,-1.8654494939472
2020-02-08,AU,Legal,-0.864234750276349
2020-02-08,AU,Physicians & Surgeons,1.30565068493151
2020-02-08,AU,Media & Communications,2.23186608803472
2020-02-08,AU,Sales,-3.46354422906622
2020-02-08,AU,Driving,-0.867361855569637
2020-02-08,AU,Mining,2.79346210995541
2020-02-08,AU,Retail,-1.08108108108109
2020-02-08,AU,Sports,-8.14767663908338
2020-02-08,AU,Chemical Engineering,-21.7443764543653
2020-02-08,AU,Mechanical Engineering,2.98939247830279
2020-02-08,AU,Banking & Finance,-6.01696587098046
2020-02-08,AU,Installation & Maintenance,-0.868320610687023
2020-02-08,AU,Medical Information,3.91566265060241
2020-02-08,AU,Medical Technician,10.3693181818182
2020-02-08,AU,Project Management,0.193758923108289
2020-02-08,AU,Scientific Research & Development,-4.74240548519189
2020-02-08,AU,Community & Social Service,1.21354272894145
2020-02-08,AU,Therapy,0.767891880823179
2020-02-08,AU,Aviation,-2.67983074753174
2020-02-08,AU,Customer Service,2.7434428700633
2020-02-08,AU,Civil Engineering,-4.74084046542936
2020-02-08,AU,Nursing,1.98765561251175
2020-02-08,AU,Military,-5.61786888416167
2020-02-08,AU,Beauty & Wellness,1.74361971556596
2020-02-08,AU,Pharmacy,-1.85371750957083
2020-02-08,AU,IT Operations & Helpdesk,-5.89777195281782
2020-02-08,AU,Information Design & Documentation,-1.85352169121331
2020-02-08,AU,Childcare,-2.48678284707265
2020-02-08,AU,Education & Instruction,-3.35211007479916
2020-02-08,AU,Insurance,-12.040400460707
2020-02-08,AU,Marketing,0.267485635030718
2020-02-08,AU,Dental,-0.300358492394137
2020-02-08,AU,Logistic Support,-1.35503996880484
2020-02-08,AU,Loading & Stocking,-1.61181353151241
2020-02-08,AU,Accounting,-9.32518850816073
2020-02-08,AU,Management,-1.12718204488778
2020-02-08,AU,Security & Public Safety,-0.457153973348889
2020-02-08,AU,Real Estate,-7.31685867557822
2020-02-08,AU,Cleaning & Sanitation,-7.6894153036285
2020-02-08,AU,Veterinary,-8.99206582427271
2020-02-08,AU,Agriculture & Forestry,-9.65431627196333
2020-02-08,AU,Electrical Engineering,-7.69384292984732
2020-02-08,AU,Hospitality & Tourism,-8.49462365591398
2020-02-08,AU,Construction,-2.7906545521973
2020-02-08,AU,Software Development,-1.0384012539185
2020-02-08,AU,Production & Manufacturing,-5.16329998112138
2020-02-08,AU,Social Science,-3.9714058776807
2020-02-08,AU,Uncategorized,-2.01282683769116
2020-02-09,AU,Human Resources,-2.00704914822792
2020-02-09,AU,Architecture,-4.73635522664199
2020-02-09,AU,Arts & Entertainment,1.65533550103458
2020-02-09,AU,Personal Care & Home Health,9.84808243917987
2020-02-09,AU,Food Preparation & Service,-3.65757991763092
2020-02-09,AU,Mathematics,5.34974940074089
2020-02-09,AU,Administrative Assistance,0.416501388337953
2020-02-09,AU,Industrial Engineering,-1.12025379200953
2020-02-09,AU,Legal,-1.0383064516129
2020-02-09,AU,Physicians & Surgeons,2.54292545098891
2020-02-09,AU,Media & Communications,2.78065988794356
2020-02-09,AU,Sales,-3.51170568561873
2020-02-09,AU,Driving,-1.00311647837943
2020-02-09,AU,Mining,2.41420590582602
2020-02-09,AU,Retail,-1.09437751004015
2020-02-09,AU,Sports,-9.16629112212709
2020-02-09,AU,Chemical Engineering,-23.1420348738784
2020-02-09,AU,Mechanical Engineering,2.93499043977057
2020-02-09,AU,Banking & Finance,-7.23079929646278
2020-02-09,AU,Installation & Maintenance,-0.891502276176026
2020-02-09,AU,Medical Information,3.33300169137398
2020-02-09,AU,Medical Technician,12.7985033564433
2020-02-09,AU,Project Management,0.335912052117271
2020-02-09,AU,Scientific Research & Development,-5.30956848030019
2020-02-09,AU,Community & Social Service,1.15412113165152
2020-02-09,AU,Therapy,1.15368768026372
2020-02-09,AU,Aviation,-3.75719624280375
2020-02-09,AU,Customer Service,2.37477549391338
2020-02-09,AU,Civil Engineering,-4.82284404545888
2020-02-09,AU,Nursing,2.43212076737602
2020-02-09,AU,Military,-5.69443103947496
