date,jobcountry,indeed_job_postings_index,variable,display_name
2022-08-10,AU,177.81,total postings,Media & Communications
2022-08-11,AU,178.47,total postings,Media & Communications
2022-08-12,AU,178.11,total postings,Media & Communications
2022-08-13,AU,177.7,total postings,Media & Communications
2022-08-14,AU,177.75,total postings,Media & Communications
2022-08-15,AU,177.8,total postings,Media & Communications
2022-08-16,AU,177.06,total postings,Media & Communications
2022-08-17,AU,175.39,total postings,Media & Communications
2022-08-18,AU,173.26,total postings,Media & Communications
2022-08-19,AU,171.21,total postings,Media & Communications
2022-08-20,AU,169.22,total postings,Media & Communications
2022-08-21,AU,166.96,total postings,Media & Communications
2022-08-22,AU,165.11,total postings,Media & Communications
2022-08-23,AU,163.98,total postings,Media & Communications
2022-08-24,AU,164.04,total postings,Media & Communications
2022-08-25,AU,164.15,total postings,Media & Communications
2022-08-26,AU,164.17,total postings,Media & Communications
2022-08-27,AU,164.55,total postings,Media & Communications
2022-08-28,AU,164.79,total postings,Media & Communications
2022-08-29,AU,164.72,total postings,Media & Communications
2022-08-30,AU,164.05,total postings,Media & Communications
2022-08-31,AU,162.76,total postings,Media & Communications
2022-09-01,AU,161.4,total postings,Media & Communications
2022-09-02,AU,160.8,total postings,Media & Communications
2022-09-03,AU,160.21,total postings,Media & Communications
2022-09-04,AU,159.05,total postings,Media & Communications
2022-09-05,AU,158.34,total postings,Media & Communications
2022-09-06,AU,157.64,total postings,Media & Communications
2022-09-07,AU,157.14,total postings,Media & Communications
2022-09-08,AU,156.67,total postings,Media & Communications
2022-09-09,AU,155.79,total postings,Media & Communications
2022-09-10,AU,154.96,total postings,Media & Communications
2022-09-11,AU,154.93,total postings,Media & Communications
2022-09-12,AU,154.76,total postings,Media & Communications
2022-09-13,AU,155.34,total postings,Media & Communications
2022-09-14,AU,156.23,total postings,Media & Communications
2022-09-15,AU,157.54,total postings,Media & Communications
2022-09-16,AU,159.01,total postings,Media & Communications
2022-09-17,AU,160.14,total postings,Media & Communications
2022-09-18,AU,161.18,total postings,Media & Communications
2022-09-19,AU,161.76,total postings,Media & Communications
2022-09-20,AU,162.21,total postings,Media & Communications
2022-09-21,AU,163.13,total postings,Media & Communications
2022-09-22,AU,164.11,total postings,Media & Communications
2022-09-23,AU,164.69,total postings,Media & Communications
2022-09-24,AU,165.43,total postings,Media & Communications
2022-09-25,AU,165.92,total postings,Media & Communications
2022-09-26,AU,166.83,total postings,Media & Communications
2022-09-27,AU,167.43,total postings,Media & Communications
2022-09-28,AU,167.29,total postings,Media & Communications
2022-09-29,AU,166.77,total postings,Media & Communications
2022-09-30,AU,165.84,total postings,Media & Communications
2022-10-01,AU,163.82,total postings,Media & Communications
2022-10-02,AU,162.56,total postings,Media & Communications
2022-10-03,AU,161.3,total postings,Media & Communications
2022-10-04,AU,160.03,total postings,Media & Communications
2022-10-05,AU,159.09,total postings,Media & Communications
2022-10-06,AU,158.1,total postings,Media & Communications
2022-10-07,AU,157.73,total postings,Media & Communications
2022-10-08,AU,158.77,total postings,Media & Communications
2022-10-09,AU,159.04,total postings,Media & Communications
2022-10-10,AU,159.34,total postings,Media & Communications
2022-10-11,AU,159.77,total postings,Media & Communications
2022-10-12,AU,160.32,total postings,Media & Communications
2022-10-13,AU,160.78,total postings,Media & Communications
2022-10-14,AU,161.32,total postings,Media & Communications
2022-10-15,AU,161.86,total postings,Media & Communications
2022-10-16,AU,162.37,total postings,Media & Communications
2022-10-17,AU,163.4,total postings,Media & Communications
2022-10-18,AU,164.46,total postings,Media & Communications
2022-10-19,AU,165.38,total postings,Media & Communications
2022-10-20,AU,166.58,total postings,Media & Communications
2022-10-21,AU,167.46,total postings,Media & Communications
2022-10-22,AU,166.85,total postings,Media & Communications
2022-10-23,AU,166.96,total postings,Media & Communications
2022-10-24,AU,167.33,total postings,Media & Communications
2022-10-25,AU,167.7,total postings,Media & Communications
2022-10-26,AU,168.31,total postings,Media & Communications
2022-10-27,AU,168.79,total postings,Media & Communications
2022-10-28,AU,169.96,total postings,Media & Communications
2022-10-29,AU,172.53,total postings,Media & Communications
2022-10-30,AU,174.84,total postings,Media & Communications
2022-10-31,AU,176.85,total postings,Media & Communications
2022-11-01,AU,178.56,total postings,Media & Communications
2022-11-02,AU,180.08,total postings,Media & Communications
2022-11-03,AU,181.57,total postings,Media & Communications
2022-11-04,AU,182.94,total postings,Media & Communications
2022-11-05,AU,184,total postings,Media & Communications
2022-11-06,AU,184.69,total postings,Media & Communications
2022-11-07,AU,185.08,total postings,Media & Communications
2022-11-08,AU,186.58,total postings,Media & Communications
2022-11-09,AU,188.81,total postings,Media & Communications
2022-11-10,AU,191.36,total postings,Media & Communications
2022-11-11,AU,193.69,total postings,Media & Communications
2022-11-12,AU,195.97,total postings,Media & Communications
2022-11-13,AU,198.25,total postings,Media & Communications
2022-11-14,AU,199.85,total postings,Media & Communications
2022-11-15,AU,199.97,total postings,Media & Communications
2022-11-16,AU,197.37,total postings,Media & Communications
2022-11-17,AU,193.53,total postings,Media & Communications
2022-11-18,AU,189.34,total postings,Media & Communications
2022-11-19,AU,185.18,total postings,Media & Communications
2022-11-20,AU,181.36,total postings,Media & Communications
2022-11-21,AU,178.35,total postings,Media & Communications
2022-11-22,AU,175.47,total postings,Media & Communications
2022-11-23,AU,174.07,total postings,Media & Communications
2022-11-24,AU,173.85,total postings,Media & Communications
2022-11-25,AU,174.18,total postings,Media & Communications
2022-11-26,AU,174.45,total postings,Media & Communications
2022-11-27,AU,174.75,total postings,Media & Communications
2022-11-28,AU,174.84,total postings,Media & Communications
2022-11-29,AU,175.09,total postings,Media & Communications
2022-11-30,AU,175.8,total postings,Media & Communications
2022-12-01,AU,176.1,total postings,Media & Communications
2022-12-02,AU,175.26,total postings,Media & Communications
2022-12-03,AU,174.56,total postings,Media & Communications
2022-12-04,AU,173.51,total postings,Media & Communications
2022-12-05,AU,171.81,total postings,Media & Communications
2022-12-06,AU,170.68,total postings,Media & Communications
2022-12-07,AU,169.38,total postings,Media & Communications
2022-12-08,AU,168.26,total postings,Media & Communications
2022-12-09,AU,168.13,total postings,Media & Communications
2022-12-10,AU,167.3,total postings,Media & Communications
2022-12-11,AU,166.41,total postings,Media & Communications
2022-12-12,AU,166.41,total postings,Media & Communications
2022-12-13,AU,166.09,total postings,Media & Communications
2022-12-14,AU,165.28,total postings,Media & Communications
2022-12-15,AU,164.65,total postings,Media & Communications
2022-12-16,AU,163.41,total postings,Media & Communications
2022-12-17,AU,162.89,total postings,Media & Communications
2022-12-18,AU,162.57,total postings,Media & Communications
2022-12-19,AU,161.91,total postings,Media & Communications
2022-12-20,AU,160.82,total postings,Media & Communications
2022-12-21,AU,160.28,total postings,Media & Communications
2022-12-22,AU,159.66,total postings,Media & Communications
2022-12-23,AU,159.45,total postings,Media & Communications
2022-12-24,AU,159.45,total postings,Media & Communications
2022-12-25,AU,159.52,total postings,Media & Communications
2022-12-26,AU,159.73,total postings,Media & Communications
2022-12-27,AU,160.15,total postings,Media & Communications
2022-12-28,AU,160.06,total postings,Media & Communications
2022-12-29,AU,159.93,total postings,Media & Communications
2022-12-30,AU,159.56,total postings,Media & Communications
2022-12-31,AU,158.94,total postings,Media & Communications
2023-01-01,AU,157.65,total postings,Media & Communications
2023-01-02,AU,156.2,total postings,Media & Communications
2023-01-03,AU,154.68,total postings,Media & Communications
2023-01-04,AU,153.26,total postings,Media & Communications
2023-01-05,AU,151.43,total postings,Media & Communications
2023-01-06,AU,150.02,total postings,Media & Communications
2023-01-07,AU,148.43,total postings,Media & Communications
2023-01-08,AU,147.63,total postings,Media & Communications
2023-01-09,AU,146.66,total postings,Media & Communications
2023-01-10,AU,145.86,total postings,Media & Communications
2023-01-11,AU,145.63,total postings,Media & Communications
2023-01-12,AU,145.23,total postings,Media & Communications
2023-01-13,AU,145.01,total postings,Media & Communications
2020-02-01,AU,100,total postings,Medical Information
2020-02-02,AU,99.6,total postings,Medical Information
2020-02-03,AU,99.41,total postings,Medical Information
2020-02-04,AU,99.12,total postings,Medical Information
2020-02-05,AU,99.4,total postings,Medical Information
2020-02-06,AU,100.56,total postings,Medical Information
2020-02-07,AU,101.54,total postings,Medical Information
2020-02-08,AU,102.73,total postings,Medical Information
2020-02-09,AU,102.99,total postings,Medical Information
2020-02-10,AU,102.61,total postings,Medical Information
2020-02-11,AU,101.96,total postings,Medical Information
2020-02-12,AU,99.19,total postings,Medical Information
2020-02-13,AU,96.98,total postings,Medical Information
2020-02-14,AU,95.35,total postings,Medical Information
2020-02-15,AU,93.19,total postings,Medical Information
2020-02-16,AU,91.71,total postings,Medical Information
2020-02-17,AU,90.56,total postings,Medical Information
2020-02-18,AU,88.75,total postings,Medical Information
2020-02-19,AU,88.75,total postings,Medical Information
2020-02-20,AU,88.25,total postings,Medical Information
2020-02-21,AU,88.06,total postings,Medical Information
2020-02-22,AU,88.59,total postings,Medical Information
2020-02-23,AU,89.21,total postings,Medical Information
2020-02-24,AU,89.55,total postings,Medical Information
2020-02-25,AU,89.67,total postings,Medical Information
2020-02-26,AU,89.01,total postings,Medical Information
2020-02-27,AU,88.58,total postings,Medical Information
2020-02-28,AU,87.81,total postings,Medical Information
2020-02-29,AU,87.07,total postings,Medical Information
2020-03-01,AU,85.65,total postings,Medical Information
2020-03-02,AU,84.76,total postings,Medical Information
2020-03-03,AU,84.6,total postings,Medical Information
2020-03-04,AU,85.14,total postings,Medical Information
2020-03-05,AU,86.22,total postings,Medical Information
2020-03-06,AU,87.28,total postings,Medical Information
2020-03-07,AU,88.68,total postings,Medical Information
2020-03-08,AU,90.26,total postings,Medical Information
2020-03-09,AU,91.59,total postings,Medical Information
2020-03-10,AU,92.71,total postings,Medical Information
2020-03-11,AU,93.26,total postings,Medical Information
2020-03-12,AU,93.25,total postings,Medical Information
2020-03-13,AU,93.36,total postings,Medical Information
2020-03-14,AU,94.48,total postings,Medical Information
2020-03-15,AU,94.53,total postings,Medical Information
2020-03-16,AU,94.37,total postings,Medical Information
2020-03-17,AU,93.81,total postings,Medical Information
2020-03-18,AU,93.21,total postings,Medical Information
2020-03-19,AU,92.55,total postings,Medical Information
2020-03-20,AU,91.35,total postings,Medical Information
2020-03-21,AU,90.31,total postings,Medical Information
2020-03-22,AU,90.1,total postings,Medical Information
2020-03-23,AU,89.55,total postings,Medical Information
2020-03-24,AU,88.72,total postings,Medical Information
2020-03-25,AU,88.28,total postings,Medical Information
2020-03-26,AU,87.31,total postings,Medical Information
2020-03-27,AU,86.9,total postings,Medical Information
2020-03-28,AU,85.67,total postings,Medical Information
2020-03-29,AU,83.67,total postings,Medical Information
2020-03-30,AU,83.52,total postings,Medical Information
2020-03-31,AU,82.61,total postings,Medical Information
2020-04-01,AU,80.95,total postings,Medical Information
2020-04-02,AU,79.86,total postings,Medical Information
2020-04-03,AU,79.03,total postings,Medical Information
2020-04-04,AU,77.25,total postings,Medical Information
2020-04-05,AU,76.47,total postings,Medical Information
2020-04-06,AU,74.18,total postings,Medical Information
2020-04-07,AU,72.9,total postings,Medical Information
2020-04-08,AU,72.34,total postings,Medical Information
2020-04-09,AU,71.81,total postings,Medical Information
2020-04-10,AU,70.68,total postings,Medical Information
2020-04-11,AU,70.53,total postings,Medical Information
2020-04-12,AU,69.68,total postings,Medical Information
2020-04-13,AU,68.41,total postings,Medical Information
2020-04-14,AU,66.43,total postings,Medical Information
2020-04-15,AU,64.84,total postings,Medical Information
2020-04-16,AU,63.34,total postings,Medical Information
2020-04-17,AU,61.82,total postings,Medical Information
2020-04-18,AU,60.95,total postings,Medical Information
2020-04-19,AU,59.21,total postings,Medical Information
2020-04-20,AU,58.4,total postings,Medical Information
2020-04-21,AU,59.35,total postings,Medical Information
2020-04-22,AU,59.92,total postings,Medical Information
2020-04-23,AU,61,total postings,Medical Information
2020-04-24,AU,61.95,total postings,Medical Information
2020-04-25,AU,62.43,total postings,Medical Information
2020-04-26,AU,64,total postings,Medical Information
2020-04-27,AU,64.82,total postings,Medical Information
2020-04-28,AU,64.39,total postings,Medical Information
2020-04-29,AU,63.93,total postings,Medical Information
2020-04-30,AU,63.26,total postings,Medical Information
2020-05-01,AU,62.7,total postings,Medical Information
2020-05-02,AU,61.62,total postings,Medical Information
2020-05-03,AU,60.29,total postings,Medical Information
2020-05-04,AU,59.61,total postings,Medical Information
2020-05-05,AU,59.33,total postings,Medical Information
2020-05-06,AU,58.8,total postings,Medical Information
2020-05-07,AU,57.56,total postings,Medical Information
2020-05-08,AU,56.64,total postings,Medical Information
2020-05-09,AU,56.23,total postings,Medical Information
2020-05-10,AU,56.24,total postings,Medical Information
2020-05-11,AU,56.15,total postings,Medical Information
2020-05-12,AU,55.75,total postings,Medical Information
2020-05-13,AU,55.81,total postings,Medical Information
2020-05-14,AU,56.89,total postings,Medical Information
2020-05-15,AU,57.68,total postings,Medical Information
2020-05-16,AU,58.02,total postings,Medical Information
2020-05-17,AU,58.51,total postings,Medical Information
2020-05-18,AU,58.7,total postings,Medical Information
2020-05-19,AU,59.2,total postings,Medical Information
2020-05-20,AU,60.06,total postings,Medical Information
2020-05-21,AU,60.05,total postings,Medical Information
2020-05-22,AU,60.11,total postings,Medical Information
2020-05-23,AU,60.55,total postings,Medical Information
2020-05-24,AU,60.19,total postings,Medical Information
2020-05-25,AU,60.09,total postings,Medical Information
2020-05-26,AU,59.2,total postings,Medical Information
2020-05-27,AU,57.99,total postings,Medical Information
2020-05-28,AU,56.96,total postings,Medical Information
2020-05-29,AU,56.16,total postings,Medical Information
2020-05-30,AU,56.07,total postings,Medical Information
2020-05-31,AU,56.3,total postings,Medical Information
2020-06-01,AU,56.06,total postings,Medical Information
2020-06-02,AU,56.55,total postings,Medical Information
2020-06-03,AU,56.94,total postings,Medical Information
2020-06-04,AU,57.84,total postings,Medical Information
2020-06-05,AU,59.4,total postings,Medical Information
2020-06-06,AU,60.04,total postings,Medical Information
2020-06-07,AU,61.19,total postings,Medical Information
2020-06-08,AU,62.53,total postings,Medical Information
2020-06-09,AU,63.71,total postings,Medical Information
2020-06-10,AU,65.51,total postings,Medical Information
2020-06-11,AU,67.72,total postings,Medical Information
2020-06-12,AU,69.48,total postings,Medical Information
2020-06-13,AU,70.49,total postings,Medical Information
2020-06-14,AU,72.05,total postings,Medical Information
2020-06-15,AU,73.41,total postings,Medical Information
2020-06-16,AU,75.12,total postings,Medical Information
2020-06-17,AU,76.35,total postings,Medical Information
2020-06-18,AU,76.59,total postings,Medical Information
2020-06-19,AU,76.39,total postings,Medical Information
2020-06-20,AU,76.47,total postings,Medical Information
2020-06-21,AU,75.66,total postings,Medical Information
2020-06-22,AU,75.21,total postings,Medical Information
2020-06-23,AU,74.72,total postings,Medical Information
2020-06-24,AU,73.42,total postings,Medical Information
2020-06-25,AU,72.93,total postings,Medical Information
2020-06-26,AU,72.12,total postings,Medical Information
2020-06-27,AU,72.48,total postings,Medical Information
2020-06-28,AU,72.85,total postings,Medical Information
2020-06-29,AU,73.46,total postings,Medical Information
2020-06-30,AU,74.12,total postings,Medical Information
2020-07-01,AU,75.5,total postings,Medical Information
2020-07-02,AU,75.52,total postings,Medical Information
2020-07-03,AU,75.31,total postings,Medical Information
2020-07-04,AU,74.58,total postings,Medical Information
2020-07-05,AU,73.72,total postings,Medical Information
2020-07-06,AU,72.34,total postings,Medical Information
2020-07-07,AU,70.01,total postings,Medical Information
2020-07-08,AU,66.88,total postings,Medical Information
2020-07-09,AU,65.52,total postings,Medical Information
2020-07-10,AU,64.85,total postings,Medical Information
2020-07-11,AU,63.86,total postings,Medical Information
2020-07-12,AU,63.29,total postings,Medical Information
2020-07-13,AU,63.7,total postings,Medical Information
2020-07-14,AU,64.83,total postings,Medical Information
2020-07-15,AU,66.37,total postings,Medical Information
2020-07-16,AU,67.08,total postings,Medical Information
2020-07-17,AU,67.6,total postings,Medical Information
2020-07-18,AU,67.76,total postings,Medical Information
2020-07-19,AU,68.65,total postings,Medical Information
2020-07-20,AU,68.97,total postings,Medical Information
2020-07-21,AU,69.33,total postings,Medical Information
2020-07-22,AU,69.63,total postings,Medical Information
2020-07-23,AU,69.47,total postings,Medical Information
2020-07-24,AU,69.15,total postings,Medical Information
2020-07-25,AU,69.83,total postings,Medical Information
2020-07-26,AU,69.42,total postings,Medical Information
2020-07-27,AU,68.61,total postings,Medical Information
2020-07-28,AU,68,total postings,Medical Information
2020-07-29,AU,68.09,total postings,Medical Information
2020-07-30,AU,68.46,total postings,Medical Information
2020-07-31,AU,69.22,total postings,Medical Information
2020-08-01,AU,70.37,total postings,Medical Information
2020-08-02,AU,71.64,total postings,Medical Information
2020-08-03,AU,74,total postings,Medical Information
2020-08-04,AU,76.7,total postings,Medical Information
2020-08-05,AU,79.38,total postings,Medical Information
2020-08-06,AU,82.12,total postings,Medical Information
2020-08-07,AU,84.67,total postings,Medical Information
2020-08-08,AU,86.69,total postings,Medical Information
2020-08-09,AU,88.15,total postings,Medical Information
2020-08-10,AU,89.24,total postings,Medical Information
2020-08-11,AU,89.93,total postings,Medical Information
2020-08-12,AU,90.12,total postings,Medical Information
2020-08-13,AU,89.9,total postings,Medical Information
2020-08-14,AU,88.77,total postings,Medical Information
2020-08-15,AU,86.76,total postings,Medical Information
2020-08-16,AU,86.38,total postings,Medical Information
2020-08-17,AU,85.13,total postings,Medical Information
2020-08-18,AU,83.56,total postings,Medical Information
2020-08-19,AU,83.01,total postings,Medical Information
2020-08-20,AU,83.44,total postings,Medical Information
2020-08-21,AU,84.6,total postings,Medical Information
2020-08-22,AU,86.55,total postings,Medical Information
2020-08-23,AU,87.29,total postings,Medical Information
2020-08-24,AU,89.25,total postings,Medical Information
2020-08-25,AU,91.24,total postings,Medical Information
2020-08-26,AU,91.75,total postings,Medical Information
2020-08-27,AU,92.08,total postings,Medical Information
2020-08-28,AU,92.93,total postings,Medical Information
2020-08-29,AU,93.75,total postings,Medical Information
2020-08-30,AU,94.69,total postings,Medical Information
2020-08-31,AU,94.93,total postings,Medical Information
2020-09-01,AU,94.88,total postings,Medical Information
2020-09-02,AU,95.38,total postings,Medical Information
2020-09-03,AU,95.31,total postings,Medical Information
2020-09-04,AU,93.94,total postings,Medical Information
2020-09-05,AU,92.59,total postings,Medical Information
2020-09-06,AU,91.42,total postings,Medical Information
2020-09-07,AU,90.56,total postings,Medical Information
2020-09-08,AU,90.26,total postings,Medical Information
2020-09-09,AU,90.07,total postings,Medical Information
2020-09-10,AU,89.75,total postings,Medical Information
2020-09-11,AU,89.73,total postings,Medical Information
2020-09-12,AU,89.85,total postings,Medical Information
2020-09-13,AU,89.9,total postings,Medical Information
2020-09-14,AU,89.59,total postings,Medical Information
2020-09-15,AU,89.89,total postings,Medical Information
2020-09-16,AU,90.1,total postings,Medical Information
2020-09-17,AU,91.57,total postings,Medical Information
2020-09-18,AU,91.84,total postings,Medical Information
2020-09-19,AU,92.89,total postings,Medical Information
2020-09-20,AU,93.76,total postings,Medical Information
2020-09-21,AU,94.48,total postings,Medical Information
2020-09-22,AU,93.89,total postings,Medical Information
2020-09-23,AU,93.63,total postings,Medical Information
2020-09-24,AU,92.37,total postings,Medical Information
2020-09-25,AU,93.1,total postings,Medical Information
2020-09-26,AU,93.59,total postings,Medical Information
2020-09-27,AU,93.35,total postings,Medical Information
2020-09-28,AU,92.99,total postings,Medical Information
2020-09-29,AU,92.81,total postings,Medical Information
2020-09-30,AU,92.61,total postings,Medical Information
2020-10-01,AU,92.62,total postings,Medical Information
2020-10-02,AU,92.1,total postings,Medical Information
2020-10-03,AU,90.13,total postings,Medical Information
2020-10-04,AU,89.53,total postings,Medical Information
2020-10-05,AU,88.93,total postings,Medical Information
2020-10-06,AU,88.55,total postings,Medical Information
2020-10-07,AU,87.69,total postings,Medical Information
2020-10-08,AU,86.67,total postings,Medical Information
2020-10-09,AU,85.8,total postings,Medical Information
2020-10-10,AU,86.13,total postings,Medical Information
2020-10-11,AU,87.65,total postings,Medical Information
2020-10-12,AU,90.01,total postings,Medical Information
2020-10-13,AU,92.54,total postings,Medical Information
2020-10-14,AU,95.38,total postings,Medical Information
2020-10-15,AU,97.92,total postings,Medical Information
2020-10-16,AU,100.43,total postings,Medical Information
2020-10-17,AU,103.29,total postings,Medical Information
2020-10-18,AU,104.27,total postings,Medical Information
2020-10-19,AU,105.3,total postings,Medical Information
2020-10-20,AU,105.89,total postings,Medical Information
2020-10-21,AU,107.67,total postings,Medical Information
2020-10-22,AU,109.32,total postings,Medical Information
2020-10-23,AU,111.55,total postings,Medical Information
2020-10-24,AU,112.83,total postings,Medical Information
2020-10-25,AU,114,total postings,Medical Information
2020-10-26,AU,114.94,total postings,Medical Information
2020-10-27,AU,115.8,total postings,Medical Information
2020-10-28,AU,115.55,total postings,Medical Information
2020-10-29,AU,116.27,total postings,Medical Information
2020-10-30,AU,115.77,total postings,Medical Information
2020-10-31,AU,115.15,total postings,Medical Information
2020-11-01,AU,114.79,total postings,Medical Information
2020-11-02,AU,114.39,total postings,Medical Information
2020-11-03,AU,114.72,total postings,Medical Information
2020-11-04,AU,114.77,total postings,Medical Information
2020-11-05,AU,114.48,total postings,Medical Information
2020-11-06,AU,116.82,total postings,Medical Information
2020-11-07,AU,119.37,total postings,Medical Information
2020-11-08,AU,122.37,total postings,Medical Information
2020-11-09,AU,125.7,total postings,Medical Information
2020-11-10,AU,127.57,total postings,Medical Information
2020-11-11,AU,130.82,total postings,Medical Information
2020-11-12,AU,134.01,total postings,Medical Information
2020-11-13,AU,135.17,total postings,Medical Information
2020-11-14,AU,135.07,total postings,Medical Information
2020-11-15,AU,135.49,total postings,Medical Information
2020-11-16,AU,135.32,total postings,Medical Information
2020-11-17,AU,137.54,total postings,Medical Information
2020-11-18,AU,138.22,total postings,Medical Information
2020-11-19,AU,137.45,total postings,Medical Information
2020-11-20,AU,138.14,total postings,Medical Information
2020-11-21,AU,139.51,total postings,Medical Information
2020-11-22,AU,139.2,total postings,Medical Information
2020-11-23,AU,138.85,total postings,Medical Information
2020-11-24,AU,137.08,total postings,Medical Information
2020-11-25,AU,134.89,total postings,Medical Information
2020-11-26,AU,133.61,total postings,Medical Information
2020-11-27,AU,130.91,total postings,Medical Information
2020-11-28,AU,128.67,total postings,Medical Information
2020-11-29,AU,127.19,total postings,Medical Information
2020-11-30,AU,126.12,total postings,Medical Information
2020-12-01,AU,124.95,total postings,Medical Information
2020-12-02,AU,124.6,total postings,Medical Information
2020-12-03,AU,125.26,total postings,Medical Information
2020-12-04,AU,125.74,total postings,Medical Information
2020-12-05,AU,125.15,total postings,Medical Information
2020-12-06,AU,124.52,total postings,Medical Information
2020-12-07,AU,123.79,total postings,Medical Information
2020-12-08,AU,123.53,total postings,Medical Information
2020-12-09,AU,123.67,total postings,Medical Information
2020-12-10,AU,123.75,total postings,Medical Information
2020-12-11,AU,125.54,total postings,Medical Information
2020-12-12,AU,124.15,total postings,Medical Information
2020-12-13,AU,125.13,total postings,Medical Information
2020-12-14,AU,125.39,total postings,Medical Information
2020-12-15,AU,124.95,total postings,Medical Information
2020-12-16,AU,125.58,total postings,Medical Information
2020-12-17,AU,125.47,total postings,Medical Information
2020-12-18,AU,123.36,total postings,Medical Information
2020-12-19,AU,123.54,total postings,Medical Information
2020-12-20,AU,122.9,total postings,Medical Information
2020-12-21,AU,122.49,total postings,Medical Information
2020-12-22,AU,122.97,total postings,Medical Information
2020-12-23,AU,121.47,total postings,Medical Information
2020-12-24,AU,119.53,total postings,Medical Information
2020-12-25,AU,117.62,total postings,Medical Information
2020-12-26,AU,117.44,total postings,Medical Information
2020-12-27,AU,116.55,total postings,Medical Information
2020-12-28,AU,115.7,total postings,Medical Information
2020-12-29,AU,114.78,total postings,Medical Information
2020-12-30,AU,114.75,total postings,Medical Information
2020-12-31,AU,116.68,total postings,Medical Information
2021-01-01,AU,119.29,total postings,Medical Information
2021-01-02,AU,123.3,total postings,Medical Information
2021-01-03,AU,126.23,total postings,Medical Information
2021-01-04,AU,131.13,total postings,Medical Information
2021-01-05,AU,136.46,total postings,Medical Information
2021-01-06,AU,141.92,total postings,Medical Information
2021-01-07,AU,146.41,total postings,Medical Information
2021-01-08,AU,150.05,total postings,Medical Information
2021-01-09,AU,150.41,total postings,Medical Information
2021-01-10,AU,152.95,total postings,Medical Information
2021-01-11,AU,153.66,total postings,Medical Information
2021-01-12,AU,153.99,total postings,Medical Information
2021-01-13,AU,153.42,total postings,Medical Information
2021-01-14,AU,151.78,total postings,Medical Information
2021-01-15,AU,150.91,total postings,Medical Information
2021-01-16,AU,150.02,total postings,Medical Information
2021-01-17,AU,146.73,total postings,Medical Information
2021-01-18,AU,143.05,total postings,Medical Information
2021-01-19,AU,138.13,total postings,Medical Information
2021-01-20,AU,132.66,total postings,Medical Information
2021-01-21,AU,126.1,total postings,Medical Information
2021-01-22,AU,120.4,total postings,Medical Information
2021-01-23,AU,115.08,total postings,Medical Information
2021-01-24,AU,112.42,total postings,Medical Information
2021-01-25,AU,110.16,total postings,Medical Information
2021-01-26,AU,108.3,total postings,Medical Information
2021-01-27,AU,107.53,total postings,Medical Information
2021-01-28,AU,108.61,total postings,Medical Information
2021-01-29,AU,109.68,total postings,Medical Information
2021-01-30,AU,112.41,total postings,Medical Information
2021-01-31,AU,112.3,total postings,Medical Information
2021-02-01,AU,112.08,total postings,Medical Information
2021-02-02,AU,111.94,total postings,Medical Information
2021-02-03,AU,111.85,total postings,Medical Information
2021-02-04,AU,112.26,total postings,Medical Information
2021-02-05,AU,111.22,total postings,Medical Information
2021-02-06,AU,108.73,total postings,Medical Information
2021-02-07,AU,108.59,total postings,Medical Information
2021-02-08,AU,108.35,total postings,Medical Information
2021-02-09,AU,109.14,total postings,Medical Information
2021-02-10,AU,110.94,total postings,Medical Information
2021-02-11,AU,111.95,total postings,Medical Information
2021-02-12,AU,116.02,total postings,Medical Information
2021-02-13,AU,121.22,total postings,Medical Information
2021-02-14,AU,124.87,total postings,Medical Information
2021-02-15,AU,128.98,total postings,Medical Information
2021-02-16,AU,132.02,total postings,Medical Information
2021-02-17,AU,134.21,total postings,Medical Information
2021-02-18,AU,136.73,total postings,Medical Information
2021-02-19,AU,135.91,total postings,Medical Information
2021-02-20,AU,133.24,total postings,Medical Information
2021-02-21,AU,133.07,total postings,Medical Information
2021-02-22,AU,132.13,total postings,Medical Information
2021-02-23,AU,132.33,total postings,Medical Information
2021-02-24,AU,132.39,total postings,Medical Information
2021-02-25,AU,132.52,total postings,Medical Information
2021-02-26,AU,134.19,total postings,Medical Information
2021-02-27,AU,134.92,total postings,Medical Information
2021-02-28,AU,135.56,total postings,Medical Information
2021-03-01,AU,136.33,total postings,Medical Information
2021-03-02,AU,137.28,total postings,Medical Information
2021-03-03,AU,138.13,total postings,Medical Information
2021-03-04,AU,139.52,total postings,Medical Information
2021-03-05,AU,140.31,total postings,Medical Information
2021-03-06,AU,141.94,total postings,Medical Information
2021-03-07,AU,143.48,total postings,Medical Information
2021-03-08,AU,145.33,total postings,Medical Information
2021-03-09,AU,146.82,total postings,Medical Information
2021-03-10,AU,148.01,total postings,Medical Information
2021-03-11,AU,148.58,total postings,Medical Information
2021-03-12,AU,148.23,total postings,Medical Information
2021-03-13,AU,149.08,total postings,Medical Information
2021-03-14,AU,146.44,total postings,Medical Information
2021-03-15,AU,143.41,total postings,Medical Information
2021-03-16,AU,140.1,total postings,Medical Information
2021-03-17,AU,137.91,total postings,Medical Information
2021-03-18,AU,135.76,total postings,Medical Information
2021-03-19,AU,134.71,total postings,Medical Information
2021-03-20,AU,134.62,total postings,Medical Information
2021-03-21,AU,136.15,total postings,Medical Information
2021-03-22,AU,137.77,total postings,Medical Information
2021-03-23,AU,138.98,total postings,Medical Information
2021-03-24,AU,138.53,total postings,Medical Information
2021-03-25,AU,138.48,total postings,Medical Information
