date,country,index_to_feb01
2020-02-05,IE,100.53
2020-02-06,IE,100.35
2020-02-07,IE,100.17
2020-02-08,IE,99.94
2020-02-09,IE,99.81
2020-02-10,IE,99.57
2020-02-11,IE,98.59
2020-02-12,IE,97.59
2020-02-13,IE,96.72
2020-02-14,IE,96
2020-02-15,IE,95.38
2020-02-16,IE,94.51
2020-02-17,IE,93.86
2020-02-18,IE,93.96
2020-02-19,IE,94.08
2020-02-20,IE,94.27
2020-02-21,IE,94.54
2020-02-22,IE,94.63
2020-02-23,IE,95.06
2020-02-24,IE,95.76
2020-02-25,IE,96.44
2020-02-26,IE,97.08
2020-02-27,IE,97.59
2020-02-28,IE,97.96
2020-02-29,IE,98.43
2020-03-01,IE,98.66
2020-03-02,IE,98.37
2020-03-03,IE,98.09
2020-03-04,IE,97.82
2020-03-05,IE,97.54
2020-03-06,IE,97.17
2020-03-07,IE,96.94
2020-03-08,IE,96.64
2020-03-09,IE,96.5
2020-03-10,IE,96.55
2020-03-11,IE,96.46
2020-03-12,IE,96.36
2020-03-13,IE,96.24
2020-03-14,IE,95.98
2020-03-15,IE,95.65
2020-03-16,IE,95.2
2020-03-17,IE,94.21
2020-03-18,IE,93.1
2020-03-19,IE,91.66
2020-03-20,IE,89.75
2020-03-21,IE,87.82
2020-03-22,IE,85.89
2020-03-23,IE,84.18
2020-03-24,IE,82.43
2020-03-25,IE,80.72
2020-03-26,IE,79.33
2020-03-27,IE,78.29
2020-03-28,IE,77.19
2020-03-29,IE,76.09
2020-03-30,IE,74.94
2020-03-31,IE,73.93
2020-04-01,IE,72.78
2020-04-02,IE,71.51
2020-04-03,IE,70.39
2020-04-04,IE,69.26
2020-04-05,IE,68.27
2020-04-06,IE,67.11
2020-04-07,IE,66
2020-04-08,IE,65.18
2020-04-09,IE,64.31
2020-04-10,IE,63.53
2020-04-11,IE,62.82
2020-04-12,IE,61.94
2020-04-13,IE,61.16
2020-04-14,IE,60.45
2020-04-15,IE,59.8
2020-04-16,IE,59.28
2020-04-17,IE,58.75
2020-04-18,IE,58.32
2020-04-19,IE,57.96
2020-04-20,IE,57.68
2020-04-21,IE,57.41
2020-04-22,IE,57.1
2020-04-23,IE,56.84
2020-04-24,IE,56.51
2020-04-25,IE,56.17
2020-04-26,IE,55.86
2020-04-27,IE,55.51
2020-04-28,IE,55.25
2020-04-29,IE,55.01
2020-04-30,IE,54.76
2020-05-01,IE,54.51
2020-05-02,IE,54.26
2020-05-03,IE,53.99
2020-05-04,IE,53.75
2020-05-05,IE,53.29
2020-05-06,IE,52.91
2020-05-07,IE,52.46
2020-05-08,IE,52.22
2020-05-09,IE,52
2020-05-10,IE,51.85
2020-05-11,IE,51.65
2020-05-12,IE,51.62
2020-05-13,IE,51.45
2020-05-14,IE,51.35
2020-05-15,IE,51.1
2020-05-16,IE,50.83
2020-05-17,IE,50.47
2020-05-18,IE,50.2
2020-05-19,IE,49.97
2020-05-20,IE,49.84
2020-05-21,IE,49.99
2020-05-22,IE,50.44
2020-05-23,IE,50.8
2020-05-24,IE,51.05
2020-05-25,IE,50.97
2020-05-26,IE,51.02
2020-05-27,IE,51.16
2020-05-28,IE,50.99
2020-05-29,IE,50.38
2020-05-30,IE,50.01
2020-05-31,IE,49.84
2020-06-01,IE,49.67
2020-06-02,IE,49.43
2020-06-03,IE,49.11
2020-06-04,IE,48.83
2020-06-05,IE,49.23
2020-06-06,IE,49.53
2020-06-07,IE,49.94
2020-06-08,IE,50.57
2020-06-09,IE,51.07
2020-06-10,IE,51.59
2020-06-11,IE,52.18
2020-06-12,IE,52.37
2020-06-13,IE,52.67
2020-06-14,IE,52.81
2020-06-15,IE,53.02
2020-06-16,IE,53.41
2020-06-17,IE,53.73
2020-06-18,IE,54.06
2020-06-19,IE,54.29
2020-06-20,IE,54.62
2020-06-21,IE,54.9
2020-06-22,IE,55.14
2020-06-23,IE,55.33
2020-06-24,IE,55.57
2020-06-25,IE,55.71
2020-06-26,IE,55.83
2020-06-27,IE,55.73
2020-06-28,IE,55.77
2020-06-29,IE,55.79
2020-06-30,IE,55.57
2020-07-01,IE,55.34
