date,country,YoY_pct_change_in_new_postings_trend_from_feb1
2020-04-24,IE,-60.3684094418707
2020-04-25,IE,-58.4817351598173
2020-04-26,IE,-56.3713879677878
2020-04-27,IE,-56.1831153388823
2020-04-28,IE,-56.5902578796562
2020-04-29,IE,-56.679435001197
2020-04-30,IE,-58.6790081133585
2020-05-01,IE,-59.7591680350301
2020-05-02,IE,-60.6439313704724
2020-05-03,IE,-61.3454021806213
2020-05-04,IE,-60.6176016469377
2020-05-05,IE,-61.5290768605124
2020-05-06,IE,-62.7460827641623
2020-05-07,IE,-62.6337106656974
2020-05-08,IE,-62.3166684509153
2020-05-09,IE,-62.2114750494614
2020-05-10,IE,-62.414450802199
2020-05-11,IE,-63.1969424460432
2020-05-12,IE,-61.9314285714286
2020-05-13,IE,-60.2091807088902
2020-05-14,IE,-60.0719829040603
2020-05-15,IE,-60.5240174672489
2020-05-16,IE,-60.3450123218686
2020-05-17,IE,-60.62421185372
2020-05-18,IE,-60.4466039491368
2020-05-19,IE,-60.7063121574995
2020-05-20,IE,-61.503939363718
2020-05-21,IE,-61.036238394729
2020-05-22,IE,-61.0780816488308
2020-05-23,IE,-61.0588235294118
2020-05-24,IE,-60.4280155642023
2020-05-25,IE,-60.3046768872501
2020-05-26,IE,-60.5937530219514
2020-05-27,IE,-60.7938785270206
2020-05-28,IE,-61.39336492891
2020-05-29,IE,-61.3846300352347
2020-05-30,IE,-62.5107398568019
2020-05-31,IE,-63.0659705742762
2020-06-01,IE,-63.7692019482952
2020-06-02,IE,-64.6541346420965
2020-06-03,IE,-65.2097416427447
2020-06-04,IE,-64.7425014148274
2020-06-05,IE,-64.1119338397923
2020-06-06,IE,-62.9197080291971
2020-06-07,IE,-61.5007993605116
2020-06-08,IE,-59.4115818916399
2020-06-09,IE,-55.8387096774194
2020-06-10,IE,-52.4966711051931
2020-06-11,IE,-51.0093767236624
2020-06-12,IE,-50.0108837614279
2020-06-13,IE,-48.859969885997
2020-06-14,IE,-48.6122881355932
2020-06-15,IE,-48.0139079127594
2020-06-16,IE,-48.1554404145078
2020-06-17,IE,-47.9303278688525
2020-06-18,IE,-47.1390484003281
2020-06-19,IE,-46.1363636363636
2020-06-20,IE,-45.1827242524917
2020-06-21,IE,-44.0930037704231
2020-06-22,IE,-43.9389217824868
2020-06-23,IE,-43.5525904305223
2020-06-24,IE,-43.3083176985616
2020-06-25,IE,-43.2150752710812
2020-06-26,IE,-43.800866715992
2020-06-27,IE,-44.5318312254225
2020-06-28,IE,-44.7250639386189
2020-06-29,IE,-45.1527083111631
2020-06-30,IE,-45.7261322560068
2020-07-01,IE,-45.9934370699693
2020-07-02,IE,-45.9408825978351
2020-07-03,IE,-44.9825569464396
2020-07-04,IE,-43.6358099878197
2020-07-05,IE,-43.3742147771463
2020-07-06,IE,-42.115212416675
2020-07-07,IE,-41.7750197005516
2020-07-08,IE,-41.756307451594
2020-07-09,IE,-40.9678060413355
2020-07-10,IE,-40.4900582446274
2020-07-11,IE,-40.9715857011916
2020-07-12,IE,-40.4880066170389
2020-07-13,IE,-41.0465476313345
2020-07-14,IE,-40.4420921544209
2020-07-15,IE,-39.8164563562415
2020-07-16,IE,-39.6127304562777
2020-07-17,IE,-40.4686380845186
2020-07-18,IE,-39.0797608188913
2020-07-19,IE,-37.7070840532574
2020-07-20,IE,-35.6061386342569
2020-07-21,IE,-34.1346654178375
2020-07-22,IE,-32.5473684210526
2020-07-23,IE,-31.8007254107105
2020-07-24,IE,-29.5261899587046
2020-07-25,IE,-27.8314993886851
2020-07-26,IE,-25.1095227115518
2020-07-27,IE,-23.4168241965974
2020-07-28,IE,-22.1119349437934
2020-07-29,IE,-21.4552914202969
2020-07-30,IE,-21.3239743434588
2020-07-31,IE,-22.4530751977334
2020-08-01,IE,-24.9800205502911
2020-08-02,IE,-29.1352167349579
2020-08-03,IE,-31.6414799374674
2020-08-04,IE,-35.0065782815504
2020-08-05,IE,-37.7817319098458
2020-08-06,IE,-37.8604096241798
2020-08-07,IE,-37.5761266747868
2020-08-08,IE,-36.4197530864197
2020-08-09,IE,-35.0547900618422
2020-08-10,IE,-33.7611607142857
2020-08-11,IE,-29.6526340004601
2020-08-12,IE,-24.9468713105077
2020-08-13,IE,-24.0638002773925
2020-08-14,IE,-23.5287473172936
