date,jobcountry,indeed_job_postings_index,variable,display_name
2022-09-20,FR,128.26,total postings,Media & Communications
2022-09-21,FR,128.5,total postings,Media & Communications
2022-09-22,FR,129,total postings,Media & Communications
2022-09-23,FR,129.93,total postings,Media & Communications
2022-09-24,FR,130.76,total postings,Media & Communications
2022-09-25,FR,131.42,total postings,Media & Communications
2022-09-26,FR,132.14,total postings,Media & Communications
2022-09-27,FR,133.07,total postings,Media & Communications
2022-09-28,FR,133.38,total postings,Media & Communications
2022-09-29,FR,133.5,total postings,Media & Communications
2022-09-30,FR,133.29,total postings,Media & Communications
2022-10-01,FR,132.85,total postings,Media & Communications
2022-10-02,FR,132.72,total postings,Media & Communications
2022-10-03,FR,132.65,total postings,Media & Communications
2022-10-04,FR,132.37,total postings,Media & Communications
2022-10-05,FR,132.16,total postings,Media & Communications
2022-10-06,FR,132.04,total postings,Media & Communications
2022-10-07,FR,131.82,total postings,Media & Communications
2022-10-08,FR,131.82,total postings,Media & Communications
2022-10-09,FR,131.92,total postings,Media & Communications
2022-10-10,FR,131.76,total postings,Media & Communications
2022-10-11,FR,131.74,total postings,Media & Communications
2022-10-12,FR,131.98,total postings,Media & Communications
2022-10-13,FR,131.94,total postings,Media & Communications
2022-10-14,FR,132.13,total postings,Media & Communications
2022-10-15,FR,132.42,total postings,Media & Communications
2022-10-16,FR,132.58,total postings,Media & Communications
2022-10-17,FR,132.44,total postings,Media & Communications
2022-10-18,FR,132.41,total postings,Media & Communications
2022-10-19,FR,132.22,total postings,Media & Communications
2022-10-20,FR,132.33,total postings,Media & Communications
2022-10-21,FR,132.45,total postings,Media & Communications
2022-10-22,FR,132.54,total postings,Media & Communications
2022-10-23,FR,132.67,total postings,Media & Communications
2022-10-24,FR,133.3,total postings,Media & Communications
2022-10-25,FR,133.84,total postings,Media & Communications
2022-10-26,FR,134.26,total postings,Media & Communications
2022-10-27,FR,134.8,total postings,Media & Communications
2022-10-28,FR,135.21,total postings,Media & Communications
2022-10-29,FR,135.52,total postings,Media & Communications
2022-10-30,FR,135.68,total postings,Media & Communications
2022-10-31,FR,135.81,total postings,Media & Communications
2022-11-01,FR,135.88,total postings,Media & Communications
2022-11-02,FR,136.05,total postings,Media & Communications
2022-11-03,FR,136.07,total postings,Media & Communications
2022-11-04,FR,136.25,total postings,Media & Communications
2022-11-05,FR,136.65,total postings,Media & Communications
2022-11-06,FR,137.09,total postings,Media & Communications
2022-11-07,FR,137.61,total postings,Media & Communications
2022-11-08,FR,138.34,total postings,Media & Communications
2022-11-09,FR,139.35,total postings,Media & Communications
2022-11-10,FR,140.13,total postings,Media & Communications
2022-11-11,FR,140.71,total postings,Media & Communications
2022-11-12,FR,140.95,total postings,Media & Communications
2022-11-13,FR,141.13,total postings,Media & Communications
2022-11-14,FR,141.06,total postings,Media & Communications
2022-11-15,FR,140.8,total postings,Media & Communications
2022-11-16,FR,140.31,total postings,Media & Communications
2022-11-17,FR,139.46,total postings,Media & Communications
2022-11-18,FR,138.7,total postings,Media & Communications
2022-11-19,FR,138.14,total postings,Media & Communications
2022-11-20,FR,137.57,total postings,Media & Communications
2022-11-21,FR,137.05,total postings,Media & Communications
2022-11-22,FR,136.63,total postings,Media & Communications
2022-11-23,FR,136.08,total postings,Media & Communications
2022-11-24,FR,136,total postings,Media & Communications
2022-11-25,FR,135.83,total postings,Media & Communications
2022-11-26,FR,135.65,total postings,Media & Communications
2022-11-27,FR,135.47,total postings,Media & Communications
2022-11-28,FR,135.37,total postings,Media & Communications
2022-11-29,FR,135.09,total postings,Media & Communications
2022-11-30,FR,135.2,total postings,Media & Communications
2022-12-01,FR,135.18,total postings,Media & Communications
2022-12-02,FR,135.24,total postings,Media & Communications
2022-12-03,FR,135.27,total postings,Media & Communications
2022-12-04,FR,135.42,total postings,Media & Communications
2022-12-05,FR,135.65,total postings,Media & Communications
2022-12-06,FR,136.16,total postings,Media & Communications
2022-12-07,FR,136.61,total postings,Media & Communications
2022-12-08,FR,137.05,total postings,Media & Communications
2022-12-09,FR,137.85,total postings,Media & Communications
2022-12-10,FR,138.72,total postings,Media & Communications
2022-12-11,FR,139.5,total postings,Media & Communications
2022-12-12,FR,140.41,total postings,Media & Communications
2022-12-13,FR,141.12,total postings,Media & Communications
2022-12-14,FR,141.95,total postings,Media & Communications
2022-12-15,FR,143.03,total postings,Media & Communications
2022-12-16,FR,143.79,total postings,Media & Communications
2022-12-17,FR,144.51,total postings,Media & Communications
2022-12-18,FR,145.3,total postings,Media & Communications
2022-12-19,FR,146.09,total postings,Media & Communications
2022-12-20,FR,147,total postings,Media & Communications
2022-12-21,FR,147.7,total postings,Media & Communications
2022-12-22,FR,148.4,total postings,Media & Communications
2022-12-23,FR,148.99,total postings,Media & Communications
2022-12-24,FR,149.5,total postings,Media & Communications
2022-12-25,FR,149.96,total postings,Media & Communications
2022-12-26,FR,150.32,total postings,Media & Communications
2022-12-27,FR,150.49,total postings,Media & Communications
2022-12-28,FR,150.59,total postings,Media & Communications
2022-12-29,FR,150.81,total postings,Media & Communications
2022-12-30,FR,151.08,total postings,Media & Communications
2022-12-31,FR,151.46,total postings,Media & Communications
2023-01-01,FR,151.86,total postings,Media & Communications
2023-01-02,FR,152.09,total postings,Media & Communications
2023-01-03,FR,152.39,total postings,Media & Communications
2023-01-04,FR,152.79,total postings,Media & Communications
2023-01-05,FR,152.87,total postings,Media & Communications
2023-01-06,FR,153.15,total postings,Media & Communications
2023-01-07,FR,153.36,total postings,Media & Communications
2023-01-08,FR,153.5,total postings,Media & Communications
2023-01-09,FR,153.68,total postings,Media & Communications
2023-01-10,FR,153.82,total postings,Media & Communications
2023-01-11,FR,154.08,total postings,Media & Communications
2023-01-12,FR,154.39,total postings,Media & Communications
2023-01-13,FR,154.41,total postings,Media & Communications
2020-02-01,FR,100,total postings,Nursing
2020-02-02,FR,100.29,total postings,Nursing
2020-02-03,FR,101.09,total postings,Nursing
2020-02-04,FR,101.96,total postings,Nursing
2020-02-05,FR,102.71,total postings,Nursing
2020-02-06,FR,103.13,total postings,Nursing
2020-02-07,FR,103.82,total postings,Nursing
2020-02-08,FR,104.39,total postings,Nursing
2020-02-09,FR,104.78,total postings,Nursing
2020-02-10,FR,104.92,total postings,Nursing
2020-02-11,FR,104.71,total postings,Nursing
2020-02-12,FR,104.56,total postings,Nursing
2020-02-13,FR,104.93,total postings,Nursing
2020-02-14,FR,105.01,total postings,Nursing
2020-02-15,FR,104.88,total postings,Nursing
2020-02-16,FR,104.05,total postings,Nursing
2020-02-17,FR,103.91,total postings,Nursing
2020-02-18,FR,104.13,total postings,Nursing
2020-02-19,FR,104.37,total postings,Nursing
2020-02-20,FR,104.46,total postings,Nursing
2020-02-21,FR,104.32,total postings,Nursing
2020-02-22,FR,104.83,total postings,Nursing
2020-02-23,FR,106.15,total postings,Nursing
2020-02-24,FR,106.73,total postings,Nursing
2020-02-25,FR,107.22,total postings,Nursing
2020-02-26,FR,108.83,total postings,Nursing
2020-02-27,FR,110.6,total postings,Nursing
2020-02-28,FR,112.87,total postings,Nursing
2020-02-29,FR,114.86,total postings,Nursing
2020-03-01,FR,116.65,total postings,Nursing
2020-03-02,FR,118,total postings,Nursing
2020-03-03,FR,119.65,total postings,Nursing
2020-03-04,FR,120.14,total postings,Nursing
2020-03-05,FR,120.4,total postings,Nursing
2020-03-06,FR,120.35,total postings,Nursing
2020-03-07,FR,119.97,total postings,Nursing
2020-03-08,FR,119.39,total postings,Nursing
2020-03-09,FR,119.24,total postings,Nursing
2020-03-10,FR,118.68,total postings,Nursing
2020-03-11,FR,117.92,total postings,Nursing
2020-03-12,FR,117.28,total postings,Nursing
2020-03-13,FR,116.55,total postings,Nursing
2020-03-14,FR,115.62,total postings,Nursing
2020-03-15,FR,114.86,total postings,Nursing
2020-03-16,FR,113.92,total postings,Nursing
2020-03-17,FR,112.37,total postings,Nursing
2020-03-18,FR,111.17,total postings,Nursing
2020-03-19,FR,109.45,total postings,Nursing
2020-03-20,FR,107.68,total postings,Nursing
2020-03-21,FR,106.18,total postings,Nursing
2020-03-22,FR,104.49,total postings,Nursing
2020-03-23,FR,103.09,total postings,Nursing
2020-03-24,FR,102.15,total postings,Nursing
2020-03-25,FR,100.7,total postings,Nursing
2020-03-26,FR,99.71,total postings,Nursing
2020-03-27,FR,98.86,total postings,Nursing
2020-03-28,FR,97.83,total postings,Nursing
2020-03-29,FR,97.22,total postings,Nursing
2020-03-30,FR,97.18,total postings,Nursing
2020-03-31,FR,96.9,total postings,Nursing
2020-04-01,FR,96.85,total postings,Nursing
2020-04-02,FR,96.34,total postings,Nursing
2020-04-03,FR,96.7,total postings,Nursing
2020-04-04,FR,97.67,total postings,Nursing
2020-04-05,FR,98.47,total postings,Nursing
2020-04-06,FR,98.36,total postings,Nursing
2020-04-07,FR,98.7,total postings,Nursing
2020-04-08,FR,99.08,total postings,Nursing
2020-04-09,FR,99.53,total postings,Nursing
2020-04-10,FR,99.56,total postings,Nursing
2020-04-11,FR,98.78,total postings,Nursing
2020-04-12,FR,97.41,total postings,Nursing
2020-04-13,FR,96.47,total postings,Nursing
2020-04-14,FR,95.41,total postings,Nursing
2020-04-15,FR,99.28,total postings,Nursing
2020-04-16,FR,103.27,total postings,Nursing
2020-04-17,FR,106.83,total postings,Nursing
2020-04-18,FR,111.34,total postings,Nursing
2020-04-19,FR,116.46,total postings,Nursing
2020-04-20,FR,120.94,total postings,Nursing
2020-04-21,FR,125.98,total postings,Nursing
2020-04-22,FR,126.2,total postings,Nursing
2020-04-23,FR,126.69,total postings,Nursing
2020-04-24,FR,127.48,total postings,Nursing
2020-04-25,FR,127.49,total postings,Nursing
2020-04-26,FR,127.36,total postings,Nursing
2020-04-27,FR,127.65,total postings,Nursing
2020-04-28,FR,126.87,total postings,Nursing
2020-04-29,FR,125.88,total postings,Nursing
2020-04-30,FR,124.36,total postings,Nursing
2020-05-01,FR,122.04,total postings,Nursing
2020-05-02,FR,119.77,total postings,Nursing
2020-05-03,FR,117.6,total postings,Nursing
2020-05-04,FR,114.48,total postings,Nursing
2020-05-05,FR,111.52,total postings,Nursing
2020-05-06,FR,109.28,total postings,Nursing
2020-05-07,FR,106.88,total postings,Nursing
2020-05-08,FR,105.32,total postings,Nursing
2020-05-09,FR,103.88,total postings,Nursing
2020-05-10,FR,102.53,total postings,Nursing
2020-05-11,FR,101.93,total postings,Nursing
2020-05-12,FR,101.39,total postings,Nursing
2020-05-13,FR,100.56,total postings,Nursing
2020-05-14,FR,99.91,total postings,Nursing
2020-05-15,FR,103.08,total postings,Nursing
2020-05-16,FR,106.88,total postings,Nursing
2020-05-17,FR,109.34,total postings,Nursing
2020-05-18,FR,113,total postings,Nursing
2020-05-19,FR,116.67,total postings,Nursing
2020-05-20,FR,120.21,total postings,Nursing
2020-05-21,FR,124.55,total postings,Nursing
2020-05-22,FR,124.19,total postings,Nursing
2020-05-23,FR,123.34,total postings,Nursing
2020-05-24,FR,123.4,total postings,Nursing
2020-05-25,FR,122.09,total postings,Nursing
2020-05-26,FR,120.51,total postings,Nursing
2020-05-27,FR,120.56,total postings,Nursing
2020-05-28,FR,120.34,total postings,Nursing
2020-05-29,FR,120.73,total postings,Nursing
2020-05-30,FR,121.24,total postings,Nursing
2020-05-31,FR,122.23,total postings,Nursing
2020-06-01,FR,121.96,total postings,Nursing
2020-06-02,FR,122.19,total postings,Nursing
2020-06-03,FR,120.69,total postings,Nursing
2020-06-04,FR,119.82,total postings,Nursing
2020-06-05,FR,119.37,total postings,Nursing
2020-06-06,FR,118.53,total postings,Nursing
2020-06-07,FR,118.17,total postings,Nursing
2020-06-08,FR,119.25,total postings,Nursing
2020-06-09,FR,120.66,total postings,Nursing
2020-06-10,FR,122.05,total postings,Nursing
2020-06-11,FR,123.1,total postings,Nursing
2020-06-12,FR,123.75,total postings,Nursing
2020-06-13,FR,124.91,total postings,Nursing
2020-06-14,FR,125.18,total postings,Nursing
2020-06-15,FR,125.48,total postings,Nursing
2020-06-16,FR,125.55,total postings,Nursing
2020-06-17,FR,125.79,total postings,Nursing
2020-06-18,FR,125.59,total postings,Nursing
2020-06-19,FR,124.56,total postings,Nursing
2020-06-20,FR,123.87,total postings,Nursing
2020-06-21,FR,123.3,total postings,Nursing
2020-06-22,FR,122.79,total postings,Nursing
2020-06-23,FR,122.45,total postings,Nursing
2020-06-24,FR,121.94,total postings,Nursing
2020-06-25,FR,121.66,total postings,Nursing
2020-06-26,FR,122.19,total postings,Nursing
2020-06-27,FR,122.17,total postings,Nursing
2020-06-28,FR,122.95,total postings,Nursing
2020-06-29,FR,123.66,total postings,Nursing
2020-06-30,FR,123.92,total postings,Nursing
2020-07-01,FR,124.31,total postings,Nursing
2020-07-02,FR,124.94,total postings,Nursing
2020-07-03,FR,125.23,total postings,Nursing
2020-07-04,FR,125.87,total postings,Nursing
2020-07-05,FR,126.37,total postings,Nursing
2020-07-06,FR,126.54,total postings,Nursing
2020-07-07,FR,127.23,total postings,Nursing
2020-07-08,FR,127.82,total postings,Nursing
2020-07-09,FR,127.38,total postings,Nursing
2020-07-10,FR,127.1,total postings,Nursing
2020-07-11,FR,126.16,total postings,Nursing
2020-07-12,FR,125.97,total postings,Nursing
2020-07-13,FR,125.84,total postings,Nursing
2020-07-14,FR,125.5,total postings,Nursing
2020-07-15,FR,124.4,total postings,Nursing
2020-07-16,FR,124.1,total postings,Nursing
2020-07-17,FR,123.19,total postings,Nursing
2020-07-18,FR,124.14,total postings,Nursing
2020-07-19,FR,123.91,total postings,Nursing
2020-07-20,FR,123.91,total postings,Nursing
2020-07-21,FR,123.73,total postings,Nursing
2020-07-22,FR,124.23,total postings,Nursing
2020-07-23,FR,125.17,total postings,Nursing
2020-07-24,FR,127.25,total postings,Nursing
2020-07-25,FR,128.64,total postings,Nursing
2020-07-26,FR,129.93,total postings,Nursing
2020-07-27,FR,131.17,total postings,Nursing
2020-07-28,FR,132.84,total postings,Nursing
2020-07-29,FR,134.48,total postings,Nursing
2020-07-30,FR,135.35,total postings,Nursing
2020-07-31,FR,136.54,total postings,Nursing
2020-08-01,FR,136.97,total postings,Nursing
2020-08-02,FR,137.65,total postings,Nursing
2020-08-03,FR,138.04,total postings,Nursing
2020-08-04,FR,137.69,total postings,Nursing
2020-08-05,FR,138.42,total postings,Nursing
2020-08-06,FR,140.03,total postings,Nursing
2020-08-07,FR,141.07,total postings,Nursing
2020-08-08,FR,142.24,total postings,Nursing
2020-08-09,FR,143.25,total postings,Nursing
2020-08-10,FR,144.38,total postings,Nursing
2020-08-11,FR,146.26,total postings,Nursing
2020-08-12,FR,147.54,total postings,Nursing
2020-08-13,FR,148.38,total postings,Nursing
2020-08-14,FR,149.17,total postings,Nursing
2020-08-15,FR,149.77,total postings,Nursing
2020-08-16,FR,150.17,total postings,Nursing
2020-08-17,FR,151.7,total postings,Nursing
2020-08-18,FR,153.78,total postings,Nursing
2020-08-19,FR,156.06,total postings,Nursing
2020-08-20,FR,158.54,total postings,Nursing
2020-08-21,FR,159.87,total postings,Nursing
2020-08-22,FR,161.87,total postings,Nursing
2020-08-23,FR,164.84,total postings,Nursing
2020-08-24,FR,166.79,total postings,Nursing
2020-08-25,FR,168.04,total postings,Nursing
2020-08-26,FR,168.65,total postings,Nursing
2020-08-27,FR,167.95,total postings,Nursing
2020-08-28,FR,167.18,total postings,Nursing
2020-08-29,FR,167.98,total postings,Nursing
2020-08-30,FR,167.95,total postings,Nursing
2020-08-31,FR,166.81,total postings,Nursing
2020-09-01,FR,165.22,total postings,Nursing
2020-09-02,FR,162.91,total postings,Nursing
2020-09-03,FR,162.5,total postings,Nursing
2020-09-04,FR,163.57,total postings,Nursing
2020-09-05,FR,163.01,total postings,Nursing
2020-09-06,FR,163.25,total postings,Nursing
2020-09-07,FR,164.09,total postings,Nursing
2020-09-08,FR,165.58,total postings,Nursing
2020-09-09,FR,167.45,total postings,Nursing
2020-09-10,FR,167.92,total postings,Nursing
2020-09-11,FR,169.62,total postings,Nursing
2020-09-12,FR,170.62,total postings,Nursing
2020-09-13,FR,170.73,total postings,Nursing
2020-09-14,FR,171.07,total postings,Nursing
2020-09-15,FR,170.44,total postings,Nursing
2020-09-16,FR,170.33,total postings,Nursing
2020-09-17,FR,171.35,total postings,Nursing
2020-09-18,FR,170.86,total postings,Nursing
2020-09-19,FR,170.6,total postings,Nursing
2020-09-20,FR,170.41,total postings,Nursing
2020-09-21,FR,169.86,total postings,Nursing
2020-09-22,FR,170.56,total postings,Nursing
2020-09-23,FR,171.46,total postings,Nursing
2020-09-24,FR,171.84,total postings,Nursing
2020-09-25,FR,172.63,total postings,Nursing
2020-09-26,FR,173.45,total postings,Nursing
2020-09-27,FR,174.33,total postings,Nursing
2020-09-28,FR,175.9,total postings,Nursing
2020-09-29,FR,177.31,total postings,Nursing
2020-09-30,FR,177.51,total postings,Nursing
2020-10-01,FR,176.21,total postings,Nursing
2020-10-02,FR,175.2,total postings,Nursing
2020-10-03,FR,174.73,total postings,Nursing
2020-10-04,FR,174.21,total postings,Nursing
2020-10-05,FR,173.88,total postings,Nursing
2020-10-06,FR,173.05,total postings,Nursing
2020-10-07,FR,173.99,total postings,Nursing
2020-10-08,FR,177.45,total postings,Nursing
2020-10-09,FR,180.79,total postings,Nursing
2020-10-10,FR,183.67,total postings,Nursing
2020-10-11,FR,187.01,total postings,Nursing
2020-10-12,FR,190.04,total postings,Nursing
2020-10-13,FR,191.14,total postings,Nursing
2020-10-14,FR,193.3,total postings,Nursing
2020-10-15,FR,195.08,total postings,Nursing
2020-10-16,FR,196.04,total postings,Nursing
2020-10-17,FR,193.13,total postings,Nursing
2020-10-18,FR,189.46,total postings,Nursing
2020-10-19,FR,185.92,total postings,Nursing
2020-10-20,FR,183.82,total postings,Nursing
2020-10-21,FR,181.28,total postings,Nursing
2020-10-22,FR,178.18,total postings,Nursing
2020-10-23,FR,175.44,total postings,Nursing
2020-10-24,FR,176.72,total postings,Nursing
2020-10-25,FR,178.14,total postings,Nursing
2020-10-26,FR,178.4,total postings,Nursing
2020-10-27,FR,180.71,total postings,Nursing
2020-10-28,FR,181.78,total postings,Nursing
2020-10-29,FR,182.8,total postings,Nursing
2020-10-30,FR,183.82,total postings,Nursing
2020-10-31,FR,184.91,total postings,Nursing
2020-11-01,FR,185.42,total postings,Nursing
2020-11-02,FR,187.18,total postings,Nursing
2020-11-03,FR,188.08,total postings,Nursing
2020-11-04,FR,189.64,total postings,Nursing
2020-11-05,FR,191.38,total postings,Nursing
2020-11-06,FR,192.61,total postings,Nursing
2020-11-07,FR,194.45,total postings,Nursing
2020-11-08,FR,197.47,total postings,Nursing
2020-11-09,FR,200.35,total postings,Nursing
2020-11-10,FR,202.99,total postings,Nursing
2020-11-11,FR,204.67,total postings,Nursing
2020-11-12,FR,205.1,total postings,Nursing
2020-11-13,FR,206.4,total postings,Nursing
2020-11-14,FR,206.7,total postings,Nursing
2020-11-15,FR,206.17,total postings,Nursing
2020-11-16,FR,205.09,total postings,Nursing
2020-11-17,FR,203.63,total postings,Nursing
2020-11-18,FR,201.39,total postings,Nursing
2020-11-19,FR,199.18,total postings,Nursing
2020-11-20,FR,195.69,total postings,Nursing
2020-11-21,FR,192.19,total postings,Nursing
2020-11-22,FR,189.52,total postings,Nursing
2020-11-23,FR,187.35,total postings,Nursing
2020-11-24,FR,184.6,total postings,Nursing
2020-11-25,FR,183.82,total postings,Nursing
2020-11-26,FR,183.82,total postings,Nursing
2020-11-27,FR,184.82,total postings,Nursing
2020-11-28,FR,186.1,total postings,Nursing
2020-11-29,FR,187.13,total postings,Nursing
2020-11-30,FR,188.22,total postings,Nursing
2020-12-01,FR,189.24,total postings,Nursing
2020-12-02,FR,189.09,total postings,Nursing
2020-12-03,FR,189.48,total postings,Nursing
2020-12-04,FR,189.4,total postings,Nursing
2020-12-05,FR,189.71,total postings,Nursing
2020-12-06,FR,189.44,total postings,Nursing
2020-12-07,FR,189.1,total postings,Nursing
2020-12-08,FR,189.08,total postings,Nursing
2020-12-09,FR,189.39,total postings,Nursing
2020-12-10,FR,188.57,total postings,Nursing
2020-12-11,FR,188.4,total postings,Nursing
2020-12-12,FR,187.78,total postings,Nursing
2020-12-13,FR,187.68,total postings,Nursing
2020-12-14,FR,187.9,total postings,Nursing
2020-12-15,FR,188.53,total postings,Nursing
2020-12-16,FR,189.36,total postings,Nursing
2020-12-17,FR,190.53,total postings,Nursing
2020-12-18,FR,192.12,total postings,Nursing
2020-12-19,FR,193.45,total postings,Nursing
2020-12-20,FR,194.44,total postings,Nursing
2020-12-21,FR,195.09,total postings,Nursing
2020-12-22,FR,195.55,total postings,Nursing
2020-12-23,FR,195.92,total postings,Nursing
2020-12-24,FR,196.45,total postings,Nursing
2020-12-25,FR,195.87,total postings,Nursing
2020-12-26,FR,194.63,total postings,Nursing
2020-12-27,FR,193.3,total postings,Nursing
2020-12-28,FR,192.33,total postings,Nursing
2020-12-29,FR,192.5,total postings,Nursing
2020-12-30,FR,193.88,total postings,Nursing
2020-12-31,FR,195.81,total postings,Nursing
2021-01-01,FR,197.76,total postings,Nursing
2021-01-02,FR,200.39,total postings,Nursing
2021-01-03,FR,204.03,total postings,Nursing
2021-01-04,FR,208.4,total postings,Nursing
2021-01-05,FR,211.2,total postings,Nursing
2021-01-06,FR,213.97,total postings,Nursing
2021-01-07,FR,216.14,total postings,Nursing
2021-01-08,FR,218.59,total postings,Nursing
2021-01-09,FR,220.81,total postings,Nursing
2021-01-10,FR,221.26,total postings,Nursing
2021-01-11,FR,220.54,total postings,Nursing
2021-01-12,FR,219.65,total postings,Nursing
2021-01-13,FR,217.62,total postings,Nursing
2021-01-14,FR,215.53,total postings,Nursing
2021-01-15,FR,213.49,total postings,Nursing
2021-01-16,FR,211.3,total postings,Nursing
2021-01-17,FR,209.93,total postings,Nursing
2021-01-18,FR,208.56,total postings,Nursing
2021-01-19,FR,208.43,total postings,Nursing
2021-01-20,FR,207.8,total postings,Nursing
2021-01-21,FR,207.48,total postings,Nursing
2021-01-22,FR,207.19,total postings,Nursing
2021-01-23,FR,207.16,total postings,Nursing
2021-01-24,FR,207.19,total postings,Nursing
2021-01-25,FR,206.82,total postings,Nursing
2021-01-26,FR,205.62,total postings,Nursing
2021-01-27,FR,205.39,total postings,Nursing
2021-01-28,FR,205.61,total postings,Nursing
2021-01-29,FR,206.19,total postings,Nursing
2021-01-30,FR,207.21,total postings,Nursing
2021-01-31,FR,208.25,total postings,Nursing
2021-02-01,FR,209.01,total postings,Nursing
2021-02-02,FR,210.21,total postings,Nursing
2021-02-03,FR,211.61,total postings,Nursing
2021-02-04,FR,213.18,total postings,Nursing
2021-02-05,FR,214.5,total postings,Nursing
2021-02-06,FR,215.6,total postings,Nursing
2021-02-07,FR,216.58,total postings,Nursing
2021-02-08,FR,217.95,total postings,Nursing
2021-02-09,FR,218.11,total postings,Nursing
2021-02-10,FR,216.35,total postings,Nursing
2021-02-11,FR,214.82,total postings,Nursing
2021-02-12,FR,213.14,total postings,Nursing
2021-02-13,FR,211.47,total postings,Nursing
2021-02-14,FR,209.89,total postings,Nursing
2021-02-15,FR,207.78,total postings,Nursing
2021-02-16,FR,206.37,total postings,Nursing
2021-02-17,FR,206.32,total postings,Nursing
2021-02-18,FR,206.54,total postings,Nursing
2021-02-19,FR,206.65,total postings,Nursing
2021-02-20,FR,206.91,total postings,Nursing
2021-02-21,FR,207.04,total postings,Nursing
2021-02-22,FR,207.53,total postings,Nursing
2021-02-23,FR,208.53,total postings,Nursing
2021-02-24,FR,209.79,total postings,Nursing
2021-02-25,FR,210.27,total postings,Nursing
2021-02-26,FR,211.05,total postings,Nursing
2021-02-27,FR,212.19,total postings,Nursing
2021-02-28,FR,213.62,total postings,Nursing
2021-03-01,FR,213.89,total postings,Nursing
2021-03-02,FR,213.11,total postings,Nursing
2021-03-03,FR,213.11,total postings,Nursing
2021-03-04,FR,214.01,total postings,Nursing
2021-03-05,FR,214.86,total postings,Nursing
2021-03-06,FR,214.66,total postings,Nursing
2021-03-07,FR,213.67,total postings,Nursing
2021-03-08,FR,213.12,total postings,Nursing
2021-03-09,FR,214.72,total postings,Nursing
2021-03-10,FR,214.59,total postings,Nursing
2021-03-11,FR,214.3,total postings,Nursing
2021-03-12,FR,213.35,total postings,Nursing
2021-03-13,FR,213.02,total postings,Nursing
2021-03-14,FR,212.95,total postings,Nursing
2021-03-15,FR,212.94,total postings,Nursing
2021-03-16,FR,208.27,total postings,Nursing
2021-03-17,FR,202.48,total postings,Nursing
2021-03-18,FR,195.75,total postings,Nursing
2021-03-19,FR,189.7,total postings,Nursing
2021-03-20,FR,183.46,total postings,Nursing
2021-03-21,FR,178.05,total postings,Nursing
2021-03-22,FR,173.32,total postings,Nursing
2021-03-23,FR,171.44,total postings,Nursing
2021-03-24,FR,170.48,total postings,Nursing
2021-03-25,FR,169.63,total postings,Nursing
2021-03-26,FR,168.33,total postings,Nursing
2021-03-27,FR,167.43,total postings,Nursing
2021-03-28,FR,166.3,total postings,Nursing
2021-03-29,FR,165.97,total postings,Nursing
2021-03-30,FR,166.61,total postings,Nursing
2021-03-31,FR,167.58,total postings,Nursing
2021-04-01,FR,166.56,total postings,Nursing
2021-04-02,FR,167.63,total postings,Nursing
2021-04-03,FR,167.96,total postings,Nursing
2021-04-04,FR,169.3,total postings,Nursing
2021-04-05,FR,170.18,total postings,Nursing
2021-04-06,FR,170.26,total postings,Nursing
2021-04-07,FR,169.85,total postings,Nursing
2021-04-08,FR,171.43,total postings,Nursing
2021-04-09,FR,170.98,total postings,Nursing
2021-04-10,FR,170.4,total postings,Nursing
2021-04-11,FR,169.01,total postings,Nursing
2021-04-12,FR,167.84,total postings,Nursing
2021-04-13,FR,167.05,total postings,Nursing
2021-04-14,FR,166.62,total postings,Nursing
2021-04-15,FR,165.56,total postings,Nursing
2021-04-16,FR,164.59,total postings,Nursing
2021-04-17,FR,163.57,total postings,Nursing
2021-04-18,FR,162.95,total postings,Nursing
2021-04-19,FR,162.46,total postings,Nursing
2021-04-20,FR,162.21,total postings,Nursing
2021-04-21,FR,161.96,total postings,Nursing
2021-04-22,FR,161.53,total postings,Nursing
2021-04-23,FR,161.56,total postings,Nursing
2021-04-24,FR,161.64,total postings,Nursing
2021-04-25,FR,161.28,total postings,Nursing
2021-04-26,FR,160.76,total postings,Nursing
2021-04-27,FR,160.37,total postings,Nursing
2021-04-28,FR,160.23,total postings,Nursing
2021-04-29,FR,160.87,total postings,Nursing
2021-04-30,FR,160.91,total postings,Nursing
2021-05-01,FR,161.21,total postings,Nursing
2021-05-02,FR,161.4,total postings,Nursing
2021-05-03,FR,161.8,total postings,Nursing
2021-05-04,FR,162.11,total postings,Nursing
2021-05-05,FR,162.48,total postings,Nursing
2021-05-06,FR,162.54,total postings,Nursing
2021-05-07,FR,163.11,total postings,Nursing
2021-05-08,FR,163.8,total postings,Nursing
2021-05-09,FR,164.47,total postings,Nursing
2021-05-10,FR,165.15,total postings,Nursing
2021-05-11,FR,165.44,total postings,Nursing
2021-05-12,FR,165.54,total postings,Nursing
2021-05-13,FR,165.6,total postings,Nursing
2021-05-14,FR,165.22,total postings,Nursing
2021-05-15,FR,164.9,total postings,Nursing
2021-05-16,FR,164.44,total postings,Nursing
2021-05-17,FR,163.76,total postings,Nursing
2021-05-18,FR,163.13,total postings,Nursing
2021-05-19,FR,162.73,total postings,Nursing
2021-05-20,FR,162.57,total postings,Nursing
2021-05-21,FR,162.72,total postings,Nursing
2021-05-22,FR,162.8,total postings,Nursing
2021-05-23,FR,162.89,total postings,Nursing
2021-05-24,FR,162.91,total postings,Nursing
2021-05-25,FR,162.31,total postings,Nursing
2021-05-26,FR,162.08,total postings,Nursing
2021-05-27,FR,161.51,total postings,Nursing
